implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v3-alg2only,steady,8,2,model_5,505,505,0.0,0.0,130.43904304504395,337.9608631134028,736.8029499053952,60.73191079000632,73.56352853251025,89.65237001093416,7588.974832993699,24727.420406008598,25690.66766300588
paper-faithful-v3-alg2only,steady,8,2,model_6,555,555,0.006666666666666667,0.0036036036036036037,122.4527359008789,270.3750133514402,381.05180263519344,57.92720199371717,70.40157396542398,77.29624216045654,7361.921682982938,23038.062464105315,24507.34267328517
paper-faithful-v3-alg2only,steady,8,3,model_1,173,173,0.42,0.7283236994219653,53.812265396118164,108.99229049682619,139.63735580444336,21.288081382711727,24.492212961304862,28.46977632621239,3555.5553849844728,8328.439292410621,8424.749983269721
paper-faithful-v3-alg2only,steady,8,3,model_2,244,244,0.8133333333333334,1.0,64.41116333007812,112.22476959228516,141.41154050827026,26.559647552117156,29.542028541806378,32.623060643672936,3128.0492399964714,10542.78443774092,10932.049364753473
paper-faithful-v3-alg2only,steady,8,3,model_3,328,328,1.0333333333333334,0.9451219512195121,73.50277900695801,151.04675292968744,226.66167736053507,30.60248401506813,36.75371110439299,41.59909561276437,4882.1511899877805,12089.207983890083,12465.929582949611
paper-faithful-v3-alg2only,steady,8,3,model_4,386,386,1.28,0.9948186528497409,77.34835147857666,151.07691287994385,230.84572553634635,31.47984602036007,36.067013199172706,38.40435072779654,4091.199553498882,12675.545701014926,13171.534858150695
paper-faithful-v3-alg2only,steady,8,3,model_5,548,548,0.33666666666666667,0.1843065693430657,113.91115188598633,321.00464105606073,521.8268966674799,45.45044924458887,58.63425135612488,69.89572927355766,5696.603838499868,19326.444055791944,21249.781340499467
paper-faithful-v3-alg2only,steady,8,3,model_6,746,746,0.16666666666666666,0.06702412868632708,115.28563499450684,296.7543601989746,455.027997493743,48.73125408027869,62.92424637537736,83.5533767938613,5497.736363002332,19672.894309500407,20743.452502951543
paper-faithful-v3,bursty,8,1,model_1,134,134,0.35,0.7835820895522388,43.09844970703125,1676.9312620162893,5897.347009181972,17.053806755159584,23.63380870529424,31.311841442396673,1527.9331460042158,7046.763297500728,9078.288834587425
paper-faithful-v3,bursty,8,1,model_2,260,260,0.6666666666666666,0.7692307692307693,66.68400764465332,115.2413368225097,539.3357110023558,27.327349283229537,38.560316960016884,41.09052307548984,3022.6411655021366,11512.532529902803,14722.58844340919
paper-faithful-v3,bursty,8,1,model_3,744,744,2.3666666666666667,0.9543010752688172,44.65913772583008,131.1852216720581,247.36369132995614,16.19790361602177,35.64347621674339,49.13683838314489,2368.2389820023673,10840.053464393714,12184.600829851708
paper-faithful-v3,bursty,8,1,model_4,221,221,0.5766666666666667,0.7828054298642534,73.02069664001465,184.5407485961914,1650.4089355468764,26.987302594068574,45.45607795454051,48.69020760059359,4317.523817007896,15373.634357005358,17499.177155003417
paper-faithful-v3,bursty,8,1,model_5,592,592,1.0633333333333332,0.5388513513513513,103.3107042312622,421.6170072555536,578.4395742416388,38.17894923336365,167.98158579189825,227.72286264733853,4888.58119348879,24624.363187636438,34027.63276086804
paper-faithful-v3,bursty,8,1,model_6,461,461,0.95,0.6182212581344902,76.8272876739502,242.81978607177734,374.99814033508153,30.058813591798145,56.51742718609206,65.45257568359375,3869.5235289924312,19478.453799005365,21026.299285190176
paper-faithful-v3,bursty,8,2,model_1,230,230,0.49666666666666665,0.6478260869565218,44.85666751861572,212.59059906005737,2748.550331592563,18.549366632387752,30.017169072691882,33.22339283568519,1558.1674089917215,8721.153693951777,11553.012023812043
paper-faithful-v3,bursty,8,2,model_2,253,253,0.69,0.8181818181818182,65.38057327270508,2642.6254749297977,5675.643053054809,26.301722777517217,35.50729863345622,39.880704283714294,4084.498053009156,11620.948721392775,13388.539151845029
paper-faithful-v3,bursty,8,2,model_3,461,461,1.5133333333333334,0.9848156182212582,49.80063438415527,118.1488037109375,213.41266632080038,22.816210985183716,30.271601838034552,34.028444478386305,2811.5329410065897,10351.502534002066,11091.435392393032
paper-faithful-v3,bursty,8,2,model_4,312,312,0.92,0.8846153846153846,63.25399875640869,2727.9690027236934,5335.235023498534,22.55193774516766,56.45426238576569,126.05017900466919,2960.4452984931413,12747.370529452744,20684.63865981641
