migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787171620.8886464,1787171622.149861,1787171627.8059967,1.2612147331237793,0.0,6.9173502922058105,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,9.128662196443779,True,0.023831967548882844,,0.00035,2
1,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787171652.9132192,1787171654.9232097,1787171655.4484985,2.0099904537200928,0.0,2.5352792739868164,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.210962259886829,True,0.07153348643625107,,0.00035,8
2,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787171703.2657378,1787171707.3297112,1787171710.852905,4.063973426818848,0.0,7.587167263031006,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,4.871060164255821,True,0.04126169774631583,,0.00035,18
3,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787171715.9283597,1787171716.9065235,1787171842.8477983,0.9781637191772461,0.0,126.91943860054016,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,3.982358764376686,True,0.050496542780293016,,0.00035,39
4,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787171736.1269639,1787171738.2999961,1787171750.6354566,2.173032283782959,0.0,14.508492708206177,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.5370786910404215,True,0.1441754931200337,,0.00035,24
5,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787171770.9249625,1787171772.08599,1787171772.6471283,1.161027431488037,0.0,1.722165822982788,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.506304986498452,True,0.08326972482141078,,0.00035,29
6,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787171801.3649225,1787171802.976655,1787171818.3561604,1.6117324829101562,0.0,16.99123787879944,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,9.128662196443779,True,0.07353036905357517,,0.00035,35
7,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787171868.3302848,1787171870.164731,1787171879.1884496,1.8344461917877197,0.0,10.85816478729248,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.5370786910404215,True,0.1460402383069259,,0.00035,45
8,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787171899.60673,1787171911.0380313,1787171911.0380313,11.431301355361938,11.431301355361938,11.431301355361938,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.506304986498452,True,,,,
9,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787172003.448656,1787172005.5767205,1787172013.7986073,2.1280643939971924,0.0,10.349951267242432,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.5370786910404215,True,0.15064048181318426,,0.00035,69
10,model_3,meta-llama/Llama-3.2-3B,1,0,1787172034.4874105,1787172035.705118,1787172036.2996264,1.2177073955535889,0.0,1.812215805053711,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,9.162544493348431,True,0.07233484215884131,,0.00035,74
