migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787163385.6610215,1787163387.5977087,1787163389.0903666,1.9366872310638428,0.0,3.42934513092041,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,15.414151638784203,True,0.0007515832721213553,0.0006807140395684518,0.00035,1
1,model_3,meta-llama/Llama-3.2-3B,1,0,1787163415.9034936,1787163417.508614,1787163429.2474704,1.6051204204559326,0.0,13.343976736068726,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,15.615441837920834,True,0.07451610586326249,0.05183854739944272,0.00035,7
2,model_1,meta-llama/Llama-3.2-1B,0,1,1787163449.496831,1787163450.9647815,1787163461.6482549,1.4679505825042725,0.0,12.151423931121826,target-first,1,0,2996965376,0,2996965376,gpu-to-gpu-p2p,15.060020659954029,True,0.12269504642535044,0.09959753085602993,0.00035,12
3,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787163476.8617876,1787163505.052799,1787163505.052799,28.191011428833008,28.191011428833008,28.191011428833008,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,22.39376684153892,True,,,,
4,model_3,meta-llama/Llama-3.2-3B,0,1,1787163481.9347138,1787163485.338955,1787163493.3531976,3.4042410850524902,0.0,11.41848373413086,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,7.51789879905785,True,0.10856024216761143,0.09647933498969112,0.00035,17
5,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787163513.6299384,1787163516.090232,1787163517.406913,2.4602935314178467,0.0,3.776974678039551,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.766507666764132,True,0.07855439333709144,0.06856730083909408,0.00035,22
6,model_1,meta-llama/Llama-3.2-1B,1,0,1787163544.1669867,1787163546.548054,1787163547.439627,2.3810672760009766,0.0,3.2726402282714844,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.96955802753671,True,0.09792524225017123,0.09487816420378464,0.00035,28
7,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787163554.337694,1787163659.7883003,1787163659.7883003,105.45060634613037,105.45060634613037,105.45060634613037,source-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,15.414151638784203,True,,,,
8,model_5,meta-llama/Llama-3.1-8B,0,1,1787163579.7403371,1787163583.2781467,1787163599.1486385,3.5378096103668213,0.0,19.40830135345459,target-first,1,0,16060522496,0,16060522496,gpu-to-gpu-p2p,15.617367556750223,True,0.06738533325571622,0.05796454557129483,0.00035,35
9,model_3,meta-llama/Llama-3.2-3B,1,0,1787163640.1419811,1787163642.461661,1787163657.6755657,2.3196799755096436,0.0,17.533584594726562,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,15.615441837920834,True,0.056916758978906724,0.055207029746021354,0.00035,44
10,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787163673.5181239,1787163676.142266,1787163687.4088588,2.6241421699523926,0.0,13.890734910964966,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,9.589067171657993,True,0.11855163321342786,0.09134590969826802,0.00035,48
11,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787163733.5947394,1787163736.0535684,1787163746.1154664,2.458828926086426,0.0,12.520726919174194,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,22.39376684153892,True,0.08683099306610428,0.0698114829497048,0.00035,58
12,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787163766.675895,1787163768.4635253,1787163784.409878,1.787630319595337,0.0,17.733983039855957,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.766507666764132,True,0.11500633376407653,0.09411297874990249,0.00035,63
13,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787163799.9358237,1787163801.9707775,1787163813.9272316,2.0349538326263428,0.0,13.991407871246338,target-first,1,0,3554176000,0,3554176000,gpu-to-gpu-p2p,14.061467312678504,True,0.1343641025007327,0.1272735376410425,0.00035,67
