timestamp,gpu_id,gpu_utilization,memory_used_mib
1787303809.46719,0,0,33372
1787303809.46719,1,0,33386
1787303809.46719,2,0,0
1787303809.46719,3,0,0
1787303811.809454,0,85,33904
1787303811.809454,1,30,33926
1787303811.809454,2,0,0
1787303811.809454,3,0,0
1787303814.117328,0,97,33906
1787303814.117328,1,100,33946
1787303814.117328,2,0,0
1787303814.117328,3,0,0
1787303816.3840742,0,99,33908
1787303816.3840742,1,100,34204
1787303816.3840742,2,0,0
1787303816.3840742,3,0,0
1787303818.6691232,0,98,33930
1787303818.6691232,1,100,34340
1787303818.6691232,2,0,0
1787303818.6691232,3,0,0
1787303821.0037546,0,98,33930
1787303821.0037546,1,100,35084
1787303821.0037546,2,0,0
1787303821.0037546,3,0,0
1787303823.3221474,0,99,34186
1787303823.3221474,1,99,35308
1787303823.3221474,2,0,0
1787303823.3221474,3,0,0
1787303825.63715,0,47,34186
1787303825.63715,1,100,35420
1787303825.63715,2,0,0
1787303825.63715,3,0,0
1787303827.9538155,0,46,34186
1787303827.9538155,1,100,36096
1787303827.9538155,2,0,0
1787303827.9538155,3,0,0
1787303830.2747693,0,47,34186
1787303830.2747693,1,100,36096
1787303830.2747693,2,0,0
1787303830.2747693,3,0,0
1787303832.5700114,0,98,34522
1787303832.5700114,1,100,36096
1787303832.5700114,2,0,0
1787303832.5700114,3,0,0
1787303834.861324,0,95,35048
1787303834.861324,1,100,36098
1787303834.861324,2,0,0
1787303834.861324,3,0,0
1787303837.1847274,0,86,35048
1787303837.1847274,1,99,36210
1787303837.1847274,2,0,0
1787303837.1847274,3,0,0
1787303839.5289714,0,47,35048
1787303839.5289714,1,99,36210
1787303839.5289714,2,0,0
1787303839.5289714,3,0,0
1787303841.843799,0,97,35122
1787303841.843799,1,99,36306
1787303841.843799,2,0,0
1787303841.843799,3,0,0
1787303844.1421678,0,98,35122
1787303844.1421678,1,96,36306
1787303844.1421678,2,0,0
1787303844.1421678,3,0,0
1787303846.4577003,0,91,35122
1787303846.4577003,1,99,36306
1787303846.4577003,2,0,0
1787303846.4577003,3,0,0
1787303848.742507,0,44,35122
1787303848.742507,1,99,36330
1787303848.742507,2,0,0
1787303848.742507,3,0,0
1787303851.0756187,0,60,35122
1787303851.0756187,1,100,36554
