Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/steady_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.8s
Request model_3#33 arrives at 122396.171033993, sleeping for 0.04726172750815749 seconds
Request model_6#14 arrives at 122396.219321727, sleeping for 0.40391565884056035 seconds
Request model_3#34 arrives at 122396.624379199, sleeping for 0.01144564569403883 seconds
Request model_4#14 arrives at 122396.636650225, sleeping for 0.024248857152997516 seconds
Request model_4#15 arrives at 122396.661924828, sleeping for 0.001821604440920055 seconds
Request model_2#12 arrives at 122396.664229061, sleeping for 0.18962965361424722 seconds
Request model_5#45 arrives at 122396.854885252, sleeping for 0.23336932760139462 seconds
Request model_2#13 arrives at 122397.08939575, sleeping for 0.050659154789173044 seconds
Request model_5#46 arrives at 122397.140721917, sleeping for 0.0009294787887483835 seconds
Request model_1#10 arrives at 122397.141925149, sleeping for 0.028312140886555426 seconds
Request model_6#15 arrives at 122397.171363207, sleeping for 0.5564925843355013 seconds
Request model_5#47 arrives at 122397.728532729, sleeping for 0.08977473742561415 seconds
Request model_3#35 arrives at 122397.818816068, sleeping for 0.014039682049769908 seconds
Request model_5#48 arrives at 122397.834094478, sleeping for 0.09646722832985688 seconds
Request model_3#36 arrives at 122397.931119275, sleeping for 0.03713753896590788 seconds
Request model_3#37 arrives at 122397.969387196, sleeping for 0.049326706255669706 seconds
Request model_2#14 arrives at 122398.019668892, sleeping for 0.09276273957220837 seconds
Request model_6#16 arrives at 122398.113137845, sleeping for 0.0003182984219165519 seconds
Request model_5#49 arrives at 122398.113955036, sleeping for 0.10609949490753934 seconds
Request model_2#15 arrives at 122398.220702156, sleeping for 0.23515509012213442 seconds
Request model_1#11 arrives at 122398.456877466, sleeping for 0.03380922849464696 seconds
Request model_5#50 arrives at 122398.491215301, sleeping for 0.005795984630822204 seconds
Request model_1#12 arrives at 122398.49746813, sleeping for 0.27575397572945803 seconds
Request model_5#51 arrives at 122398.774143503, sleeping for 0.15641305103781633 seconds
Request model_4#16 arrives at 122398.93162718, sleeping for 0.05984152763267048 seconds
Request model_2#16 arrives at 122398.992951821, sleeping for 0.06785553674853873 seconds
Request model_5#52 arrives at 122399.062270272, sleeping for 0.09186237024550792 seconds
Request model_5#53 arrives at 122399.155228964, sleeping for 0.0910532687412342 seconds
Request model_4#17 arrives at 122399.247524165, sleeping for 0.39533768080582377 seconds
Request model_1#13 arrives at 122399.644282336, sleeping for 0.0035664992610691115 seconds
Request model_2#17 arrives at 122399.648595542, sleeping for 0.09602826660557184 seconds
Request model_6#17 arrives at 122399.745512879, sleeping for 0.06861535666394047 seconds
Request model_5#54 arrives at 122399.81483467, sleeping for 0.046378725513932295 seconds
Request model_6#18 arrives at 122399.862152423, sleeping for 0.026879145167185925 seconds
Request model_5#55 arrives at 122399.89041682, sleeping for 0.10547831242729444 seconds
Request model_3#38 arrives at 122399.996748339, sleeping for 0.025030104792676866 seconds
Request model_5#56 arrives at 122400.022063073, sleeping for 0.008296359941596165 seconds
Request model_2#18 arrives at 122400.030622614, sleeping for 0.11283635653671809 seconds
Request model_3#39 arrives at 122400.143952973, sleeping for 0.14404007060511503 seconds
Request model_5#57 arrives at 122400.289405494, sleeping for 0.0026805835805134848 seconds
Request model_2#19 arrives at 122400.292727578, sleeping for 0.11496514282771386 seconds
Request model_4#18 arrives at 122400.40810922, sleeping for 0.010496119895833544 seconds
Request model_3#40 arrives at 122400.419372915, sleeping for 0.4880544855404878 seconds
Request model_5#58 arrives at 122400.907870167, sleeping for 0.30648573132930323 seconds
Request model_5#59 arrives at 122401.2151491, sleeping for 0.17054225216270424 seconds
Request model_6#19 arrives at 122401.385837945, sleeping for 0.04506289835262578 seconds
Request model_2#20 arrives at 122401.431116114, sleeping for 0.06296407181071118 seconds
Request model_5#60 arrives at 122401.494648278, sleeping for 0.004993750917492434 seconds
Request model_3#41 arrives at 122401.500244335, sleeping for 0.017326295244856738 seconds
Request model_4#19 arrives at 122401.517934138, sleeping for 0.09999529780179728 seconds
Request model_2#21 arrives at 122401.619222141, sleeping for 0.14154628869437147 seconds
Request model_3#42 arrives at 122401.761695239, sleeping for 0.2885557867557509 seconds
Request model_5#61 arrives at 122402.050703088, sleeping for 0.016101679953862913 seconds
Request model_6#20 arrives at 122402.06712045, sleeping for 0.07054359243193176 seconds
Request model_3#43 arrives at 122402.138092053, sleeping for 0.059718760297982953 seconds
Request model_3#44 arrives at 122402.198591573, sleeping for 0.04492285248124972 seconds
Request model_3#45 arrives at 122402.243852972, sleeping for 0.007974015083163977 seconds
Request model_2#22 arrives at 122402.252113443, sleeping for 0.28865214066172484 seconds
Request model_4#20 arrives at 122402.542528915, sleeping for 0.2339551475160988 seconds
Request model_5#62 arrives at 122402.777532703, sleeping for 0.1578831231163349 seconds
Request model_5#63 arrives at 122402.936553832, sleeping for 0.06904413805750664 seconds
Request model_3#46 arrives at 122403.006851995, sleeping for 0.07276982073381077 seconds
Request model_5#64 arrives at 122403.080535842, sleeping for 0.3722539826994762 seconds
Request model_4#21 arrives at 122403.453756582, sleeping for 0.0007601636898471043 seconds
Request model_3#47 arrives at 122403.454809133, sleeping for 0.15169043667265214 seconds
Request model_2#23 arrives at 122403.607107093, sleeping for 0.17449711386871058 seconds
Request model_3#48 arrives at 122403.782268374, sleeping for 0.18686819619324524 seconds
Request model_2#24 arrives at 122403.970321841, sleeping for 0.062433424798655324 seconds
Request model_6#21 arrives at 122404.033620314, sleeping for 0.6234173880220624 seconds
Request model_5#65 arrives at 122404.658261485, sleeping for 0.0009890122018987313 seconds
Request model_4#22 arrives at 122404.659926867, sleeping for 0.13026583315513562 seconds
Request model_2#25 arrives at 122404.79114037, sleeping for 0.050932481201016344 seconds
Request model_5#66 arrives at 122404.843053608, sleeping for 0.14189019412151538 seconds
Request model_2#26 arrives at 122404.986137186, sleeping for 0.03364068441442214 seconds
Request model_1#14 arrives at 122405.020838041, sleeping for 0.25981143639364745 seconds
Request model_5#67 arrives at 122405.282798906, sleeping for 0.035263515936094336 seconds
Request model_4#23 arrives at 122405.319133063, sleeping for 0.1706687866972061 seconds
Request model_5#68 arrives at 122405.490075758, sleeping for 0.04684175243892241 seconds
Request model_1#15 arrives at 122405.53743783, sleeping for 0.007502772859879769 seconds
Request model_5#69 arrives at 122405.545411251, sleeping for 0.023768996208673343 seconds
Request model_2#27 arrives at 122405.569839263, sleeping for 0.012000000715488568 seconds
Request model_6#22 arrives at 122405.582106799, sleeping for 0.05431424001289997 seconds
Request model_4#24 arrives at 122405.638608193, sleeping for 0.10099431671551429 seconds
Request model_2#28 arrives at 122405.740809538, sleeping for 0.1254150021559326 seconds
Request model_2#29 arrives at 122405.867208444, sleeping for 0.2746648366446607 seconds
Request model_5#70 arrives at 122406.143081686, sleeping for 0.06598606146872044 seconds
Request model_1#16 arrives at 122406.209581294, sleeping for 0.03869158658199012 seconds
Request model_2#30 arrives at 122406.248933695, sleeping for 0.0354534058860736 seconds
Request model_1#17 arrives at 122406.285287843, sleeping for 0.03165078420715872 seconds
Request model_3#49 arrives at 122406.317646876, sleeping for 0.34699222241761163 seconds
Request model_3#50 arrives at 122406.665169073, sleeping for 0.03510111272044014 seconds
Request model_2#31 arrives at 122406.70148745, sleeping for 0.4554850173299201 seconds
Request model_6#23 arrives at 122407.158366051, sleeping for 0.1434841140289791 seconds
Request model_6#24 arrives at 122407.303176781, sleeping for 0.08002913734526373 seconds
Request model_3#51 arrives at 122407.384423608, sleeping for 0.0010029634868260473 seconds
Request model_2#32 arrives at 122407.38606533, sleeping for 0.039427598923793994 seconds
Request model_3#52 arrives at 122407.426781253, sleeping for 0.0434139339486137 seconds
Request model_3#53 arrives at 122407.471036512, sleeping for 0.2997499643242918 seconds
Request model_5#71 arrives at 122407.771411256, sleeping for 0.12298497467418201 seconds
Request model_6#25 arrives at 122407.894764529, sleeping for 0.41538765576842707 seconds
Request model_3#54 arrives at 122408.311522236, sleeping for 0.009104022014071234 seconds
Request model_6#26 arrives at 122408.320884759, sleeping for 0.06595609019859694 seconds
Request model_5#72 arrives at 122408.387342106, sleeping for 0.2703725246101385 seconds
Request model_2#33 arrives at 122408.658246392, sleeping for 0.026971593833877705 seconds
Request model_5#73 arrives at 122408.686560409, sleeping for 0.08097132772672921 seconds
Request model_3#55 arrives at 122408.767831286, sleeping for 0.0036869622708763927 seconds
Request model_4#25 arrives at 122408.772135352, sleeping for 0.011645681413938291 seconds
Request model_1#18 arrives at 122408.784352378, sleeping for 0.1258236987341661 seconds
Request model_5#74 arrives at 122408.910671334, sleeping for 0.15430402097990736 seconds
Request model_3#56 arrives at 122409.065492377, sleeping for 0.05220879147236701 seconds
Request model_4#26 arrives at 122409.118142737, sleeping for 0.1982233185262885 seconds
Request model_6#27 arrives at 122409.317018998, sleeping for 0.04777533597371075 seconds
Request model_2#34 arrives at 122409.365621072, sleeping for 0.02371373823552858 seconds
Request model_5#75 arrives at 122409.389923564, sleeping for 0.11727610642265063 seconds
Request model_5#76 arrives at 122409.508079419, sleeping for 0.2506220615177881 seconds
Request model_2#35 arrives at 122409.76009954, sleeping for 0.10839953222603071 seconds
Request model_5#77 arrives at 122409.868937793, sleeping for 0.3390718864975497 seconds
Request model_2#36 arrives at 122410.20880433, sleeping for 0.5839000492851483 seconds
Request model_3#57 arrives at 122410.79411361, sleeping for 0.08009385292825755 seconds
Request model_2#37 arrives at 122410.874486985, sleeping for 0.08550725967506878 seconds
Request model_3#58 arrives at 122410.960356878, sleeping for 0.12310825283930171 seconds
Request model_2#38 arrives at 122411.084104061, sleeping for 0.0647728792973794 seconds
Request model_6#28 arrives at 122411.149799697, sleeping for 0.5291726910218131 seconds
Request model_5#78 arrives at 122411.679928554, sleeping for 0.029303558345418423 seconds
Request model_6#29 arrives at 122411.710301034, sleeping for 0.052883407624904066 seconds
Request model_2#39 arrives at 122411.764553735, sleeping for 0.16774060722673312 seconds
Request model_2#40 arrives at 122411.932958957, sleeping for 0.6529211856395705 seconds
Request model_3#59 arrives at 122412.587597477, sleeping for 0.05433011289278511 seconds
Request model_5#79 arrives at 122412.643639931, sleeping for 0.24072418935247697 seconds
Request model_2#41 arrives at 122412.885268669, sleeping for 0.3736003290687222 seconds
Request model_4#27 arrives at 122413.259482271, sleeping for 0.06734809739282355 seconds
Request model_3#60 arrives at 122413.328822652, sleeping for 0.23111146978044417 seconds
Request model_4#28 arrives at 122413.561251037, sleeping for 0.1378315524198115 seconds
Request model_3#61 arrives at 122413.699643559, sleeping for 0.12123741848336067 seconds
Request model_1#19 arrives at 122413.821675, sleeping for 0.22917229440645315 seconds
Request model_5#80 arrives at 122414.052091802, sleeping for 0.037245816813083366 seconds
Request model_6#30 arrives at 122414.090370173, sleeping for 0.15880595016642474 seconds
Request model_1#20 arrives at 122414.249613242, sleeping for 0.006071627838537097 seconds
Request model_3#62 arrives at 122414.256885542, sleeping for 0.2508547595643904 seconds
Request model_5#81 arrives at 122414.508124062, sleeping for 0.05598937367904 seconds
Request model_4#29 arrives at 122414.564437066, sleeping for 0.08186324941925704 seconds
Request model_3#63 arrives at 122414.646897324, sleeping for 0.082283586540143 seconds
Request model_6#31 arrives at 122414.730162064, sleeping for 0.017341399798169732 seconds
Request model_3#64 arrives at 122414.748376978, sleeping for 0.20314929638698231 seconds
Request model_1#21 arrives at 122414.951780625, sleeping for 0.26389954882324673 seconds
Request model_5#82 arrives at 122415.216329023, sleeping for 0.07107415951031726 seconds
Request model_4#30 arrives at 122415.287699647, sleeping for 0.3332154458912555 seconds
Request model_5#83 arrives at 122415.621773536, sleeping for 0.12683615305286366 seconds
Request model_2#42 arrives at 122415.749131084, sleeping for 0.04191189775883686 seconds
Request model_6#32 arrives at 122415.791440349, sleeping for 0.18736921341042034 seconds
Request model_6#33 arrives at 122415.979778787, sleeping for 0.11251549080770928 seconds
Request model_5#84 arrives at 122416.093145326, sleeping for 0.12968712401925586 seconds
Request model_2#43 arrives at 122416.223152007, sleeping for 0.13125892306561582 seconds
Request model_3#65 arrives at 122416.355613251, sleeping for 0.1830259178968845 seconds
Request model_2#44 arrives at 122416.539149212, sleeping for 0.28470001136884093 seconds
Request model_3#66 arrives at 122416.825127568, sleeping for 0.061468958941986784 seconds
Request model_3#67 arrives at 122416.88742312, sleeping for 0.3828454885078827 seconds
Request model_3#68 arrives at 122417.271951106, sleeping for 0.02571609705046285 seconds
Request model_3#69 arrives at 122417.299894373, sleeping for 0.12460802916029934 seconds
Request model_5#85 arrives at 122417.425280907, sleeping for 0.08501427303417586 seconds
Request model_4#31 arrives at 122417.51063309, sleeping for 0.06254582706606016 seconds
Request model_5#86 arrives at 122417.573624573, sleeping for 0.016077684980700724 seconds
Request model_6#34 arrives at 122417.589956884, sleeping for 0.11338145288755186 seconds
Request model_2#45 arrives at 122417.703967414, sleeping for 0.07729328508139588 seconds
Request model_6#35 arrives at 122417.782298817, sleeping for 0.04061469320731703 seconds
Request model_4#32 arrives at 122417.823703451, sleeping for 0.14667045009264257 seconds
Request model_3#70 arrives at 122417.971898346, sleeping for 0.09105043976160232 seconds
Request model_2#46 arrives at 122418.064105797, sleeping for 0.29961413437558804 seconds
Request model_5#87 arrives at 122418.365314104, sleeping for 0.00065347678901162 seconds
Request model_3#71 arrives at 122418.367169136, sleeping for 0.06271935650147498 seconds
Request model_4#33 arrives at 122418.43072675, sleeping for 0.1191246758971829 seconds
Request model_2#47 arrives at 122418.550571307, sleeping for 0.0015924437466310337 seconds
Request model_2#48 arrives at 122418.55278909, sleeping for 0.108161502997973 seconds
Request model_3#72 arrives at 122418.661206343, sleeping for 0.08421678142622113 seconds
Request model_2#49 arrives at 122418.746486025, sleeping for 0.14352658021380194 seconds
Request model_5#88 arrives at 122418.891870686, sleeping for 0.11334207092295401 seconds
Request model_4#34 arrives at 122419.006228566, sleeping for 0.01008257818466518 seconds
Request model_5#89 arrives at 122419.017522151, sleeping for 0.06100252921169158 seconds
Request model_4#35 arrives at 122419.078800682, sleeping for 0.13656584091950208 seconds
Request model_5#90 arrives at 122419.216066152, sleeping for 0.1161066278727958 seconds
Request model_5#91 arrives at 122419.333422206, sleeping for 0.26105485782318283 seconds
Request model_2#50 arrives at 122419.595599791, sleeping for 0.02843989894608967 seconds
Request model_5#92 arrives at 122419.624570219, sleeping for 0.00870781988487579 seconds
Request model_5#93 arrives at 122419.633950652, sleeping for 0.01920158718712628 seconds
Request model_4#36 arrives at 122419.654297208, sleeping for 0.03841595551057253 seconds
Request model_2#51 arrives at 122419.69362179, sleeping for 0.14506956476543564 seconds
Request model_3#73 arrives at 122419.839638152, sleeping for 0.2651461799396202 seconds
Request model_4#37 arrives at 122420.105982512, sleeping for 0.40701332937169354 seconds
Request model_5#94 arrives at 122420.513485588, sleeping for 0.04786636808421463 seconds
Request model_1#22 arrives at 122420.561879602, sleeping for 0.03031051611469593 seconds
Request model_5#95 arrives at 122420.593258093, sleeping for 0.103289560880512 seconds
Request model_4#38 arrives at 122420.698734782, sleeping for 0.15959097328595817 seconds
Request model_2#52 arrives at 122420.858844663, sleeping for 0.2257652162661543 seconds
Request model_3#74 arrives at 122421.08480733, sleeping for 0.029479931938112713 seconds
Request model_4#39 arrives at 122421.11529955, sleeping for 0.14790897256170865 seconds
Request model_4#40 arrives at 122421.263487865, sleeping for 0.45621886376466136 seconds
Request model_1#23 arrives at 122421.720256475, sleeping for 0.04782680181961041 seconds
Request model_2#53 arrives at 122421.768616379, sleeping for 0.19225191944860853 seconds
Request model_4#41 arrives at 122421.962625044, sleeping for 0.07962309184949845 seconds
Request model_6#36 arrives at 122422.04295958, sleeping for 0.04529199448006693 seconds
Request model_3#75 arrives at 122422.089491871, sleeping for 0.17342779664613772 seconds
Request model_2#54 arrives at 122422.26393621, sleeping for 0.06811408192152157 seconds
Request model_6#37 arrives at 122422.332644451, sleeping for 0.06006382510531694 seconds
Request model_6#38 arrives at 122422.393917901, sleeping for 0.22371639467019122 seconds
Request model_5#96 arrives at 122422.618711217, sleeping for 0.06428001595486421 seconds
Request model_5#97 arrives at 122422.683795572, sleeping for 0.04166013016947545 seconds
Request model_5#98 arrives at 122422.725902998, sleeping for 0.16760114510543644 seconds
Request model_5#99 arrives at 122422.894113639, sleeping for 0.027484550373628736 seconds
Request model_3#76 arrives at 122422.922458266, sleeping for 0.039917536778375506 seconds
Request model_6#39 arrives at 122422.96344822, sleeping for 0.05424509322619997 seconds
Request model_5#100 arrives at 122423.018604903, sleeping for 0.001901429015561007 seconds
Request model_3#77 arrives at 122423.021670777, sleeping for 0.05102155300846789 seconds
Request model_6#40 arrives at 122423.072947424, sleeping for 0.133246423501987 seconds
Request model_3#78 arrives at 122423.207492381, sleeping for 0.029740925616351888 seconds
Request model_3#79 arrives at 122423.238508002, sleeping for 0.015938801734591834 seconds
Request model_4#42 arrives at 122423.255627755, sleeping for 0.041115949061349966 seconds
Request model_3#80 arrives at 122423.29775565, sleeping for 0.15769844921305776 seconds
Request model_5#101 arrives at 122423.456148488, sleeping for 0.00338267206097953 seconds
Request model_5#102 arrives at 122423.459970713, sleeping for 0.024576644660555758 seconds
Request model_6#41 arrives at 122423.485186946, sleeping for 0.26467005340964533 seconds
Request model_5#103 arrives at 122423.751015946, sleeping for 0.29122798856406007 seconds
Request model_2#55 arrives at 122424.042527049, sleeping for 0.21901339685427956 seconds
Request model_3#81 arrives at 122424.262304818, sleeping for 0.023579964676173404 seconds
Request model_1#24 arrives at 122424.28664543, sleeping for 0.3023784587276168 seconds
Request model_1#25 arrives at 122424.589493709, sleeping for 0.05386922643810976 seconds
Request model_1#26 arrives at 122424.64378664, sleeping for 0.10457036481238902 seconds
