Real trace file: /workspace/prism-merge/exp/workloads/final-compare/steady_r4_s2.pkl
[PRISM_DIRECT] 1705 requests, span 418.9s
Starting TP benchmark: paper-faithful-v6_steady_rate4_seed2
Generated 1705 requests
Request model_2#0 arrives at 1640155.537629495, sleeping for 1.0010824371129274 seconds
Request model_1#0 arrives at 1640156.541037874, sleeping for 0.06571267452090979 seconds
Request model_2#1 arrives at 1640156.607585074, sleeping for 0.05690261861309409 seconds
Request model_5#0 arrives at 1640156.665257541, sleeping for 0.0345020208042115 seconds
Request model_5#1 arrives at 1640156.700129134, sleeping for 0.08046379568986595 seconds
Request model_3#0 arrives at 1640156.781198002, sleeping for 0.8147108505945653 seconds
Request model_3#1 arrives at 1640157.596616944, sleeping for 0.35855428385548294 seconds
Request model_3#2 arrives at 1640157.955963858, sleeping for 1.3105932348407805 seconds
Request model_6#0 arrives at 1640159.26866097, sleeping for 0.19036342739127576 seconds
Request model_1#1 arrives at 1640159.459851419, sleeping for 0.19394578458741307 seconds
Request model_5#2 arrives at 1640159.655154112, sleeping for 0.08200416131876409 seconds
Request model_2#2 arrives at 1640159.738382736, sleeping for 0.06195310177281499 seconds
Request model_3#3 arrives at 1640159.801392397, sleeping for 0.34357199002988636 seconds
Request model_4#0 arrives at 1640160.146423623, sleeping for 0.030535228084772825 seconds
Request model_6#1 arrives at 1640160.177563646, sleeping for 0.23786348709836602 seconds
Request model_4#1 arrives at 1640160.41744842, sleeping for 0.17809276818297803 seconds
Request model_1#2 arrives at 1640160.596088647, sleeping for 0.10361298196949065 seconds
Request model_3#4 arrives at 1640160.701849454, sleeping for 0.6098053632304072 seconds
Request model_6#2 arrives at 1640161.312185229, sleeping for 0.1316420545335859 seconds
Request model_1#3 arrives at 1640161.444484611, sleeping for 0.059885348891839385 seconds
Request model_3#5 arrives at 1640161.506099961, sleeping for 0.42543555796146393 seconds
Request model_3#6 arrives at 1640161.932380254, sleeping for 0.08106370060704648 seconds
Request model_5#3 arrives at 1640162.014052636, sleeping for 0.5256858307402581 seconds
Request model_5#4 arrives at 1640162.54055284, sleeping for 0.283855572110042 seconds
Request model_1#4 arrives at 1640162.825337337, sleeping for 0.6696188745554537 seconds
Request model_5#5 arrives at 1640163.496094249, sleeping for 1.2567221366334707 seconds
Request model_6#3 arrives at 1640164.754589619, sleeping for 0.4112108882982284 seconds
Request model_6#4 arrives at 1640165.167761733, sleeping for 0.20751973637379706 seconds
Request model_5#6 arrives at 1640165.377077488, sleeping for 0 seconds
Request model_1#5 arrives at 1640165.377688283, sleeping for 0.1831079456023872 seconds
Request model_6#5 arrives at 1640165.56145997, sleeping for 0.11465303716249764 seconds
Request model_5#7 arrives at 1640165.677097656, sleeping for 0.7807959322817624 seconds
Request model_2#3 arrives at 1640166.459261176, sleeping for 0.24127307580783963 seconds
Request model_5#8 arrives at 1640166.701052073, sleeping for 0.337453625863418 seconds
Request model_6#6 arrives at 1640167.039636433, sleeping for 0.4516385125461966 seconds
Request model_3#7 arrives at 1640167.491969712, sleeping for 0.19655049638822675 seconds
Request model_2#4 arrives at 1640167.688865226, sleeping for 0.6618536470923573 seconds
Request model_5#9 arrives at 1640168.35199665, sleeping for 0.1988431045319885 seconds
Request model_6#7 arrives at 1640168.552072089, sleeping for 0.028870179085060954 seconds
Request model_3#8 arrives at 1640168.581745749, sleeping for 0.09732369030825794 seconds
Request model_2#5 arrives at 1640168.67946764, sleeping for 0.742321792524308 seconds
Request model_1#6 arrives at 1640169.422528649, sleeping for 0.45425147470086813 seconds
Request model_1#7 arrives at 1640169.878072163, sleeping for 0.2751145623624325 seconds
Request model_2#6 arrives at 1640170.154420398, sleeping for 0.006963746389374137 seconds
Request model_1#8 arrives at 1640170.162274502, sleeping for 0.22328254557214677 seconds
Request model_5#10 arrives at 1640170.386769017, sleeping for 0.4188039933796972 seconds
Request model_3#9 arrives at 1640170.807037404, sleeping for 0.057412594091147184 seconds
Request model_3#10 arrives at 1640170.864859302, sleeping for 0.15050557861104608 seconds
Request model_3#11 arrives at 1640171.015903543, sleeping for 0.10605183825828135 seconds
Request model_3#12 arrives at 1640171.122317443, sleeping for 0.13252581702545285 seconds
Request model_4#2 arrives at 1640171.255664621, sleeping for 0.4615244132000953 seconds
Request model_1#9 arrives at 1640171.718357502, sleeping for 0.039899780647829175 seconds
