implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v6,bursty,20,0,model_1,356,102,0.0,0.0,83.45866203308105,253.66491079330436,5272.436077594735,40.0169709076484,58.017426445370624,71.73184067010878,5242.089651990682,18459.72993638133,18897.140931403264
paper-faithful-v6,bursty,20,0,model_2,178,178,0.0033333333333333335,0.0056179775280898875,135.14816761016846,2181.3024759292603,3053.5742163658115,61.018332839012146,89.70925574501355,118.40541150834821,5647.30160147883,25381.951100821607,26852.01529423706
paper-faithful-v6,bursty,20,0,model_3,851,433,0.02666666666666667,0.009400705052878966,161.91530227661133,25532.21707344055,34895.91138839723,65.43224003429978,358.3607365687684,522.2288483381271,12431.113020982593,49205.950603913516,52282.908239597455
paper-faithful-v6,bursty,20,0,model_4,1094,853,0.08333333333333333,0.022851919561243144,238.18159103393555,22139.6237373352,26393.2159614563,91.06290006191931,536.8056207895279,763.9960867166519,19382.579824887216,53380.31650255432,61351.03861497715
paper-faithful-v6,bursty,20,0,model_5,1685,1216,0.0033333333333333335,0.0005934718100890207,245.72396278381348,3608.338236808777,5951.898312568661,229.29910962708328,841.823336482048,1502.8663478791714,18711.544811492786,77319.82810981572,86174.23783397535
paper-faithful-v6,bursty,20,0,model_6,1696,835,0.13666666666666666,0.024174528301886794,122.81274795532227,292.1782732009887,451.21879577636605,70.90650498867035,139.14382811905682,194.7740337252617,8207.912369864061,30399.91151113063,32337.838527611453
paper-faithful-v6,bursty,20,42,model_1,502,73,0.0033333333333333335,0.00199203187250996,94.48909759521484,241.70942306518532,455.39743423461914,40.69996431383784,55.14397025108333,72.22011208534241,3332.0541591383517,15452.994811488315,16237.354438165205
paper-faithful-v6,bursty,20,42,model_2,549,228,0.04,0.02185792349726776,105.8812141418457,228.2902359962463,503.0175447463988,48.701888481775924,71.17479071021079,91.59979417920096,5236.804221989587,23015.68964153994,25793.29108206322
paper-faithful-v6,bursty,20,42,model_3,870,267,0.01,0.0034482758620689655,138.2298469543457,726.4093637466424,1146.109919548033,93.09288290109527,207.9973039419754,280.07129102945305,10228.794292081147,34420.99699806422,40332.18424206599
paper-faithful-v6,bursty,20,42,model_4,1215,273,0.006666666666666667,0.0016460905349794238,166.81933403015137,5391.2310123443585,6838.376569747923,77.0316348116622,116.95641508243352,169.24497246742249,8824.947128072381,30086.797704221673,38770.41107840834
paper-faithful-v6,bursty,20,42,model_5,1449,190,0.0,0.0,181.227445602417,1037.0830535888665,1245.421419143676,143.22840476236425,373.6641876791651,466.8142700195308,17249.477641656995,52935.58925462421,53975.825872486435
paper-faithful-v6,bursty,20,42,model_6,1511,66,0.0,0.0,296.53847217559814,9233.286798000336,9650.675570964811,84.68101689448723,191.59743189811707,191.667690128088,8818.40488256421,26429.637364577502,27949.323098640885
