migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787141536.936799,1787141538.8617902,1787141539.9917433,1.9249911308288574,0.0,3.0549442768096924,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.791720191160303,True,0.0005348010277506308,,0.00035,1
1,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787141567.1141336,1787141568.464783,1787141580.914142,1.350649356842041,0.0,13.800008296966553,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.357341015454787,True,0.07180609268759908,,0.00035,7
2,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787141636.3282685,1787141637.9284027,1787141648.017939,1.6001341342926025,0.0,11.68967056274414,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.702063549700361,True,0.0779500841455821,,0.00035,19
3,model_3,meta-llama/Llama-3.2-3B,1,0,1787141668.3342571,1787141669.748855,1787141687.293036,1.414597988128662,0.0,18.958778858184814,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,9.575169884898415,True,0.08797918735197234,,0.00035,24
4,model_3,meta-llama/Llama-3.2-3B,0,1,1787141702.536554,1787141704.4651322,1787141714.4002662,1.9285781383514404,0.0,11.863712072372437,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,5.673109469457466,True,0.10664838183349148,,0.00035,28
5,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787141734.7137034,1787141735.8155723,1787141742.5011907,1.1018688678741455,0.0,7.787487268447876,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.791720191160303,True,0.09882526317835588,,0.00035,33
6,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787141767.9347322,1787141769.8253953,1787141781.6944466,1.8906631469726562,0.0,13.759714365005493,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.357341015454787,True,0.08613816032943199,,0.00035,39
7,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787141802.1966474,1787141804.2510889,1787141817.8124757,2.054441452026367,0.0,15.615828275680542,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.791720191160303,True,0.06762726020234823,,0.00035,44
8,model_1,meta-llama/Llama-3.2-1B,0,1,1787141843.4466574,1787141845.025982,1787141851.9018474,1.57932448387146,0.0,8.455189943313599,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.701943464347337,True,0.0472781238881049,,0.00035,50
9,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787141877.5265875,1787141879.3203335,1787141897.08754,1.793745994567871,0.0,19.56095242500305,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.464637105513439,True,0.08390787102642829,,0.00035,56
10,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787141912.564549,1787141914.2120492,1787141925.1614432,1.6475002765655518,0.0,12.596894264221191,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.357341015454787,True,0.08056790082449374,,0.00035,60
11,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787141945.7574627,1787141947.2367234,1787141964.2208982,1.4792606830596924,0.0,18.463435411453247,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.791720191160303,True,0.08198689881578294,,0.00035,65
