migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787130696.594569,1787130698.1183543,1787130699.1524737,1.5237853527069092,0.0,2.5579047203063965,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,14.35534580523047,True,0.0007756268774240002,0.0007360637442035702,0.00035,1
1,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787130726.7405214,1787130728.7531445,1787130737.2188768,2.0126230716705322,0.0,10.478355407714844,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.309565380921246,True,0.06748827862578728,0.06424118945984635,0.00035,7
2,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787130747.3717697,1787130795.9958804,1787130795.9958804,48.62411069869995,48.62411069869995,48.62411069869995,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.642677387554478,True,,,,
3,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787130747.3748913,1787130793.3601336,1787130793.3601336,45.98524236679077,45.98524236679077,45.98524236679077,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,23.909562123780834,True,,,,
4,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787130787.9231038,1787130789.044836,1787130794.7212615,1.121732234954834,0.0,6.798157691955566,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.9681809987675,True,0.041482404870912835,0.029276211770349326,0.00035,18
5,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787130820.0555673,1787130821.6929338,1787130839.4682848,1.637366533279419,0.0,19.412717580795288,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.735184152790938,True,0.16731108361470337,0.10396308326369375,0.00035,24
6,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787130854.7456203,1787130856.1297305,1787130857.194138,1.3841102123260498,0.0,2.4485177993774414,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,14.35534580523047,True,0.09782095541960861,0.09283130949105461,0.00035,28
7,model_1,meta-llama/Llama-3.2-1B,0,1,1787130885.2018154,1787130886.475087,1787130901.6149602,1.2732715606689453,0.0,16.413144826889038,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,15.039899005208484,True,0.07968022538049206,0.06446257289956557,0.00035,34
8,model_3,meta-llama/Llama-3.2-3B,1,0,1787130916.9854984,1787130918.249224,1787130919.3418803,1.2637255191802979,0.0,2.356381893157959,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,18.43016355035869,True,0.045436678445329635,0.05546460104790831,0.00035,38
9,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787130947.7400484,1787130949.4355736,1787130962.820152,1.6955251693725586,0.0,15.080103635787964,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.309565380921246,True,0.10166968339693797,0.07825649385381754,0.00035,44
10,model_3,meta-llama/Llama-3.2-3B,0,1,1787130978.2442417,1787130980.5709214,1787130981.7560391,2.3266797065734863,0.0,3.5117974281311035,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,6.217785012699823,True,0.15998377528389607,0.14355463739647198,0.00035,48
11,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787131008.9803796,1787131011.281528,1787131024.4467807,2.3011484146118164,0.0,15.466401100158691,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,23.909562123780834,True,0.08205189859200057,0.058168491243719415,0.00035,54
12,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787131055.2880278,1787131056.032946,1787131065.2466393,0.7449183464050293,0.0,9.958611488342285,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.642677387554478,True,0.0808346630564406,0.06537060764117011,0.00035,61
13,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787131085.8148646,1787131088.3041527,1787131104.941626,2.489288091659546,0.0,19.126761436462402,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.735184152790938,True,0.17953229663311018,0.10160630903137491,0.00035,66
14,model_3,meta-llama/Llama-3.2-3B,1,0,1787131120.4221978,1787131121.960664,1787131123.7011368,1.538466215133667,0.0,3.2789390087127686,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,18.43016355035869,True,0.05826240943061075,0.0526204459960507,0.00035,70
