model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle,migration_id,implementation,workload,request_rate,seed
model_3,meta-llama/Llama-3.2-3B,1,0,1787132768.8097198,1787132770.2658978,1787132780.7313871,1.4561779499053955,0.0,11.921667337417603,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,17.496502179912678,True,0.06855076503338646,0.07415367112377957,0.00035,28,5,paper-faithful-v4,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787132801.1173482,1787132803.1436017,1787132804.7240398,2.0262534618377686,0.0,3.606691598892212,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,24.520533780578457,True,0.03624557264539287,0.034036870212381054,0.00035,33,6,paper-faithful-v4,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787132826.5936193,1787132874.2390418,1787132874.2390418,47.64542245864868,47.64542245864868,47.64542245864868,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,9.150465489950161,True,,,,,7,paper-faithful-v4,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787132831.681219,1787132832.9685102,1787132844.8874128,1.2872910499572754,0.0,13.206193685531616,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,6.619209788731278,True,0.11589200242153382,0.09079428620669149,0.00035,39,8,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787132860.627463,1787132872.69452,1787132872.69452,12.067056894302368,12.067056894302368,12.067056894302368,source-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,13.638729674499645,True,,,,,9,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787132886.1661565,1787132888.0106094,1787132907.1616006,1.8444528579711914,0.0,20.99544405937195,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.415452470123908,True,0.10639684996502617,0.08379115873927838,0.00035,48,10,paper-faithful-v4,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787132917.5075812,1787132919.5065382,1787132935.423408,1.9989569187164307,0.0,17.91582679748535,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,24.520533780578457,True,0.07817272991944633,0.05828227895210088,0.00035,51,11,paper-faithful-v4,bursty,8,3
model_5,meta-llama/Llama-3.1-8B,0,1,1787132950.906907,1787132953.1673746,1787132954.4808207,2.260467529296875,0.0,3.57391357421875,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,24.98509331543666,True,0.108452426700091,0.08079426601499949,0.00035,55,12,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787132981.7711034,1787132984.9928927,1787132997.3456473,3.2217893600463867,0.0,15.574543952941895,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,13.638729674499645,True,0.06712955337978598,0.05523636143150455,0.00035,61,13,paper-faithful-v4,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,1,0,1787133012.913537,1787133013.8026593,1787133025.7092738,0.8891222476959229,0.0,12.79573678970337,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.84957820117042,True,0.056377373627564925,0.045639464894074125,0.00035,65,14,paper-faithful-v4,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787140275.1601946,1787140276.296795,1787140281.5025718,1.1366002559661865,0.0,6.342377185821533,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.755124524468307,True,0.011438672298833963,0.012841851989329888,0.00035,2,0,paper-faithful-v4,steady,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787140306.6222575,1787140307.2254176,1787140312.9591095,0.6031601428985596,0.0,6.336852073669434,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,10.792613219506144,True,0.06505006596794728,0.06119846022831558,0.00035,8,1,paper-faithful-v4,steady,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787140338.1969056,1787140340.866718,1787140354.4439576,2.6698124408721924,0.0,16.24705195426941,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.708356607285241,True,0.07575535998644432,0.07701448867745349,0.00035,14,2,paper-faithful-v4,steady,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787140370.0588026,1787140372.3813407,1787140384.5314062,2.322538137435913,0.0,14.472603559494019,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,12.466306370484006,True,0.08345750159636389,0.06735312233753023,0.00035,18,3,paper-faithful-v4,steady,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787140404.7739508,1787140405.7327988,1787140412.577612,0.9588479995727539,0.0,7.803661108016968,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.755124524468307,True,0.06383822814564062,0.07641038797349599,0.00035,23,4,paper-faithful-v4,steady,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787140438.0381384,1787140439.222598,1787140443.3406696,1.1844596862792969,0.0,5.3025312423706055,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,10.792613219506144,True,0.09309679800082642,0.08251165147361966,0.00035,29,5,paper-faithful-v4,steady,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787140468.9614844,1787140470.3279097,1787140481.2613573,1.3664252758026123,0.0,12.299872875213623,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.755124524468307,True,0.08939111930731013,0.09046551173334147,0.00035,35,6,paper-faithful-v4,steady,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787140501.8002317,1787140503.8224235,1787140523.713681,2.0221917629241943,0.0,21.91344928741455,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,21.78028876742603,True,0.07772059362938545,0.06263416843952443,0.00035,40,7,paper-faithful-v4,steady,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787140534.0497327,1787140536.6521964,1787140555.1836252,2.602463722229004,0.0,21.13389253616333,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.589506762466048,True,0.07443012114158123,0.07462569361453601,0.00035,43,8,paper-faithful-v4,steady,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787140570.5307753,1787140572.6052992,1787140589.1380424,2.07452392578125,0.0,18.607267141342163,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,13.991586650229241,True,0.06433409055489459,0.0745668256533946,0.00035,47,9,paper-faithful-v4,steady,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787140604.6394947,1787140606.3610392,1787140614.7816126,1.7215445041656494,0.0,10.142117977142334,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.619711891858584,True,0.08246621858030531,0.0717975170249529,0.00035,51,10,paper-faithful-v4,steady,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787140635.6554463,1787140636.8637567,1787140652.8244927,1.2083103656768799,0.0,17.16904640197754,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.708356607285241,True,0.07499703135417814,0.07968275436669044,0.00035,56,11,paper-faithful-v4,steady,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787140668.2286344,1787140670.7184322,1787140685.3279624,2.489797830581665,0.0,17.09932804107666,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,12.466306370484006,True,0.06827163296876433,0.06967405930522172,0.00035,60,12,paper-faithful-v4,steady,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787142186.1586065,1787142187.7334514,1787142189.0823898,1.5748448371887207,0.0,2.923783302307129,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,14.05228407025021,True,0.0008929991974072875,0.0007546536401249744,0.00035,1,0,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787142216.3325446,1787142218.8220098,1787142233.2067943,2.4894652366638184,0.0,16.874249696731567,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,10.897811184614987,True,0.07607270304615224,0.06677910051286391,0.00035,7,1,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787142248.3347847,1787142250.356277,1787142257.4416633,2.0214922428131104,0.0,9.106878519058228,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.679821428778809,True,0.07711025467530373,0.06660897634059168,0.00035,11,2,paper-faithful-v4,steady,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787142283.028833,1787142284.7775724,1787142296.3075154,1.74873948097229,0.0,13.278682470321655,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.420070168147913,True,0.07236411883795181,0.06391569668861119,0.00035,17,3,paper-faithful-v4,steady,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787142316.603798,1787142317.978497,1787142334.4724064,1.3746991157531738,0.0,17.868608474731445,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,22.255129225651487,True,0.06684476037161804,0.11203605790358588,0.00035,22,4,paper-faithful-v4,steady,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787142349.7996392,1787142352.3339477,1787142368.6012542,2.534308433532715,0.0,18.801614999771118,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.916196830613615,True,0.12933946330772852,0.07512822952494384,0.00035,26,5,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787142383.9726622,1787142385.6288347,1787142400.1397626,1.656172513961792,0.0,16.167100429534912,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,10.897811184614987,True,0.08744947881144478,0.0925775326841859,0.00035,30,6,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787142415.5427184,1787142417.358147,1787142436.5774505,1.8154284954071045,0.0,21.03473210334778,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.679821428778809,True,0.08593304702589355,0.07117777699696441,0.00035,34,7,paper-faithful-v4,steady,8,2
model_1,meta-llama/Llama-3.2-1B,0,1,1787142446.7869694,1787142447.6035879,1787142457.8749943,0.8166184425354004,0.0,11.088024854660034,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,10.513074613262512,True,0.06326066705729673,0.06324758332975491,0.00035,37,8,paper-faithful-v4,steady,8,2
model_1,meta-llama/Llama-3.2-1B,1,0,1787142478.4657593,1787142480.3531744,1787142488.2217617,1.8874151706695557,0.0,9.756002426147461,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,7.286056030866764,True,0.0629228146231392,0.046892621803072916,0.00035,42,9,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787142513.7693176,1787142515.9672205,1787142530.2512078,2.1979029178619385,0.0,16.481890201568604,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,10.897811184614987,True,0.08601304978156239,0.07621366335462189,0.00035,48,10,paper-faithful-v4,steady,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787142545.955241,1787142547.7731576,1787142562.8380034,1.8179166316986084,0.0,16.88276243209839,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,14.05228407025021,True,0.08077524943253916,0.07494213171598164,0.00035,52,11,paper-faithful-v4,steady,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787142578.388025,1787142580.2184308,1787142595.7525816,1.8304057121276855,0.0,17.364556550979614,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.420070168147913,True,0.06689841807603317,0.07430516844103546,0.00035,56,12,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787142611.187194,1787142613.7718158,1787142624.749293,2.5846216678619385,0.0,13.562098979949951,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.679821428778809,True,0.07012686082761399,0.05699641464389064,0.00035,60,13,paper-faithful-v4,steady,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787144081.6137314,1787144083.372447,1787144099.4552622,1.7587156295776367,0.0,17.841530799865723,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.51326881196272,True,0.0014653944363708527,0.0012334322078616086,0.00035,1,0,paper-faithful-v4,steady,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787144114.5744383,1787144116.5184476,1787144135.1636505,1.9440093040466309,0.0,20.58921217918396,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.433865915945468,True,0.07799486707522615,0.062246598556822026,0.00035,5,1,paper-faithful-v4,steady,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787144160.3907852,1787144162.1372106,1787144175.5956295,1.7464253902435303,0.0,15.204844236373901,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.220295261749888,True,0.0772743054191134,0.07389311379287239,0.00035,11,2,paper-faithful-v4,steady,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787144190.8119032,1787144193.2176828,1787144201.4562967,2.4057796001434326,0.0,10.64439344406128,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.959172688442439,True,0.06291345837655839,0.05765344085948307,0.00035,15,3,paper-faithful-v4,steady,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787144231.920592,1787144233.6942163,1787144242.3010566,1.7736241817474365,0.0,10.380464553833008,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.722777304875844,True,0.06233073237764465,0.0643084710129919,0.00035,22,4,paper-faithful-v4,steady,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787144262.7432485,1787144264.5710392,1787144274.9138157,1.8277907371520996,0.0,12.170567274093628,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.220295261749888,True,0.05698384101025575,0.04737833603849374,0.00035,27,5,paper-faithful-v4,steady,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787144295.36818,1787144297.0112505,1787144311.3329375,1.6430704593658447,0.0,15.964757442474365,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.51326881196272,True,0.060729880490627636,0.058695665476225636,0.00035,32,6,paper-faithful-v4,steady,8,3
model_1,meta-llama/Llama-3.2-1B,1,0,1787144326.7088208,1787144327.5308194,1787144338.138652,0.8219985961914062,0.0,11.429831266403198,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.8882108584087325,True,0.08026118568184773,0.07133244429758814,0.00035,36,7,paper-faithful-v4,steady,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787144358.7520216,1787144361.6746924,1787144379.2068262,2.922670841217041,0.0,20.45480465888977,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.433865915945468,True,0.06764473405631118,0.062467060858965195,0.00035,41,8,paper-faithful-v4,steady,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787144389.4760265,1787144391.4565978,1787144399.4882736,1.9805712699890137,0.0,10.012247085571289,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.722777304875844,True,0.08564663713888201,0.07607560031247845,0.00035,44,9,paper-faithful-v4,steady,8,3
model_1,meta-llama/Llama-3.2-1B,1,0,1787144420.130976,1787144421.3526247,1787144430.0514774,1.2216486930847168,0.0,9.920501470565796,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.8882108584087325,True,0.06623968432052736,0.07334472354187146,0.00035,49,10,paper-faithful-v4,steady,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787144450.613353,1787144452.614563,1787144463.5064425,2.0012099742889404,0.0,12.893089532852173,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.722777304875844,True,0.0817018660062103,0.0701523352858506,0.00035,54,11,paper-faithful-v4,steady,8,3
model_1,meta-llama/Llama-3.2-1B,1,0,1787144484.007733,1787144485.5480824,1787144490.2176893,1.5403492450714111,0.0,6.209956169128418,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.8882108584087325,True,0.07969952170802812,0.06907729239299135,0.00035,59,12,paper-faithful-v4,steady,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787133224.5172966,1787133224.5336578,1787133224.5336578,0.016361236572265625,0.016361236572265625,0.016361236572265625,source-first,0,1,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,13.068179150767614,True,,,,,0,released-prototype,bursty,20,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787133295.7860262,1787133295.7958992,1787133295.7958992,0.009872913360595703,0.009872913360595703,0.009872913360595703,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,6.293535728709726,True,,,,,1,released-prototype,bursty,20,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787133300.8276954,1787133300.835523,1787133300.8368013,0.007827520370483398,0.007827520370483398,0.009105920791625977,source-first,0,1,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.778109888452424,True,,,,,2,released-prototype,bursty,20,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787133315.9984617,1787133316.0065413,1787133316.0065413,0.00807952880859375,0.00807952880859375,0.00807952880859375,source-first,0,1,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.827484318604208,True,,,,,3,released-prototype,bursty,20,1
model_5,meta-llama/Llama-3.1-8B,0,1,1787133470.3374965,1787133470.3460853,1787133470.3460853,0.008588790893554688,0.008588790893554688,0.008588790893554688,source-first,0,1,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,13.161916505595205,True,,,,,4,released-prototype,bursty,20,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787133559.03684,1787133559.043592,1787133559.043592,0.00675201416015625,0.00675201416015625,0.00675201416015625,source-first,0,1,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,7.278043440233223,True,,,,,5,released-prototype,bursty,20,1
model_3,meta-llama/Llama-3.2-3B,1,0,1787135270.1822455,1787135270.1920338,1787135270.1922464,0.009788274765014648,0.009788274765014648,0.010000944137573242,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,7.93067827852707,True,,,,,0,released-prototype,bursty,20,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787135300.783197,1787135300.802257,1787135300.802257,0.019060134887695312,0.019060134887695312,0.019060134887695312,source-first,0,1,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,8.402751303769374,True,,,,,1,released-prototype,bursty,20,2
model_5,meta-llama/Llama-3.1-8B,1,0,1787135305.9386597,1787135305.9470453,1787135305.9470453,0.008385658264160156,0.008385658264160156,0.008385658264160156,source-first,0,1,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,6.623928909820652,True,,,,,2,released-prototype,bursty,20,2
model_1,meta-llama/Llama-3.2-1B,0,1,1787137385.4538708,1787137385.4622614,1787137385.4636874,0.008390665054321289,0.008390665054321289,0.009816646575927734,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.63068763738567,True,,,,,0,released-prototype,bursty,20,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787137453.295637,1787137453.3050377,1787137453.3050377,0.00940084457397461,0.00940084457397461,0.00940084457397461,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,13.428669220990901,True,,,,,1,released-prototype,bursty,20,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787137463.6102884,1787137463.6185617,1787137463.6185617,0.00827336311340332,0.00827336311340332,0.00827336311340332,source-first,0,1,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.0646511453055165,True,,,,,2,released-prototype,bursty,20,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787126014.9602492,1787126014.9757974,1787126014.9757974,0.015548229217529297,0.015548229217529297,0.015548229217529297,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.025856093797463,True,,,,,0,released-prototype,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787126045.5405395,1787126045.548876,1787126045.548876,0.008336544036865234,0.008336544036865234,0.008336544036865234,source-first,0,1,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.0955820906874285,True,,,,,1,released-prototype,bursty,8,1
model_3,meta-llama/Llama-3.2-3B,1,0,1787144868.0512261,1787144868.0598028,1787144868.0598028,0.008576631546020508,0.008576631546020508,0.008576631546020508,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.798257003821716,True,,,,,0,released-prototype,bursty,8,2
model_3,meta-llama/Llama-3.2-3B,0,1,1787144969.8569388,1787144969.8674653,1787144969.8674653,0.010526418685913086,0.010526418685913086,0.010526418685913086,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.6968154258025026,True,,,,,1,released-prototype,bursty,8,2
model_1,meta-llama/Llama-3.2-1B,0,1,1787144974.9621902,1787144974.9703631,1787144974.9703631,0.008172988891601562,0.008172988891601562,0.008172988891601562,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,7.998633816731532,True,,,,,2,released-prototype,bursty,8,2
model_5,meta-llama/Llama-3.1-8B,0,1,1787131539.688905,1787131539.6974297,1787131539.6974297,0.008524656295776367,0.008524656295776367,0.008524656295776367,source-first,0,1,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,13.719721286654913,True,,,,,0,released-prototype,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787131544.7791045,1787131544.787807,1787131544.787807,0.008702516555786133,0.008702516555786133,0.008702516555786133,source-first,0,1,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.249720041898795,True,,,,,1,released-prototype,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787131606.0098865,1787131606.0193741,1787131606.0193741,0.009487628936767578,0.009487628936767578,0.009487628936767578,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,9.377469033942262,True,,,,,2,released-prototype,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787131657.1922998,1787131657.204309,1787131657.204309,0.012009143829345703,0.012009143829345703,0.012009143829345703,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.315392930052587,True,,,,,3,released-prototype,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787131672.634565,1787131672.646676,1787131672.646676,0.01211094856262207,0.01211094856262207,0.01211094856262207,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.488767008084198,True,,,,,4,released-prototype,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787131677.739451,1787131677.7484002,1787131677.7484002,0.00894927978515625,0.00894927978515625,0.00894927978515625,source-first,0,1,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.249720041898795,True,,,,,5,released-prototype,bursty,8,3
