migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_5,meta-llama/Llama-3.1-8B,0,1,1787130053.6916053,1787130056.1569002,1787130057.0115356,2.46529483795166,0.0,3.3199303150177,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,13.876575565356141,True,0.015545207251513959,,0.00035,2
1,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787130083.9168203,1787130085.5819693,1787130086.6121876,1.6651489734649658,0.0,2.6953673362731934,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,8.765229587545209,True,0.06511822110970553,,0.00035,8
2,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787130099.0609422,1787130142.4473448,1787130142.4473448,43.38640260696411,43.38640260696411,43.38640260696411,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,13.584926131044265,True,0.051829973249510435,,0.00035,41
3,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787130114.1425023,1787130116.8337939,1787130125.7175574,2.691291570663452,0.0,11.575055122375488,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.062368250926069,True,0.05014035462443569,,0.00035,14
4,model_1,meta-llama/Llama-3.2-1B,0,1,1787130151.0732257,1787130152.1793306,1787130153.2937942,1.106104850769043,0.0,2.2205684185028076,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.050988160442579,True,0.09175860411851929,,0.00035,20
5,model_1,meta-llama/Llama-3.2-1B,1,0,1787130186.519372,1787130233.1160228,1787130233.1160228,46.59665083885193,46.59665083885193,46.59665083885193,source-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,3.912317163459228,True,0.11536805721714737,,0.00035,72
6,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787130211.876139,1787130214.001012,1787130231.6127002,2.124873161315918,0.0,19.73656129837036,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,6.301360303692361,True,0.1331309397814752,,0.00035,26
7,model_1,meta-llama/Llama-3.2-1B,0,1,1787130246.9366496,1787130248.4906592,1787130256.8023515,1.5540096759796143,0.0,9.865701913833618,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.050988160442579,True,0.06403807866617375,,0.00035,36
8,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787130338.8076298,1787130341.1886528,1787130344.6909516,2.3810229301452637,0.0,5.883321762084961,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.062368250926069,True,0.12038716828328044,,0.00035,47
9,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787130370.4844484,1787130373.1674562,1787130388.8045464,2.6830077171325684,0.0,18.32009792327881,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,13.584926131044265,True,0.11872644087804556,,0.00035,59
10,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787130404.250727,1787130406.4935846,1787130412.3256207,2.2428576946258545,0.0,8.074893712997437,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,8.765229587545209,True,0.07934478172507362,,0.00035,63
11,model_1,meta-llama/Llama-3.2-1B,1,0,1787130471.177368,1787130472.185691,1787130478.3048139,1.0083231925964355,0.0,7.127445936203003,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,3.912317163459228,True,,,,
