migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_1,meta-llama/Llama-3.2-1B,0,1,1787140275.1601946,1787140276.296795,1787140281.5025718,1.1366002559661865,0.0,6.342377185821533,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.755124524468307,True,0.011438672298833963,0.012841851989329888,0.00035,2
1,model_1,meta-llama/Llama-3.2-1B,1,0,1787140306.6222575,1787140307.2254176,1787140312.9591095,0.6031601428985596,0.0,6.336852073669434,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,10.792613219506144,True,0.06505006596794728,0.06119846022831558,0.00035,8
2,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787140338.1969056,1787140340.866718,1787140354.4439576,2.6698124408721924,0.0,16.24705195426941,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.708356607285241,True,0.07575535998644432,0.07701448867745349,0.00035,14
3,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787140370.0588026,1787140372.3813407,1787140384.5314062,2.322538137435913,0.0,14.472603559494019,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,12.466306370484006,True,0.08345750159636389,0.06735312233753023,0.00035,18
4,model_1,meta-llama/Llama-3.2-1B,0,1,1787140404.7739508,1787140405.7327988,1787140412.577612,0.9588479995727539,0.0,7.803661108016968,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.755124524468307,True,0.06383822814564062,0.07641038797349599,0.00035,23
5,model_1,meta-llama/Llama-3.2-1B,1,0,1787140438.0381384,1787140439.222598,1787140443.3406696,1.1844596862792969,0.0,5.3025312423706055,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,10.792613219506144,True,0.09309679800082642,0.08251165147361966,0.00035,29
6,model_1,meta-llama/Llama-3.2-1B,0,1,1787140468.9614844,1787140470.3279097,1787140481.2613573,1.3664252758026123,0.0,12.299872875213623,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.755124524468307,True,0.08939111930731013,0.09046551173334147,0.00035,35
7,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787140501.8002317,1787140503.8224235,1787140523.713681,2.0221917629241943,0.0,21.91344928741455,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,21.78028876742603,True,0.07772059362938545,0.06263416843952443,0.00035,40
8,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787140534.0497327,1787140536.6521964,1787140555.1836252,2.602463722229004,0.0,21.13389253616333,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.589506762466048,True,0.07443012114158123,0.07462569361453601,0.00035,43
9,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787140570.5307753,1787140572.6052992,1787140589.1380424,2.07452392578125,0.0,18.607267141342163,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,13.991586650229241,True,0.06433409055489459,0.0745668256533946,0.00035,47
10,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787140604.6394947,1787140606.3610392,1787140614.7816126,1.7215445041656494,0.0,10.142117977142334,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.619711891858584,True,0.08246621858030531,0.0717975170249529,0.00035,51
11,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787140635.6554463,1787140636.8637567,1787140652.8244927,1.2083103656768799,0.0,17.16904640197754,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.708356607285241,True,0.07499703135417814,0.07968275436669044,0.00035,56
12,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787140668.2286344,1787140670.7184322,1787140685.3279624,2.489797830581665,0.0,17.09932804107666,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,12.466306370484006,True,0.06827163296876433,0.06967405930522172,0.00035,60
