migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_1,meta-llama/Llama-3.2-1B,0,1,1787129078.2948833,1787129079.5914721,1787129080.5274568,1.2965888977050781,0.0,2.2325735092163086,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,21.936067927781867,True,0.001297860282495568,0.001081867047593845,0.00035,1
1,model_3,meta-llama/Llama-3.2-3B,1,0,1787129108.459774,1787129111.094172,1787129122.4428835,2.6343979835510254,0.0,13.983109474182129,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,23.552151568285307,True,0.06775610048655517,0.04634592900598679,0.00035,7
2,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787129142.6182737,1787129144.3139431,1787129158.6285143,1.695669412612915,0.0,16.01024055480957,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.41388925751197,True,0.11525068511458841,0.09342288534946874,0.00035,12
3,model_3,meta-llama/Llama-3.2-3B,0,1,1787129173.915673,1787129176.0816262,1787129183.2647913,2.1659531593322754,0.0,9.34911823272705,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,5.842552434427082,True,0.1383737426442715,0.12306444761364312,0.00035,16
4,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787129208.6329181,1787129211.0519118,1787129213.3562539,2.4189937114715576,0.0,4.7233357429504395,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.964416534379282,True,0.188780575042782,0.1709064419545718,0.00035,22
5,model_1,meta-llama/Llama-3.2-1B,1,0,1787129239.0955737,1787129240.8193502,1787129241.8256934,1.7237765789031982,0.0,2.7301197052001953,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,14.087207221396016,True,0.11309600229348611,0.10957686526809912,0.00035,28
6,model_5,meta-llama/Llama-3.1-8B,0,1,1787129269.5147488,1787129271.5149536,1787129288.4503963,2.0002048015594482,0.0,18.93564748764038,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,24.586066501018507,True,0.06328886495086922,0.05660138560717751,0.00035,34
7,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787129339.9479463,1787129343.2258143,1787129356.4387765,3.2778680324554443,0.0,16.490830183029175,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,13.42676138557954,True,0.07522615165217639,0.06145521251136888,0.00035,45
8,model_1,meta-llama/Llama-3.2-1B,0,1,1787129377.140535,1787129427.1466107,1787129427.1466107,50.006075620651245,50.006075620651245,50.006075620651245,source-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,21.936067927781867,True,,,,
9,model_5,meta-llama/Llama-3.1-8B,1,0,1787129402.6888216,1787129405.2813797,1787129424.997576,2.5925581455230713,0.0,22.308754444122314,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,10.719119148166431,True,0.12405712735276407,0.07927929623936823,0.00035,49
10,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787129435.338888,1787129437.056475,1787129439.528403,1.7175869941711426,0.0,4.189515113830566,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.514273299261736,True,0.11328766879214178,0.0804961175890127,0.00035,58
11,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787129466.0134954,1787129467.7307906,1787129480.8327608,1.7172951698303223,0.0,14.819265365600586,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.41388925751197,True,0.12640254816057075,0.10439759760993066,0.00035,64
12,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787129496.7966535,1787129500.155577,1787129508.8625684,3.3589234352111816,0.0,12.065914869308472,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.368122084634555,True,0.1404622468493942,0.1316095915895874,0.00035,68
