migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787131958.414345,1787131960.7536619,1787131977.9480386,2.3393168449401855,0.0,19.533693552017212,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,12.513166278037989,True,0.014257734080476292,,0.00035,2
1,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787131993.0835989,1787131994.8459694,1787131995.6664803,1.7623705863952637,0.0,2.582881450653076,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.858110702960791,True,0.0883194278524448,,0.00035,6
2,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787132023.2562575,1787132025.9354928,1787132038.875493,2.6792352199554443,0.0,15.619235515594482,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.79469521616259,True,0.113875368717089,,0.00035,12
3,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787132054.0440972,1787132057.160914,1787132068.4438498,3.116816759109497,0.0,14.399752616882324,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.40161411263108,True,0.08158236712444568,,0.00035,16
4,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787132088.707993,1787132091.351324,1787132108.5182962,2.6433310508728027,0.0,19.810303211212158,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.517327997018492,True,0.07506615154103977,,0.00035,21
5,model_3,meta-llama/Llama-3.2-3B,1,0,1787132118.725646,1787132120.2890363,1787132127.4809954,1.5633902549743652,0.0,8.755349397659302,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.177378973027842,True,0.07958635710803884,,0.00035,24
6,model_5,meta-llama/Llama-3.1-8B,0,1,1787132152.9236326,1787132154.9699929,1787132156.206014,2.0463602542877197,0.0,3.282381296157837,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,14.468026956930453,True,0.042388931020330076,,0.00035,30
7,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787132183.505517,1787132185.5392957,1787132186.8934438,2.033778667449951,0.0,3.3879268169403076,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,12.513166278037989,True,0.09963573246123528,,0.00035,36
8,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787132214.1195416,1787132216.1667583,1787132217.2561612,2.0472166538238525,0.0,3.1366195678710938,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.40161411263108,True,0.1679225859085512,,0.00035,42
9,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787132244.8075893,1787132246.432597,1787132261.8716118,1.6250076293945312,0.0,17.064022541046143,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.858110702960791,True,0.10393357990972008,,0.00035,48
10,model_1,meta-llama/Llama-3.2-1B,0,1,1787132277.3613954,1787132279.3178864,1787132290.1657007,1.9564909934997559,0.0,12.8043053150177,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,6.5016428594672275,True,0.06941127422690531,,0.00035,52
11,model_3,meta-llama/Llama-3.2-3B,0,1,1787132310.992886,1787132313.6386065,1787132314.9749913,2.6457204818725586,0.0,3.982105255126953,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.399166924482361,True,0.09190842462960142,,0.00035,57
12,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787132367.6102235,1787132368.9067688,1787132382.8829906,1.2965452671051025,0.0,15.272767066955566,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.40161411263108,True,0.05126236306038187,,0.00035,68
