migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787144081.6137314,1787144083.372447,1787144099.4552622,1.7587156295776367,0.0,17.841530799865723,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.51326881196272,True,0.0014653944363708527,0.0012334322078616086,0.00035,1
1,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787144114.5744383,1787144116.5184476,1787144135.1636505,1.9440093040466309,0.0,20.58921217918396,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.433865915945468,True,0.07799486707522615,0.062246598556822026,0.00035,5
2,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787144160.3907852,1787144162.1372106,1787144175.5956295,1.7464253902435303,0.0,15.204844236373901,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.220295261749888,True,0.0772743054191134,0.07389311379287239,0.00035,11
3,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787144190.8119032,1787144193.2176828,1787144201.4562967,2.4057796001434326,0.0,10.64439344406128,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.959172688442439,True,0.06291345837655839,0.05765344085948307,0.00035,15
4,model_1,meta-llama/Llama-3.2-1B,0,1,1787144231.920592,1787144233.6942163,1787144242.3010566,1.7736241817474365,0.0,10.380464553833008,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.722777304875844,True,0.06233073237764465,0.0643084710129919,0.00035,22
5,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787144262.7432485,1787144264.5710392,1787144274.9138157,1.8277907371520996,0.0,12.170567274093628,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,10.220295261749888,True,0.05698384101025575,0.04737833603849374,0.00035,27
6,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787144295.36818,1787144297.0112505,1787144311.3329375,1.6430704593658447,0.0,15.964757442474365,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,24.51326881196272,True,0.060729880490627636,0.058695665476225636,0.00035,32
7,model_1,meta-llama/Llama-3.2-1B,1,0,1787144326.7088208,1787144327.5308194,1787144338.138652,0.8219985961914062,0.0,11.429831266403198,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.8882108584087325,True,0.08026118568184773,0.07133244429758814,0.00035,36
8,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787144358.7520216,1787144361.6746924,1787144379.2068262,2.922670841217041,0.0,20.45480465888977,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.433865915945468,True,0.06764473405631118,0.062467060858965195,0.00035,41
9,model_1,meta-llama/Llama-3.2-1B,0,1,1787144389.4760265,1787144391.4565978,1787144399.4882736,1.9805712699890137,0.0,10.012247085571289,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.722777304875844,True,0.08564663713888201,0.07607560031247845,0.00035,44
10,model_1,meta-llama/Llama-3.2-1B,1,0,1787144420.130976,1787144421.3526247,1787144430.0514774,1.2216486930847168,0.0,9.920501470565796,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.8882108584087325,True,0.06623968432052736,0.07334472354187146,0.00035,49
11,model_1,meta-llama/Llama-3.2-1B,0,1,1787144450.613353,1787144452.614563,1787144463.5064425,2.0012099742889404,0.0,12.893089532852173,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.722777304875844,True,0.0817018660062103,0.0701523352858506,0.00035,54
12,model_1,meta-llama/Llama-3.2-1B,1,0,1787144484.007733,1787144485.5480824,1787144490.2176893,1.5403492450714111,0.0,6.209956169128418,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,5.8882108584087325,True,0.07969952170802812,0.06907729239299135,0.00035,59
