migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787135798.20519,1787135800.5226796,1787135810.6269453,2.3174896240234375,0.0,12.421755313873291,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,9.61531680900963,True,0.04904291619905582,,0.00035,2
1,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787135831.4788241,1787135833.7369826,1787135834.688782,2.2581584453582764,0.0,3.2099578380584717,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,6.962543091065566,True,0.15816579622365798,,0.00035,7
2,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787135846.9695833,1787135887.5583723,1787135887.5583723,40.588788986206055,40.588788986206055,40.588788986206055,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.39435235431328,True,0.2946365097259573,,0.00035,54
3,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787135882.4068868,1787135884.8527672,1787135968.0248272,2.44588041305542,0.0,85.6179404258728,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,6.962543091065566,True,0.22924658964659655,,0.00035,26
4,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787135891.1566734,1787135892.5671918,1787135899.3683307,1.4105184078216553,0.0,8.211657285690308,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.3938310284414435,True,0.1509065911985056,,0.00035,18
5,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787135925.0294,1787135928.1791265,1787135954.032361,3.149726390838623,0.0,29.002960920333862,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.636558044680028,True,0.28409645918091836,,0.00035,24
6,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787135994.2563045,1787135996.8001513,1787136014.3839235,2.543846845626831,0.0,20.12761902809143,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,4.950156376064085,True,0.15371311682013833,,0.00035,32
7,model_5,meta-llama/Llama-3.1-8B,0,1,1787136024.9492078,1787136026.557987,1787136040.8317542,1.6087791919708252,0.0,15.882546424865723,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,13.539267721587633,True,0.09709262262576358,,0.00035,35
8,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787136026.55939,1787136043.4766479,1787136043.4766479,16.91725778579712,16.91725778579712,16.91725778579712,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.39435235431328,True,,,,
9,model_3,meta-llama/Llama-3.2-3B,1,0,1787136056.5131233,1787136058.6443455,1787136065.3149266,2.1312222480773926,0.0,8.801803350448608,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,11.538164046332113,True,0.20213501236357737,,0.00035,39
10,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787136075.8143861,1787136088.0046568,1787136088.0046568,12.19027066230774,12.19027066230774,12.19027066230774,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.3938310284414435,True,0.3065580497840566,,0.00035,50
11,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787136122.9370565,1787136126.1663184,1787136154.8480384,3.229261875152588,0.0,31.91098189353943,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.636558044680028,True,0.296379043382105,,0.00035,49
12,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787136155.0566928,1787136159.0654502,1787136171.9834764,4.0087573528289795,0.0,16.926783561706543,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.3938310284414435,True,,,,
