migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787339237.297354,1787339239.7699103,1787339266.0457678,2.4725563526153564,26.275043725967407,28.748413801193237,prepare-quiesce-commit,1,0,6794207232,1690435584,8484642816,gpu-to-gpu-p2p,15.355716988826451,True,0.2521292800629561,0.17565526368637502,0.171086,45
1,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787339312.5154285,1787339314.8056517,1787339323.8057122,2.2902231216430664,8.999212265014648,11.290283679962158,prepare-quiesce-commit,1,0,6794207232,1690435584,8484642816,host-to-device + helper-gpu-p2p,4.476091588693114,True,0.22969613267853448,0.20252501937383488,0.171086,55
