Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s3.pkl
[PRISM_DIRECT] 8422 requests, span 420.0s
Starting TP benchmark: paper-faithful-v6_bursty_rate20_seed3
Generated 8422 requests
Request model_6#0 arrives at 1637535.912081417, sleeping for 0.0032694486435502768 seconds
Request model_6#1 arrives at 1637535.916242868, sleeping for 0.018808077089488506 seconds
Request model_6#2 arrives at 1637535.93656459, sleeping for 0.03986502788029611 seconds
Request model_1#0 arrives at 1637535.977153413, sleeping for 0.015009385300800204 seconds
Request model_1#1 arrives at 1637535.99268958, sleeping for 0.136408289661631 seconds
Request model_3#0 arrives at 1637536.129379261, sleeping for 0.020289921667426825 seconds
Request model_6#3 arrives at 1637536.150785271, sleeping for 0.06605416373349726 seconds
Request model_3#1 arrives at 1637536.217169148, sleeping for 0.02630343451164663 seconds
Request model_3#2 arrives at 1637536.244549552, sleeping for 0.11288084229454398 seconds
Request model_6#4 arrives at 1637536.358385113, sleeping for 0.03212041733786464 seconds
Request model_3#3 arrives at 1637536.391556161, sleeping for 0.1044604869093746 seconds
Request model_3#4 arrives at 1637536.497886016, sleeping for 0.030679941177368164 seconds
Request model_6#5 arrives at 1637536.529378951, sleeping for 0.0146820277441293 seconds
Request model_3#5 arrives at 1637536.545109459, sleeping for 0.12176275136880577 seconds
Request model_6#6 arrives at 1637536.667896307, sleeping for 0.0539739322848618 seconds
Request model_3#6 arrives at 1637536.722616236, sleeping for 0.13445855653844774 seconds
Request model_1#2 arrives at 1637536.858421711, sleeping for 0.07757392106577754 seconds
Request model_1#3 arrives at 1637536.936180482, sleeping for 0.015870597679167986 seconds
Request model_6#7 arrives at 1637536.953049468, sleeping for 0.051473187981173396 seconds
Request model_3#7 arrives at 1637537.004758435, sleeping for 0.14930516644380987 seconds
Request model_6#8 arrives at 1637537.154827136, sleeping for 0.024448950542137027 seconds
Request model_3#8 arrives at 1637537.179859974, sleeping for 0.03799754334613681 seconds
Request model_3#9 arrives at 1637537.218868895, sleeping for 0.047941149678081274 seconds
Request model_3#10 arrives at 1637537.26767652, sleeping for 0.19960450963117182 seconds
Request model_1#4 arrives at 1637537.467933767, sleeping for 0.050073052290827036 seconds
Request model_6#9 arrives at 1637537.519075879, sleeping for 0.06033118604682386 seconds
Request model_6#10 arrives at 1637537.579786083, sleeping for 0.005911143030971289 seconds
Request model_3#11 arrives at 1637537.586520553, sleeping for 0.12155604199506342 seconds
Request model_6#11 arrives at 1637537.709286341, sleeping for 0.08602428459562361 seconds
Request model_3#12 arrives at 1637537.79606854, sleeping for 0.06457072659395635 seconds
Request model_1#5 arrives at 1637537.861158906, sleeping for 0.013000608421862125 seconds
Request model_6#12 arrives at 1637537.875845546, sleeping for 0.00893059535883367 seconds
Request model_3#13 arrives at 1637537.886692087, sleeping for 0.11251881904900074 seconds
Request model_3#14 arrives at 1637537.99943621, sleeping for 0.07339949789457023 seconds
Request model_3#15 arrives at 1637538.073927457, sleeping for 0.06354924011975527 seconds
Request model_3#16 arrives at 1637538.137666683, sleeping for 0.04421548964455724 seconds
Request model_3#17 arrives at 1637538.182391027, sleeping for 0.07925305562093854 seconds
Request model_6#13 arrives at 1637538.262137144, sleeping for 0.0036200862377882004 seconds
Request model_3#18 arrives at 1637538.266218824, sleeping for 0.06238935748115182 seconds
Request model_1#6 arrives at 1637538.328924883, sleeping for 0.011070201406255364 seconds
Request model_6#14 arrives at 1637538.340830192, sleeping for 0.06078546727076173 seconds
Request model_6#15 arrives at 1637538.402646164, sleeping for 0.07349373470060527 seconds
Request model_3#19 arrives at 1637538.477244972, sleeping for 0.0628496496938169 seconds
Request model_5#0 arrives at 1637538.54121784, sleeping for 0.02204817975871265 seconds
Request model_1#7 arrives at 1637538.563919509, sleeping for 0.055287620751187205 seconds
Request model_6#16 arrives at 1637538.619638016, sleeping for 0.038412148831412196 seconds
Request model_6#17 arrives at 1637538.658497186, sleeping for 0.10457227122969925 seconds
Request model_1#8 arrives at 1637538.764852701, sleeping for 0.17657325556501746 seconds
Request model_2#0 arrives at 1637538.942062946, sleeping for 0.007314627058804035 seconds
Request model_3#20 arrives at 1637538.949828724, sleeping for 0.029765406157821417 seconds
Request model_3#21 arrives at 1637538.980499883, sleeping for 0.003552504815161228 seconds
Request model_6#18 arrives at 1637538.985172348, sleeping for 0.05890468694269657 seconds
Request model_1#9 arrives at 1637539.045862182, sleeping for 0.03567253635264933 seconds
Request model_6#19 arrives at 1637539.083572104, sleeping for 0.05179433012381196 seconds
Request model_6#20 arrives at 1637539.137286235, sleeping for 0.036207450088113546 seconds
Request model_3#22 arrives at 1637539.173747728, sleeping for 0.14611913403496146 seconds
Request model_3#23 arrives at 1637539.320745397, sleeping for 0.025422035017982125 seconds
Request model_6#21 arrives at 1637539.346477669, sleeping for 0.029561668168753386 seconds
Request model_3#24 arrives at 1637539.377175848, sleeping for 0.04443957074545324 seconds
Request model_3#25 arrives at 1637539.421816902, sleeping for 0.011772055411711335 seconds
Request model_1#10 arrives at 1637539.434512237, sleeping for 0.0154245481826365 seconds
Request model_6#22 arrives at 1637539.450196864, sleeping for 0.0342112819198519 seconds
Request model_3#26 arrives at 1637539.484991704, sleeping for 0.03793034143745899 seconds
Request model_1#11 arrives at 1637539.523678613, sleeping for 0.07499917130917311 seconds
Request model_3#27 arrives at 1637539.5994291, sleeping for 0.0690850445535034 seconds
Request model_5#1 arrives at 1637539.669323352, sleeping for 0.01891230628825724 seconds
Request model_6#23 arrives at 1637539.68914796, sleeping for 0.01928946189582348 seconds
Request model_6#24 arrives at 1637539.708780977, sleeping for 0.0009030799847096205 seconds
Request model_1#12 arrives at 1637539.710458359, sleeping for 0.015187094686552882 seconds
Request model_6#25 arrives at 1637539.726137777, sleeping for 0.218022650340572 seconds
Request model_1#13 arrives at 1637539.945232104, sleeping for 0.031508448999375105 seconds
Request model_3#28 arrives at 1637539.977593836, sleeping for 0.03146372549235821 seconds
Request model_3#29 arrives at 1637540.009713136, sleeping for 0.056412612088024616 seconds
Request model_6#26 arrives at 1637540.06643787, sleeping for 0.005371562438085675 seconds
Request model_6#27 arrives at 1637540.072150033, sleeping for 0.05655695218592882 seconds
Request model_1#14 arrives at 1637540.129011988, sleeping for 0.027577938279137015 seconds
Request model_2#1 arrives at 1637540.157721013, sleeping for 0.045135702937841415 seconds
Request model_1#15 arrives at 1637540.21630717, sleeping for 0.09254806954413652 seconds
Request model_6#28 arrives at 1637540.309184355, sleeping for 0.0461118386592716 seconds
Request model_3#30 arrives at 1637540.356142196, sleeping for 0.09253781591542065 seconds
Request model_1#16 arrives at 1637540.450677012, sleeping for 0.027924672001972795 seconds
Request model_3#31 arrives at 1637540.478779732, sleeping for 0.00993476901203394 seconds
Request model_6#29 arrives at 1637540.489576923, sleeping for 0.14712299150414765 seconds
Request model_1#17 arrives at 1637540.637447078, sleeping for 0.0010176736395806074 seconds
Request model_6#30 arrives at 1637540.639192631, sleeping for 0.006903450470417738 seconds
Request model_3#32 arrives at 1637540.646870949, sleeping for 0.00562374503351748 seconds
Request model_2#2 arrives at 1637540.653554619, sleeping for 0.24107102816924453 seconds
Request model_2#3 arrives at 1637540.895073114, sleeping for 0.033516521099954844 seconds
Request model_6#31 arrives at 1637540.929490171, sleeping for 0.021806145552545786 seconds
Request model_3#33 arrives at 1637540.952205631, sleeping for 0.03273341106250882 seconds
Request model_6#32 arrives at 1637540.985779022, sleeping for 0.003373788669705391 seconds
Request model_6#33 arrives at 1637540.98956893, sleeping for 0.08110200869850814 seconds
Request model_2#4 arrives at 1637541.071565413, sleeping for 0.11740784556604922 seconds
Request model_6#34 arrives at 1637541.190098899, sleeping for 0.05026897764764726 seconds
Request model_3#34 arrives at 1637541.240798568, sleeping for 0.016848805360496044 seconds
Request model_1#18 arrives at 1637541.257919376, sleeping for 0.024335452122613788 seconds
Request model_6#35 arrives at 1637541.282645231, sleeping for 0.03294298448599875 seconds
Request model_2#5 arrives at 1637541.316348223, sleeping for 0.047703320160508156 seconds
Request model_1#19 arrives at 1637541.365184078, sleeping for 0 seconds
Request model_6#36 arrives at 1637541.36551483, sleeping for 0.0006679377984255552 seconds
