Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_2#99 arrives at 1527374.679375962, sleeping for 0.49199923942796886 seconds
Request model_3#18 arrives at 1527375.172655629, sleeping for 0.038928071269765496 seconds
Request model_2#100 arrives at 1527375.212258027, sleeping for 0.04901010193862021 seconds
Request model_2#101 arrives at 1527375.261685596, sleeping for 0.087864491622895 seconds
Request model_2#102 arrives at 1527375.351052596, sleeping for 0.1112070616800338 seconds
Request model_2#103 arrives at 1527375.463465334, sleeping for 0.27518124086782336 seconds
Request model_3#19 arrives at 1527375.739136808, sleeping for 0.14866695879027247 seconds
Request model_2#104 arrives at 1527375.888744025, sleeping for 0.009350050706416368 seconds
Request model_5#26 arrives at 1527375.900088358, sleeping for 0.004592654528096318 seconds
Request model_2#105 arrives at 1527375.905548968, sleeping for 0.2091697445139289 seconds
Request model_6#10 arrives at 1527376.116021838, sleeping for 0.08815396763384342 seconds
Request model_2#106 arrives at 1527376.205056615, sleeping for 0.04050926980562508 seconds
Request model_2#107 arrives at 1527376.245957793, sleeping for 0.021211745450273156 seconds
Request model_6#11 arrives at 1527376.267656691, sleeping for 0.0008256942965090275 seconds
Request model_2#108 arrives at 1527376.269346013, sleeping for 0.044846632052212954 seconds
Request model_2#109 arrives at 1527376.315010245, sleeping for 0.18673360184766352 seconds
Request model_2#110 arrives at 1527376.502839111, sleeping for 0.047246802132576704 seconds
Request model_6#12 arrives at 1527376.550690378, sleeping for 0.05393233592621982 seconds
Request model_5#27 arrives at 1527376.605443827, sleeping for 0.0027444660663604736 seconds
Request model_2#111 arrives at 1527376.609072203, sleeping for 0.20078036980703473 seconds
Request model_2#112 arrives at 1527376.81085854, sleeping for 0.023113196482881904 seconds
Request model_2#113 arrives at 1527376.834450982, sleeping for 0.14937198860570788 seconds
Request model_2#114 arrives at 1527376.984067059, sleeping for 0.0943609238602221 seconds
Request model_2#115 arrives at 1527377.078769998, sleeping for 0.17846580338664353 seconds
Request model_2#116 arrives at 1527377.257630248, sleeping for 0.19892138009890914 seconds
Request model_2#117 arrives at 1527377.457541122, sleeping for 0.07918742368929088 seconds
Request model_2#118 arrives at 1527377.53713339, sleeping for 0.11154209054075181 seconds
Request model_2#119 arrives at 1527377.649576718, sleeping for 0.17610166734084487 seconds
Request model_2#120 arrives at 1527377.826986808, sleeping for 0.0015839457046240568 seconds
Request model_2#121 arrives at 1527377.829167594, sleeping for 0.03700595791451633 seconds
Request model_6#13 arrives at 1527377.866934328, sleeping for 0.29819374717772007 seconds
Request model_3#20 arrives at 1527378.166101993, sleeping for 0.10222009476274252 seconds
Request model_2#122 arrives at 1527378.269641036, sleeping for 0.10944520146586001 seconds
Request model_2#123 arrives at 1527378.379949168, sleeping for 0.27645847480744123 seconds
Request model_2#124 arrives at 1527378.657367865, sleeping for 0.03939542849548161 seconds
Request model_2#125 arrives at 1527378.69787644, sleeping for 0.15922243148088455 seconds
Request model_2#126 arrives at 1527378.858092845, sleeping for 0.19622681895270944 seconds
Request model_2#127 arrives at 1527379.054819805, sleeping for 0.00349735701456666 seconds
Request model_5#28 arrives at 1527379.058824624, sleeping for 0.06992449192330241 seconds
Request model_2#128 arrives at 1527379.129212536, sleeping for 0.13885901006869972 seconds
Request model_2#129 arrives at 1527379.268856091, sleeping for 0.20855122501961887 seconds
Request model_2#130 arrives at 1527379.47922614, sleeping for 0.04100181278772652 seconds
Request model_2#131 arrives at 1527379.52048213, sleeping for 0.456692302133888 seconds
Request model_6#14 arrives at 1527379.978120467, sleeping for 0.0019235063809901476 seconds
Request model_3#21 arrives at 1527379.980927078, sleeping for 0.012976209633052349 seconds
Request model_2#132 arrives at 1527379.995572244, sleeping for 0.03640997386537492 seconds
Request model_6#15 arrives at 1527380.033238958, sleeping for 0.052343659568578005 seconds
Request model_2#133 arrives at 1527380.086929298, sleeping for 0.02642640541307628 seconds
Request model_2#134 arrives at 1527380.11465952, sleeping for 0.2338264170102775 seconds
Request model_2#135 arrives at 1527380.349347677, sleeping for 0.15503350412473083 seconds
Request model_2#136 arrives at 1527380.505473811, sleeping for 0.15204843855462968 seconds
Request model_2#137 arrives at 1527380.658210902, sleeping for 0.26962561486288905 seconds
Request model_5#29 arrives at 1527380.928464437, sleeping for 0.09130944800563157 seconds
Request model_2#138 arrives at 1527381.020593527, sleeping for 0.08757013198919594 seconds
Request model_2#139 arrives at 1527381.109577783, sleeping for 0.263148833764717 seconds
Request model_2#140 arrives at 1527381.373639073, sleeping for 0.06438668235205114 seconds
Request model_2#141 arrives at 1527381.438494505, sleeping for 0.12699956120923162 seconds
Request model_5#30 arrives at 1527381.566289194, sleeping for 0.15662020281888545 seconds
Request model_2#142 arrives at 1527381.72390382, sleeping for 0.02477911300957203 seconds
Request model_5#31 arrives at 1527381.748881991, sleeping for 0.04637117590755224 seconds
Request model_3#22 arrives at 1527381.795668822, sleeping for 0.06554747698828578 seconds
Request model_2#143 arrives at 1527381.86146005, sleeping for 0.06053248583339155 seconds
Request model_2#144 arrives at 1527381.922376113, sleeping for 0.01180219161324203 seconds
Request model_2#145 arrives at 1527381.93436489, sleeping for 0.1807615626603365 seconds
Request model_6#16 arrives at 1527382.116311712, sleeping for 0.24061941518448293 seconds
Request model_3#23 arrives at 1527382.357563097, sleeping for 0.04270840738900006 seconds
Request model_2#146 arrives at 1527382.400502158, sleeping for 0.07897358085028827 seconds
Request model_2#147 arrives at 1527382.480575371, sleeping for 0.30522313760593534 seconds
Request model_3#24 arrives at 1527382.786825507, sleeping for 0.03399233450181782 seconds
Request model_6#17 arrives at 1527382.821759021, sleeping for 0.0525097178760916 seconds
Request model_2#148 arrives at 1527382.875533562, sleeping for 0.017031186260282993 seconds
Request model_2#149 arrives at 1527382.893306961, sleeping for 0.02654969389550388 seconds
Request model_2#150 arrives at 1527382.921019023, sleeping for 0.1937727623153478 seconds
Request model_2#151 arrives at 1527383.115224515, sleeping for 0.06160981091670692 seconds
Request model_2#152 arrives at 1527383.177107495, sleeping for 0.10212898114696145 seconds
Request model_2#153 arrives at 1527383.279879332, sleeping for 0.012314940802752972 seconds
Request model_5#32 arrives at 1527383.292553004, sleeping for 0.05039372039027512 seconds
Request model_2#154 arrives at 1527383.343235973, sleeping for 0.013177953194826841 seconds
Request model_2#155 arrives at 1527383.357959739, sleeping for 0.14708306710235775 seconds
Request model_2#156 arrives at 1527383.505704433, sleeping for 0.005421654786914587 seconds
Request model_2#157 arrives at 1527383.511448965, sleeping for 0.029696990037336946 seconds
Request model_2#158 arrives at 1527383.542169808, sleeping for 0.07374464254826307 seconds
Request model_2#159 arrives at 1527383.616456379, sleeping for 0.2192228923086077 seconds
Request model_2#160 arrives at 1527383.83671211, sleeping for 0.062051080632954836 seconds
Request model_5#33 arrives at 1527383.899830579, sleeping for 0.45748443249613047 seconds
Request model_2#161 arrives at 1527384.358194411, sleeping for 0.0035460381768643856 seconds
Request model_5#34 arrives at 1527384.362635043, sleeping for 0.06371765793301165 seconds
Request model_2#162 arrives at 1527384.42684406, sleeping for 0.18956575100310147 seconds
Request model_2#163 arrives at 1527384.617051913, sleeping for 0.04467170429416001 seconds
Request model_2#164 arrives at 1527384.662329132, sleeping for 0.17387402383610606 seconds
Request model_2#165 arrives at 1527384.83672719, sleeping for 0.5533369081094861 seconds
Request model_2#166 arrives at 1527385.390926899, sleeping for 0.0003028011415153742 seconds
Request model_2#167 arrives at 1527385.391801905, sleeping for 0.07429168839007616 seconds
Request model_2#168 arrives at 1527385.466823541, sleeping for 0.09538314654491842 seconds
Request model_6#18 arrives at 1527385.563253292, sleeping for 0.21573769743554294 seconds
Request model_2#169 arrives at 1527385.780074348, sleeping for 0.1707988316193223 seconds
Request model_2#170 arrives at 1527385.951924398, sleeping for 0.008529944811016321 seconds
Request model_2#171 arrives at 1527385.96061457, sleeping for 0.012600713409483433 seconds
Request model_3#25 arrives at 1527385.975309547, sleeping for 0.1969803236424923 seconds
Request model_2#172 arrives at 1527386.173114095, sleeping for 0.2725180760025978 seconds
Request model_2#173 arrives at 1527386.446761815, sleeping for 0.07837494160048664 seconds
Request model_2#174 arrives at 1527386.525559428, sleeping for 0.026055349269881845 seconds
Request model_5#35 arrives at 1527386.552160281, sleeping for 0.04567778459750116 seconds
Request model_2#175 arrives at 1527386.597979064, sleeping for 0.04111077217385173 seconds
Request model_6#19 arrives at 1527386.639723997, sleeping for 0.2496763097587973 seconds
Request model_2#176 arrives at 1527386.890233069, sleeping for 0.14729685452766716 seconds
Request model_2#177 arrives at 1527387.037967962, sleeping for 0.43061601161025465 seconds
Request model_2#178 arrives at 1527387.469018926, sleeping for 0.0884106638841331 seconds
Request model_2#179 arrives at 1527387.558367456, sleeping for 0.060031121829524636 seconds
Request model_2#180 arrives at 1527387.61952995, sleeping for 0.3480476592667401 seconds
Request model_5#36 arrives at 1527387.970075949, sleeping for 0.09070133254863322 seconds
Request model_2#181 arrives at 1527388.061241131, sleeping for 0.11588206537999213 seconds
Request model_2#182 arrives at 1527388.177666118, sleeping for 0.0006159208714962006 seconds
Request model_2#183 arrives at 1527388.178612605, sleeping for 0.15528126619756222 seconds
Request model_2#184 arrives at 1527388.334701039, sleeping for 0.1524248698260635 seconds
Request model_2#185 arrives at 1527388.488209275, sleeping for 0.07983664725907147 seconds
Request model_2#186 arrives at 1527388.568422388, sleeping for 0.032276545418426394 seconds
Request model_2#187 arrives at 1527388.60168863, sleeping for 0.13019634247757494 seconds
Request model_2#188 arrives at 1527388.732911954, sleeping for 0.07549256319180131 seconds
Request model_2#189 arrives at 1527388.809176019, sleeping for 0.4321385754738003 seconds
Request model_5#37 arrives at 1527389.241581992, sleeping for 0.31365593965165317 seconds
Request model_5#38 arrives at 1527389.557116156, sleeping for 0.061008092714473605 seconds
Request model_2#190 arrives at 1527389.618399581, sleeping for 0.15979412128217518 seconds
Request model_2#191 arrives at 1527389.778485895, sleeping for 0.3951935872901231 seconds
Request model_2#192 arrives at 1527390.175133508, sleeping for 0.021073707612231374 seconds
Request model_6#20 arrives at 1527390.197132988, sleeping for 0.038246848387643695 seconds
Request model_2#193 arrives at 1527390.236314783, sleeping for 0.1607914527412504 seconds
Request model_2#194 arrives at 1527390.397658906, sleeping for 0.029445122927427292 seconds
Request model_3#26 arrives at 1527390.427991786, sleeping for 0.008841381873935461 seconds
Request model_3#27 arrives at 1527390.437230234, sleeping for 0.08790965960361063 seconds
Request model_2#195 arrives at 1527390.526627043, sleeping for 0.1946262759156525 seconds
Request model_2#196 arrives at 1527390.721951063, sleeping for 0.09914426528848708 seconds
Request model_2#197 arrives at 1527390.821668278, sleeping for 0.03428900404833257 seconds
Request model_2#198 arrives at 1527390.85635037, sleeping for 0.009200142929330468 seconds
Request model_2#199 arrives at 1527390.867006728, sleeping for 0.06344039784744382 seconds
Request model_5#39 arrives at 1527390.931511497, sleeping for 0.2005789801478386 seconds
Request model_2#200 arrives at 1527391.133368954, sleeping for 0.055873805889859796 seconds
Request model_2#201 arrives at 1527391.190098926, sleeping for 0.09550004033371806 seconds
Request model_2#202 arrives at 1527391.286291586, sleeping for 0.1834174762479961 seconds
Request model_2#203 arrives at 1527391.470192333, sleeping for 0.09545343718491495 seconds
Request model_2#204 arrives at 1527391.566851495, sleeping for 0.06335456087253988 seconds
Request model_2#205 arrives at 1527391.631253693, sleeping for 0.06675189081579447 seconds
Request model_5#40 arrives at 1527391.698305151, sleeping for 0.45058890990912914 seconds
Request model_2#206 arrives at 1527392.149215238, sleeping for 0.0460737852845341 seconds
Request model_2#207 arrives at 1527392.196342381, sleeping for 0.12319577089510858 seconds
Request model_2#208 arrives at 1527392.320631284, sleeping for 0.25749648455530405 seconds
Request model_2#209 arrives at 1527392.57859604, sleeping for 0.007261941907927394 seconds
Request model_6#21 arrives at 1527392.58691897, sleeping for 0.08805067208595574 seconds
Request model_2#210 arrives at 1527392.676224679, sleeping for 0.0020240414887666702 seconds
Request model_2#211 arrives at 1527392.678542276, sleeping for 0.11865778127685189 seconds
Request model_2#212 arrives at 1527392.798556528, sleeping for 0.026723266579210758 seconds
Request model_5#41 arrives at 1527392.825843967, sleeping for 0.012632860336452723 seconds
Request model_2#213 arrives at 1527392.838929932, sleeping for 0.05217281589284539 seconds
Request model_2#214 arrives at 1527392.892929265, sleeping for 0.054928558645769954 seconds
Request model_2#215 arrives at 1527392.949044503, sleeping for 0.2616338157095015 seconds
Request model_2#216 arrives at 1527393.211691842, sleeping for 0.1405102899298072 seconds
Request model_2#217 arrives at 1527393.353220731, sleeping for 0.2797154150903225 seconds
Request model_2#218 arrives at 1527393.634311864, sleeping for 0.018407787661999464 seconds
Request model_1#0 arrives at 1527393.654765843, sleeping for 0.42248608684167266 seconds
Request model_1#1 arrives at 1527394.078493713, sleeping for 0.13731116917915642 seconds
Request model_1#2 arrives at 1527394.216991219, sleeping for 0.11915844213217497 seconds
Request model_1#3 arrives at 1527394.336305427, sleeping for 0.24348766007460654 seconds
Request model_4#0 arrives at 1527394.580932105, sleeping for 0.17650278424844146 seconds
Request model_5#42 arrives at 1527394.757815331, sleeping for 0.0028218671213835478 seconds
Request model_4#1 arrives at 1527394.761508768, sleeping for 0.11193573987111449 seconds
Request model_1#4 arrives at 1527394.874268947, sleeping for 0.36887288745492697 seconds
Request model_4#2 arrives at 1527395.244411958, sleeping for 0.19035114673897624 seconds
Request model_5#43 arrives at 1527395.435073814, sleeping for 0.013994398759678006 seconds
Request model_5#44 arrives at 1527395.450324295, sleeping for 0.010927252238616347 seconds
Request model_4#3 arrives at 1527395.461496756, sleeping for 0.02816883334890008 seconds
Request model_5#45 arrives at 1527395.490631828, sleeping for 1.010402899933979 seconds
Request model_5#46 arrives at 1527396.501382905, sleeping for 0.007070131599903107 seconds
Request model_5#47 arrives at 1527396.508753918, sleeping for 0.028117536334320903 seconds
Request model_1#5 arrives at 1527396.53790459, sleeping for 0.06761474348604679 seconds
Request model_5#48 arrives at 1527396.607146253, sleeping for 0.11279664747416973 seconds
Request model_4#4 arrives at 1527396.720472597, sleeping for 0.20481319562532008 seconds
Request model_4#5 arrives at 1527396.925722379, sleeping for 0.008908352814614773 seconds
Request model_5#49 arrives at 1527396.936534867, sleeping for 0.12315019266679883 seconds
Request model_4#6 arrives at 1527397.060293767, sleeping for 0.20894116163253784 seconds
Request model_5#50 arrives at 1527397.270168883, sleeping for 0.005697118584066629 seconds
Request model_5#51 arrives at 1527397.276403818, sleeping for 0.13680495717562735 seconds
Request model_1#6 arrives at 1527397.413913878, sleeping for 0.011582843260839581 seconds
Request model_1#7 arrives at 1527397.426039136, sleeping for 0.04814163246192038 seconds
Request model_5#52 arrives at 1527397.47486174, sleeping for 0.04873403976671398 seconds
Request model_4#7 arrives at 1527397.524662613, sleeping for 0.0006353012286126614 seconds
Request model_3#28 arrives at 1527397.526389375, sleeping for 0.12690738099627197 seconds
Request model_1#8 arrives at 1527397.654146684, sleeping for 0.06312223197892308 seconds
Request model_5#53 arrives at 1527397.717913597, sleeping for 0.24055196740664542 seconds
Request model_5#54 arrives at 1527397.959486163, sleeping for 0.011559336679056287 seconds
Request model_5#55 arrives at 1527397.971240869, sleeping for 0.06087124370969832 seconds
Request model_1#9 arrives at 1527398.032964177, sleeping for 0.10751154716126621 seconds
Request model_5#56 arrives at 1527398.142566004, sleeping for 0.07473646476864815 seconds
