implementation,workload,request_rate,seed,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max
released-prototype,steady,8,1,139.0003535284925,92.49520301818848,410.6353282928465,677.670905590057,1086.9967937469482,46.81724587640814,42.08495860037051,88.52824912257108,113.45907163998437,203.38428020477295,7961.5411522176,4978.061592904851,24276.853307662528,33267.623645435066,37932.001715991646
