Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s3.pkl
[PRISM_DIRECT] 3372 requests, span 419.5s
Request model_3#62 arrives at 148481.519134967, sleeping for 0.05877957193297334 seconds
Request model_6#54 arrives at 148481.578228811, sleeping for 0.05341260202112608 seconds
Request model_5#6 arrives at 148481.632987268, sleeping for 0.20935539770289324 seconds
Request model_3#63 arrives at 148481.842809315, sleeping for 0.08845111189293675 seconds
Request model_5#7 arrives at 148481.932122181, sleeping for 0.2898810150218196 seconds
Request model_3#64 arrives at 148482.223294833, sleeping for 0.1875426371989306 seconds
Request model_1#30 arrives at 148482.411349149, sleeping for 0.6328025067341514 seconds
Request model_5#8 arrives at 148483.046185658, sleeping for 0.20273965669912286 seconds
Request model_2#11 arrives at 148483.249249075, sleeping for 0.1602484134491533 seconds
Request model_3#65 arrives at 148483.409834552, sleeping for 0.014497529831714928 seconds
Request model_5#9 arrives at 148483.425295244, sleeping for 0.08523262102971785 seconds
Request model_1#31 arrives at 148483.511544846, sleeping for 0.002512961335014552 seconds
Request model_2#12 arrives at 148483.51430517, sleeping for 0.22155819967156276 seconds
Request model_6#55 arrives at 148483.736332604, sleeping for 0.025339166691992432 seconds
Request model_3#66 arrives at 148483.762868472, sleeping for 0.040751986409304664 seconds
Request model_6#56 arrives at 148483.80405909, sleeping for 0.1330482935300097 seconds
Request model_3#67 arrives at 148483.93799467, sleeping for 0.10166274648508988 seconds
Request model_3#68 arrives at 148484.040257325, sleeping for 0.07188401129678823 seconds
Request model_3#69 arrives at 148484.113813389, sleeping for 0.0524092962150462 seconds
Request model_6#57 arrives at 148484.168280006, sleeping for 0.367483226058539 seconds
Request model_6#58 arrives at 148484.536024506, sleeping for 0.027813008258817717 seconds
Request model_3#70 arrives at 148484.564084146, sleeping for 0.0700343404605519 seconds
Request model_3#71 arrives at 148484.635263047, sleeping for 0.09615360572934151 seconds
Request model_6#59 arrives at 148484.732637225, sleeping for 0.23474426614120603 seconds
Request model_5#10 arrives at 148484.968314938, sleeping for 0.15643588613602333 seconds
Request model_3#72 arrives at 148485.126070592, sleeping for 0.015809677977813408 seconds
Request model_3#73 arrives at 148485.142418395, sleeping for 0.08698976819869131 seconds
Request model_6#60 arrives at 148485.229925609, sleeping for 0.022786184097640216 seconds
Request model_3#74 arrives at 148485.253550942, sleeping for 0.5041738454019651 seconds
Request model_3#75 arrives at 148485.758852887, sleeping for 0.211642609880073 seconds
Request model_6#61 arrives at 148485.971105478, sleeping for 0.019399534561671317 seconds
Request model_1#32 arrives at 148485.991430097, sleeping for 0.137239700590726 seconds
Request model_3#76 arrives at 148486.129233632, sleeping for 0.14283313436317258 seconds
Request model_6#62 arrives at 148486.272903975, sleeping for 0.10896779678296298 seconds
Request model_3#77 arrives at 148486.382843531, sleeping for 0.133483043522574 seconds
Request model_3#78 arrives at 148486.517599512, sleeping for 0.06814779483829625 seconds
Request model_6#63 arrives at 148486.58693629, sleeping for 0.18061527580721304 seconds
Request model_6#64 arrives at 148486.768742897, sleeping for 0.05400362829095684 seconds
Request model_6#65 arrives at 148486.823496555, sleeping for 0.059089823509566486 seconds
Request model_6#66 arrives at 148486.88348734, sleeping for 0.006389996939105913 seconds
Request model_6#67 arrives at 148486.89099185, sleeping for 0.0459612486010883 seconds
Request model_6#68 arrives at 148486.937967737, sleeping for 0.37485623682732694 seconds
Request model_2#13 arrives at 148487.313145478, sleeping for 0.5835182881564833 seconds
Request model_3#79 arrives at 148487.897915086, sleeping for 0.0995794522750657 seconds
Request model_6#69 arrives at 148487.997909498, sleeping for 0.48314414609922096 seconds
Request model_1#33 arrives at 148488.482060873, sleeping for 0.004828767414437607 seconds
Request model_6#70 arrives at 148488.487689791, sleeping for 0.01879577591898851 seconds
Request model_6#71 arrives at 148488.50816768, sleeping for 0.09470841794973239 seconds
Request model_3#80 arrives at 148488.604626027, sleeping for 0.04744412066065706 seconds
Request model_5#11 arrives at 148488.653120605, sleeping for 0.011814274446805939 seconds
Request model_3#81 arrives at 148488.665550983, sleeping for 0.06706076912814751 seconds
Request model_6#72 arrives at 148488.733409959, sleeping for 0.04008531215367839 seconds
Request model_6#73 arrives at 148488.774405777, sleeping for 0.03135873831342906 seconds
Request model_1#34 arrives at 148488.805983192, sleeping for 0.048196487623499706 seconds
Request model_3#82 arrives at 148488.854800841, sleeping for 0.169671739655314 seconds
Request model_3#83 arrives at 148489.025349033, sleeping for 0.056372060207650065 seconds
Request model_5#12 arrives at 148489.082928244, sleeping for 0.28953256871318445 seconds
Request model_1#35 arrives at 148489.372792625, sleeping for 0.04614398127887398 seconds
Request model_3#84 arrives at 148489.420115272, sleeping for 0.10711843523313291 seconds
Request model_3#85 arrives at 148489.527521464, sleeping for 0.3270140117383562 seconds
Request model_3#86 arrives at 148489.855391339, sleeping for 0.11098000124911778 seconds
Request model_3#87 arrives at 148489.966897667, sleeping for 0.006405114108929411 seconds
Request model_3#88 arrives at 148489.974514917, sleeping for 0.015605716849677265 seconds
Request model_6#74 arrives at 148489.990980451, sleeping for 0.06306800636230037 seconds
Request model_3#89 arrives at 148490.05440166, sleeping for 0.053349662688560784 seconds
Request model_6#75 arrives at 148490.108838198, sleeping for 0.06550362758571282 seconds
Request model_3#90 arrives at 148490.175386162, sleeping for 1.0920239338593092 seconds
Request model_6#76 arrives at 148491.268861851, sleeping for 0.2594621567404829 seconds
Request model_6#77 arrives at 148491.52912664, sleeping for 0.0023100932012312114 seconds
Request model_3#91 arrives at 148491.532647605, sleeping for 0.2262965761765372 seconds
Request model_3#92 arrives at 148491.760118577, sleeping for 0.08086893075960688 seconds
Request model_3#93 arrives at 148491.841532823, sleeping for 0.01738488720729947 seconds
Request model_3#94 arrives at 148491.859895699, sleeping for 0.10458328679669648 seconds
Request model_6#78 arrives at 148491.966237969, sleeping for 0.004956571385264397 seconds
Request model_3#95 arrives at 148491.971888857, sleeping for 0.002845911600161344 seconds
Request model_3#96 arrives at 148491.975539203, sleeping for 0.29055767456884496 seconds
Request model_6#79 arrives at 148492.266885225, sleeping for 0.03106589597882703 seconds
Request model_3#97 arrives at 148492.29836864, sleeping for 0.042076422745594755 seconds
Request model_6#80 arrives at 148492.341648031, sleeping for 0.1710095671005547 seconds
Request model_3#98 arrives at 148492.513130204, sleeping for 0.0318792125035543 seconds
Request model_6#81 arrives at 148492.546075971, sleeping for 0.014991604431997985 seconds
Request model_6#82 arrives at 148492.561712213, sleeping for 0.05987252847990021 seconds
Request model_3#99 arrives at 148492.62294931, sleeping for 0.18995385672315024 seconds
Request model_6#83 arrives at 148492.81338906, sleeping for 0.006409786466974765 seconds
Request model_3#100 arrives at 148492.82067199, sleeping for 0.15511732490267605 seconds
Request model_1#36 arrives at 148492.976661481, sleeping for 0.09678544808411971 seconds
Request model_3#101 arrives at 148493.074047679, sleeping for 0.1400877050764393 seconds
Request model_3#102 arrives at 148493.214425758, sleeping for 0.2427633058396168 seconds
Request model_3#103 arrives at 148493.457750333, sleeping for 0.012313429382629693 seconds
Request model_3#104 arrives at 148493.470646381, sleeping for 0.1252933047071565 seconds
Request model_6#84 arrives at 148493.59654964, sleeping for 0.04934061266249046 seconds
Request model_6#85 arrives at 148493.646767711, sleeping for 0.12974690331611782 seconds
Request model_3#105 arrives at 148493.778600528, sleeping for 0.3299908832414076 seconds
Request model_5#13 arrives at 148494.108936836, sleeping for 0.06851118602207862 seconds
Request model_3#106 arrives at 148494.178284905, sleeping for 0.05468300016946159 seconds
Request model_3#107 arrives at 148494.233767393, sleeping for 0.0305875962076243 seconds
Request model_3#108 arrives at 148494.265051588, sleeping for 0.07835299929138273 seconds
Request model_2#14 arrives at 148494.343741119, sleeping for 0.10119780295644887 seconds
Request model_3#109 arrives at 148494.446083734, sleeping for 0.10890329023823142 seconds
Request model_6#86 arrives at 148494.555416879, sleeping for 0.020917000627378002 seconds
Request model_6#87 arrives at 148494.576746519, sleeping for 0.07410702199558727 seconds
Request model_6#88 arrives at 148494.652029426, sleeping for 0.3305988600186538 seconds
Request model_2#15 arrives at 148494.983949197, sleeping for 0.13287481080624275 seconds
Request model_5#14 arrives at 148495.117968897, sleeping for 0.030014006624696776 seconds
Request model_1#37 arrives at 148495.149147341, sleeping for 0.06464412686182186 seconds
Request model_2#16 arrives at 148495.214468664, sleeping for 0.5390309619542677 seconds
Request model_3#110 arrives at 148495.754102199, sleeping for 0 seconds
Request model_1#38 arrives at 148495.75477096, sleeping for 0.00788543836097233 seconds
Request model_1#39 arrives at 148495.763292042, sleeping for 0.02236193060525693 seconds
Request model_1#40 arrives at 148495.786568955, sleeping for 0.01897378865396604 seconds
Request model_1#41 arrives at 148495.806830144, sleeping for 0.1300169818860013 seconds
Request model_6#89 arrives at 148495.937327639, sleeping for 0.203628091578139 seconds
Request model_3#111 arrives at 148496.141805989, sleeping for 0.04106229470926337 seconds
Request model_2#17 arrives at 148496.183158547, sleeping for 0.046762323268922046 seconds
Request model_3#112 arrives at 148496.230839115, sleeping for 0.21180480293696746 seconds
Request model_2#18 arrives at 148496.443774057, sleeping for 0.08227396008442156 seconds
Request model_6#90 arrives at 148496.527223545, sleeping for 0.08802811458008364 seconds
Request model_6#91 arrives at 148496.615955291, sleeping for 0.17456889693858102 seconds
Request model_1#42 arrives at 148496.791843, sleeping for 0.17876034046639688 seconds
Request model_3#113 arrives at 148496.971112624, sleeping for 0.0167703210900072 seconds
Request model_3#114 arrives at 148496.988509119, sleeping for 0.02959735452895984 seconds
Request model_6#92 arrives at 148497.018772842, sleeping for 0.033300686947768554 seconds
Request model_6#93 arrives at 148497.053049111, sleeping for 0.011351606430253014 seconds
Request model_1#43 arrives at 148497.064816917, sleeping for 0.04569505751715042 seconds
Request model_1#44 arrives at 148497.111215073, sleeping for 0.0780096634698566 seconds
Request model_6#94 arrives at 148497.189930315, sleeping for 0.2285907580226194 seconds
Request model_3#115 arrives at 148497.41947452, sleeping for 0.14200801341212355 seconds
Request model_6#95 arrives at 148497.562290053, sleeping for 0.13299737370107323 seconds
Request model_3#116 arrives at 148497.695968632, sleeping for 0.17536260868655518 seconds
Request model_1#45 arrives at 148497.872100212, sleeping for 0.07245262557989918 seconds
Request model_3#117 arrives at 148497.945625436, sleeping for 0.04824196523986757 seconds
Request model_3#118 arrives at 148497.994892296, sleeping for 0.08516725528170355 seconds
Request model_2#19 arrives at 148498.081242619, sleeping for 0.17411321462714113 seconds
Request model_3#119 arrives at 148498.256569278, sleeping for 0.11144597787642851 seconds
Request model_6#96 arrives at 148498.368355616, sleeping for 0.2919518672279082 seconds
Request model_6#97 arrives at 148498.660782341, sleeping for 0.024221673927968368 seconds
Request model_3#120 arrives at 148498.685541136, sleeping for 0.01195665542036295 seconds
Request model_6#98 arrives at 148498.697781453, sleeping for 0.26510010909987614 seconds
Request model_1#46 arrives at 148498.964190651, sleeping for 0.06265027160407044 seconds
Request model_1#47 arrives at 148499.027452131, sleeping for 0.21723568814923055 seconds
Request model_3#121 arrives at 148499.24543152, sleeping for 0.10068578799837269 seconds
Request model_3#122 arrives at 148499.347142385, sleeping for 0.11986414395505562 seconds
Request model_5#15 arrives at 148499.468751187, sleeping for 0.09261644151411019 seconds
Request model_6#99 arrives at 148499.562122519, sleeping for 0.05385982876759954 seconds
Request model_6#100 arrives at 148499.616648147, sleeping for 0.1591997150098905 seconds
Request model_3#123 arrives at 148499.776345483, sleeping for 0.12638828952913173 seconds
Request model_3#124 arrives at 148499.903704474, sleeping for 0.39761898168944754 seconds
Request model_1#48 arrives at 148500.302136239, sleeping for 0.5238971494545694 seconds
Request model_2#20 arrives at 148500.827577805, sleeping for 0.04955713447998278 seconds
Request model_6#101 arrives at 148500.878111837, sleeping for 0.07591520497226156 seconds
Request model_1#49 arrives at 148500.954798796, sleeping for 0.17076584039023146 seconds
Request model_6#102 arrives at 148501.126130099, sleeping for 0.050008614285616204 seconds
Request model_3#125 arrives at 148501.17644903, sleeping for 0.14689959058887325 seconds
Request model_3#126 arrives at 148501.32439522, sleeping for 0.4170897272415459 seconds
Request model_1#50 arrives at 148501.742445623, sleeping for 0.08672220789594576 seconds
Request model_6#103 arrives at 148501.830445278, sleeping for 0.1435832451970782 seconds
Request model_1#51 arrives at 148501.974922073, sleeping for 0.15946812060428783 seconds
Request model_3#127 arrives at 148502.136210312, sleeping for 0.22736840380821377 seconds
Request model_6#104 arrives at 148502.363995905, sleeping for 0.015244778827764094 seconds
Request model_3#128 arrives at 148502.380500809, sleeping for 0.1326214358850848 seconds
Request model_5#16 arrives at 148502.513975468, sleeping for 0.01274824995198287 seconds
Request model_3#129 arrives at 148502.527385127, sleeping for 0.05410996507271193 seconds
Request model_3#130 arrives at 148502.581761455, sleeping for 0.046999998041428626 seconds
Request model_6#105 arrives at 148502.629149052, sleeping for 0.2249366379401181 seconds
Request model_6#106 arrives at 148502.854720772, sleeping for 0.03627133692498319 seconds
Request model_1#52 arrives at 148502.891718534, sleeping for 0.8699937243072782 seconds
Request model_3#131 arrives at 148503.763090201, sleeping for 0.18920636715483852 seconds
Request model_6#107 arrives at 148503.952817801, sleeping for 0.4187218887673225 seconds
Request model_6#108 arrives at 148504.372022776, sleeping for 0.054283249512081966 seconds
Request model_5#17 arrives at 148504.427531805, sleeping for 0.1894416715076659 seconds
Request model_5#18 arrives at 148504.617829085, sleeping for 0.0861125527007971 seconds
Request model_3#132 arrives at 148504.705097199, sleeping for 0.07449522102251649 seconds
Request model_3#133 arrives at 148504.780890276, sleeping for 0.11632314772577956 seconds
Request model_5#19 arrives at 148504.898203293, sleeping for 0.0759189605305437 seconds
Request model_5#20 arrives at 148504.975216132, sleeping for 0.04476391969365068 seconds
Request model_2#21 arrives at 148505.021666208, sleeping for 0.0920506966940593 seconds
Request model_2#22 arrives at 148505.115124881, sleeping for 0.2246406814956572 seconds
Request model_5#21 arrives at 148505.341341502, sleeping for 0.07118751178495586 seconds
Request model_5#22 arrives at 148505.414035325, sleeping for 0.37245281419018283 seconds
Request model_3#134 arrives at 148505.786930815, sleeping for 0.11003424471709877 seconds
Request model_3#135 arrives at 148505.897480612, sleeping for 0.08685504735331051 seconds
Request model_5#23 arrives at 148505.984962086, sleeping for 0.04822947958018631 seconds
Request model_3#136 arrives at 148506.034337076, sleeping for 0.0343981948972214 seconds
Request model_2#23 arrives at 148506.069782617, sleeping for 0.32895015357644297 seconds
Request model_5#24 arrives at 148506.399789945, sleeping for 0.28424382707453333 seconds
Request model_5#25 arrives at 148506.685133821, sleeping for 0.22331335794297047 seconds
Request model_2#24 arrives at 148506.909650659, sleeping for 0.009509645926300436 seconds
Request model_5#26 arrives at 148506.921031756, sleeping for 0.22806769571616314 seconds
Request model_2#25 arrives at 148507.150255331, sleeping for 0.13517017752747051 seconds
Request model_2#26 arrives at 148507.286308974, sleeping for 0.057867239869665354 seconds
Request model_5#27 arrives at 148507.344669057, sleeping for 0.290221810748335 seconds
