Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s3.pkl
[PRISM_DIRECT] 3372 requests, span 419.5s
Request model_6#56 arrives at 1524569.943250217, sleeping for 0.13280626945197582 seconds
Request model_3#67 arrives at 1524570.077055993, sleeping for 0.10155168664641678 seconds
Request model_3#68 arrives at 1524570.179251957, sleeping for 0.07183849229477346 seconds
Request model_3#69 arrives at 1524570.253092402, sleeping for 0.05207922635599971 seconds
Request model_6#57 arrives at 1524570.306823922, sleeping for 0.3678879030048847 seconds
Request model_6#58 arrives at 1524570.676077195, sleeping for 0.026712092338129878 seconds
Request model_3#70 arrives at 1524570.703798681, sleeping for 0.06927184853702784 seconds
Request model_3#71 arrives at 1524570.77396464, sleeping for 0.09640193590894341 seconds
Request model_6#59 arrives at 1524570.871032971, sleeping for 0.23529802332632244 seconds
Request model_5#10 arrives at 1524571.107358653, sleeping for 0.15634153434075415 seconds
Request model_3#72 arrives at 1524571.264347105, sleeping for 0.01648296811617911 seconds
Request model_3#73 arrives at 1524571.281166888, sleeping for 0.08719098824076355 seconds
Request model_6#60 arrives at 1524571.369951732, sleeping for 0.021709354361519217 seconds
Request model_3#74 arrives at 1524571.391874099, sleeping for 0.5048000814858824 seconds
Request model_3#75 arrives at 1524571.897904058, sleeping for 0.21154140192084014 seconds
Request model_6#61 arrives at 1524572.110386191, sleeping for 0.01906865485943854 seconds
Request model_1#32 arrives at 1524572.130333615, sleeping for 0.13728592568077147 seconds
Request model_3#76 arrives at 1524572.268066548, sleeping for 0.14295035158284009 seconds
Request model_6#62 arrives at 1524572.413088369, sleeping for 0.10773281590081751 seconds
Request model_3#77 arrives at 1524572.521034312, sleeping for 0.13424152554944158 seconds
Request model_3#78 arrives at 1524572.656780161, sleeping for 0.06791659910231829 seconds
Request model_6#63 arrives at 1524572.725430831, sleeping for 0.18107025790959597 seconds
Request model_6#64 arrives at 1524572.907159038, sleeping for 0.05453708046115935 seconds
Request model_6#65 arrives at 1524572.962181917, sleeping for 0.059353744611144066 seconds
Request model_6#66 arrives at 1524573.023393037, sleeping for 0.0054336232133209705 seconds
Request model_6#67 arrives at 1524573.029017494, sleeping for 0.0468851076439023 seconds
Request model_6#68 arrives at 1524573.076611934, sleeping for 0.37516164290718734 seconds
Request model_2#13 arrives at 1524573.452767783, sleeping for 0.5828457262832671 seconds
Request model_3#79 arrives at 1524574.036787795, sleeping for 0.09965665638446808 seconds
Request model_6#69 arrives at 1524574.136970706, sleeping for 0.4830324111972004 seconds
Request model_1#33 arrives at 1524574.621535172, sleeping for 0.004305691458284855 seconds
Request model_6#70 arrives at 1524574.626081653, sleeping for 0.019353537121787667 seconds
Request model_6#71 arrives at 1524574.647475086, sleeping for 0.0943503649905324 seconds
Request model_3#80 arrives at 1524574.742190961, sleeping for 0.04882881953381002 seconds
Request model_5#11 arrives at 1524574.791920214, sleeping for 0.011964228469878435 seconds
Request model_3#81 arrives at 1524574.80471654, sleeping for 0.06684479536488652 seconds
Request model_6#72 arrives at 1524574.87340289, sleeping for 0.03904181416146457 seconds
Request model_6#73 arrives at 1524574.913587139, sleeping for 0.031126789283007383 seconds
Request model_1#34 arrives at 1524574.945286511, sleeping for 0.047842931700870395 seconds
Request model_3#82 arrives at 1524574.993961588, sleeping for 0.1694603858049959 seconds
Request model_3#83 arrives at 1524575.163811555, sleeping for 0.056859071366488934 seconds
Request model_5#12 arrives at 1524575.221618753, sleeping for 0.2897916529327631 seconds
Request model_1#35 arrives at 1524575.511818297, sleeping for 0.04606817220337689 seconds
Request model_3#84 arrives at 1524575.558353579, sleeping for 0.10782958124764264 seconds
Request model_3#85 arrives at 1524575.668366666, sleeping for 0.3251186329871416 seconds
Request model_3#86 arrives at 1524575.99438033, sleeping for 0.11094142333604395 seconds
Request model_3#87 arrives at 1524576.106480491, sleeping for 0.005772273289039731 seconds
Request model_3#88 arrives at 1524576.112818863, sleeping for 0.016251583816483617 seconds
Request model_6#74 arrives at 1524576.129851427, sleeping for 0.06314655346795917 seconds
Request model_3#89 arrives at 1524576.193774836, sleeping for 0.05292633990757167 seconds
Request model_6#75 arrives at 1524576.247644867, sleeping for 0.06564686167985201 seconds
Request model_3#90 arrives at 1524576.313580319, sleeping for 1.0927795399911702 seconds
Request model_6#76 arrives at 1524577.406714773, sleeping for 0.26055763801559806 seconds
Request model_6#77 arrives at 1524577.668256305, sleeping for 0.002130041364580393 seconds
Request model_3#91 arrives at 1524577.671429217, sleeping for 0.22646467736922204 seconds
Request model_3#92 arrives at 1524577.898278006, sleeping for 0.08166026487015188 seconds
Request model_3#93 arrives at 1524577.982641312, sleeping for 0.01522595132701099 seconds
Request model_3#94 arrives at 1524577.998326977, sleeping for 0.10510151204653084 seconds
Request model_6#78 arrives at 1524578.104058865, sleeping for 0.006086418638005853 seconds
Request model_3#95 arrives at 1524578.11075607, sleeping for 0.002929271897301078 seconds
Request model_3#96 arrives at 1524578.114417065, sleeping for 0.2906305256765336 seconds
Request model_6#79 arrives at 1524578.406331591, sleeping for 0.030568772926926613 seconds
Request model_3#97 arrives at 1524578.438002463, sleeping for 0.0413921729195863 seconds
Request model_6#80 arrives at 1524578.479791423, sleeping for 0.17181564820930362 seconds
Request model_3#98 arrives at 1524578.652602311, sleeping for 0.031356478575617075 seconds
Request model_6#81 arrives at 1524578.684256803, sleeping for 0.015760365407913923 seconds
Request model_6#82 arrives at 1524578.700917715, sleeping for 0.05961592961102724 seconds
Request model_3#99 arrives at 1524578.761578511, sleeping for 0.19027342880144715 seconds
Request model_6#83 arrives at 1524578.952823893, sleeping for 0.005924316588789225 seconds
Request model_3#100 arrives at 1524578.959534328, sleeping for 0.15520441997796297 seconds
Request model_1#36 arrives at 1524579.115237381, sleeping for 0.09715879103168845 seconds
Request model_3#101 arrives at 1524579.212889556, sleeping for 0.14019581116735935 seconds
Request model_3#102 arrives at 1524579.353531668, sleeping for 0.24260687897913158 seconds
Request model_3#103 arrives at 1524579.59711936, sleeping for 0.011893115472048521 seconds
Request model_3#104 arrives at 1524579.610290179, sleeping for 0.1245995198842138 seconds
Request model_6#84 arrives at 1524579.736114002, sleeping for 0.048726103734225035 seconds
Request model_6#85 arrives at 1524579.785214901, sleeping for 0.13024964649230242 seconds
Request model_3#105 arrives at 1524579.91641029, sleeping for 0.33113078447058797 seconds
Request model_5#13 arrives at 1524580.247916172, sleeping for 0.0684813130646944 seconds
Request model_3#106 arrives at 1524580.318194073, sleeping for 0.05372334527783096 seconds
Request model_3#107 arrives at 1524580.372924499, sleeping for 0.030380013398826122 seconds
Request model_3#108 arrives at 1524580.403597716, sleeping for 0.07875633449293673 seconds
Request model_2#14 arrives at 1524580.48333647, sleeping for 0.1005515051074326 seconds
Request model_3#109 arrives at 1524580.584324997, sleeping for 0.10961135034449399 seconds
Request model_6#86 arrives at 1524580.694982988, sleeping for 0.02029981487430632 seconds
Request model_6#87 arrives at 1524580.715649587, sleeping for 0.0741534170228988 seconds
Request model_6#88 arrives at 1524580.790360627, sleeping for 0.3312172021251172 seconds
Request model_2#15 arrives at 1524581.122156421, sleeping for 0.13361559994518757 seconds
Request model_5#14 arrives at 1524581.256765183, sleeping for 0.030166983837261796 seconds
Request model_1#37 arrives at 1524581.287438579, sleeping for 0.06530213193036616 seconds
Request model_2#16 arrives at 1524581.353119709, sleeping for 0.5393316901754588 seconds
Request model_3#110 arrives at 1524581.894304216, sleeping for 0 seconds
Request model_1#38 arrives at 1524581.894650488, sleeping for 0.006955403368920088 seconds
Request model_1#39 arrives at 1524581.90232348, sleeping for 0.022279955679550767 seconds
Request model_1#40 arrives at 1524581.924972292, sleeping for 0.019519884837791324 seconds
Request model_1#41 arrives at 1524581.944663424, sleeping for 0.13113307487219572 seconds
Request model_6#89 arrives at 1524582.077137162, sleeping for 0.2027680017054081 seconds
Request model_3#111 arrives at 1524582.280357084, sleeping for 0.04146069288253784 seconds
Request model_2#17 arrives at 1524582.322379955, sleeping for 0.046490348409861326 seconds
Request model_3#112 arrives at 1524582.369144009, sleeping for 0.2124493019655347 seconds
Request model_2#18 arrives at 1524582.582220307, sleeping for 0.08277701330371201 seconds
Request model_6#90 arrives at 1524582.665342864, sleeping for 0.08885813876986504 seconds
Request model_6#91 arrives at 1524582.754864004, sleeping for 0.17460969695821404 seconds
Request model_1#42 arrives at 1524582.931029785, sleeping for 0.17852293839678168 seconds
Request model_3#113 arrives at 1524583.110691079, sleeping for 0.016141219064593315 seconds
Request model_3#114 arrives at 1524583.127567122, sleeping for 0.02948881476186216 seconds
Request model_6#92 arrives at 1524583.157212841, sleeping for 0.033810081193223596 seconds
Request model_6#93 arrives at 1524583.192273166, sleeping for 0.011078663635998964 seconds
Request model_1#43 arrives at 1524583.204195326, sleeping for 0.04526716168038547 seconds
Request model_1#44 arrives at 1524583.250647738, sleeping for 0.07752738147974014 seconds
Request model_6#94 arrives at 1524583.329045333, sleeping for 0.2284261230379343 seconds
Request model_3#115 arrives at 1524583.558110529, sleeping for 0.14232211746275425 seconds
Request model_6#95 arrives at 1524583.702559227, sleeping for 0.13167843292467296 seconds
Request model_3#116 arrives at 1524583.834982515, sleeping for 0.1752983487676829 seconds
Request model_1#45 arrives at 1524584.010938124, sleeping for 0.07256432669237256 seconds
Request model_3#117 arrives at 1524584.084579237, sleeping for 0.04823795729316771 seconds
Request model_3#118 arrives at 1524584.133420925, sleeping for 0.08558839932084084 seconds
Request model_2#19 arrives at 1524584.220057996, sleeping for 0.1742473605554551 seconds
Request model_3#119 arrives at 1524584.395863974, sleeping for 0.11110093398019671 seconds
Request model_6#96 arrives at 1524584.508062096, sleeping for 0.29119488038122654 seconds
Request model_6#97 arrives at 1524584.800336016, sleeping for 0.023617631988599896 seconds
Request model_3#120 arrives at 1524584.824265646, sleeping for 0.01218165853060782 seconds
Request model_6#98 arrives at 1524584.836989462, sleeping for 0.26484160334803164 seconds
Request model_1#46 arrives at 1524585.102977505, sleeping for 0.06281198072247207 seconds
Request model_1#47 arrives at 1524585.166089718, sleeping for 0.21754754427820444 seconds
Request model_3#121 arrives at 1524585.385036666, sleeping for 0.10003189626149833 seconds
Request model_3#122 arrives at 1524585.485792071, sleeping for 0.12016494106501341 seconds
Request model_5#15 arrives at 1524585.607017924, sleeping for 0.09329936746507883 seconds
Request model_6#99 arrives at 1524585.701333636, sleeping for 0.05359830497764051 seconds
Request model_6#100 arrives at 1524585.755506849, sleeping for 0.15929033607244492 seconds
Request model_3#123 arrives at 1524585.915750934, sleeping for 0.12593222153373063 seconds
Request model_3#124 arrives at 1524586.042856596, sleeping for 0.3974161227233708 seconds
Request model_1#48 arrives at 1524586.441541329, sleeping for 0.523442062549293 seconds
Request model_2#20 arrives at 1524586.966609889, sleeping for 0.0494754936080426 seconds
Request model_6#101 arrives at 1524587.016466393, sleeping for 0.07651062216609716 seconds
Request model_1#49 arrives at 1524587.094018173, sleeping for 0.17049659648910165 seconds
Request model_6#102 arrives at 1524587.265102691, sleeping for 0.04998502554371953 seconds
Request model_3#125 arrives at 1524587.315858721, sleeping for 0.1464389127213508 seconds
Request model_3#126 arrives at 1524587.462739996, sleeping for 0.4176949842367321 seconds
Request model_1#50 arrives at 1524587.881764335, sleeping for 0.08635416906327009 seconds
Request model_6#103 arrives at 1524587.969309712, sleeping for 0.14366849442012608 seconds
Request model_1#51 arrives at 1524588.114778888, sleeping for 0.15856087859719992 seconds
Request model_3#127 arrives at 1524588.273837164, sleeping for 0.22869122494012117 seconds
Request model_6#104 arrives at 1524588.502986381, sleeping for 0.01520421588793397 seconds
Request model_3#128 arrives at 1524588.518742477, sleeping for 0.13332908088341355 seconds
Request model_5#16 arrives at 1524588.652714375, sleeping for 0.012958606006577611 seconds
Request model_3#129 arrives at 1524588.667391343, sleeping for 0.05305315228179097 seconds
Request model_3#130 arrives at 1524588.721025603, sleeping for 0.0466853731777519 seconds
Request model_6#105 arrives at 1524588.767941298, sleeping for 0.22509406600147486 seconds
Request model_6#106 arrives at 1524588.993891143, sleeping for 0.03605070919729769 seconds
Request model_1#52 arrives at 1524589.031785187, sleeping for 0.8688763342797756 seconds
Request model_3#131 arrives at 1524589.901391038, sleeping for 0.18985544331371784 seconds
Request model_6#107 arrives at 1524590.091625214, sleeping for 0.41886391886509955 seconds
Request model_6#108 arrives at 1524590.511377809, sleeping for 0.05385828949511051 seconds
Request model_5#17 arrives at 1524590.566415478, sleeping for 0.18950895173475146 seconds
Request model_5#18 arrives at 1524590.757147497, sleeping for 0.08574440376833081 seconds
Request model_3#132 arrives at 1524590.843826229, sleeping for 0.07471563410945237 seconds
Request model_3#133 arrives at 1524590.919042163, sleeping for 0.11712075374089181 seconds
Request model_5#19 arrives at 1524591.037424437, sleeping for 0.07564653968438506 seconds
Request model_5#20 arrives at 1524591.113468987, sleeping for 0.04546007770113647 seconds
Request model_2#21 arrives at 1524591.159899899, sleeping for 0.09276567865163088 seconds
Request model_2#22 arrives at 1524591.253202964, sleeping for 0.22551220143213868 seconds
Request model_5#21 arrives at 1524591.479397541, sleeping for 0.072081915801391 seconds
Request model_5#22 arrives at 1524591.552883984, sleeping for 0.37255342840217054 seconds
Request model_3#134 arrives at 1524591.926946423, sleeping for 0.10896778968162835 seconds
Request model_3#135 arrives at 1524592.037023781, sleeping for 0.0862611613702029 seconds
Request model_5#23 arrives at 1524592.123731623, sleeping for 0.048409195616841316 seconds
