Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_3#3 arrives at 139627.426220471, sleeping for 0.037775533739477396 seconds
Request model_3#4 arrives at 139627.465123819, sleeping for 0.21112999162869528 seconds
Request model_2#16 arrives at 139627.677208139, sleeping for 0.08675344186485745 seconds
Request model_2#17 arrives at 139627.764940943, sleeping for 0 seconds
Request model_2#18 arrives at 139627.765547804, sleeping for 0.002675861760508269 seconds
Request model_5#6 arrives at 139627.76926232, sleeping for 0.375742838048609 seconds
Request model_2#19 arrives at 139628.145820429, sleeping for 0.08100776420906186 seconds
Request model_2#20 arrives at 139628.227598602, sleeping for 0.3305444069846999 seconds
Request model_2#21 arrives at 139628.560332484, sleeping for 0.0527674822951667 seconds
Request model_2#22 arrives at 139628.614617529, sleeping for 0.023484619800001383 seconds
Request model_2#23 arrives at 139628.638913121, sleeping for 0.09050089959055185 seconds
Request model_6#0 arrives at 139628.730205241, sleeping for 0.1519095099356491 seconds
Request model_2#24 arrives at 139628.882600627, sleeping for 0.3110148392734118 seconds
Request model_2#25 arrives at 139629.194559123, sleeping for 0.11485507417819463 seconds
Request model_2#26 arrives at 139629.309911394, sleeping for 0.26107395376311615 seconds
Request model_2#27 arrives at 139629.571859662, sleeping for 0.04299187459400855 seconds
Request model_2#28 arrives at 139629.615565699, sleeping for 0.2358890749164857 seconds
Request model_3#5 arrives at 139629.852529953, sleeping for 0.2215076682914514 seconds
Request model_3#6 arrives at 139630.075137132, sleeping for 0.09449712894274853 seconds
Request model_2#29 arrives at 139630.170480549, sleeping for 0.038736630376661196 seconds
Request model_2#30 arrives at 139630.209737027, sleeping for 0.10608531217440031 seconds
Request model_3#7 arrives at 139630.317127455, sleeping for 0.06120572125655599 seconds
Request model_2#31 arrives at 139630.378760963, sleeping for 0.07172582668135874 seconds
Request model_2#32 arrives at 139630.452077301, sleeping for 0.023401447979267687 seconds
Request model_5#7 arrives at 139630.476364543, sleeping for 0.018674514489248395 seconds
Request model_2#33 arrives at 139630.496602179, sleeping for 0.004683596722315997 seconds
Request model_6#1 arrives at 139630.501799128, sleeping for 0.09175946237519383 seconds
Request model_2#34 arrives at 139630.594277209, sleeping for 0.08688361785607412 seconds
Request model_2#35 arrives at 139630.681625592, sleeping for 0.07521421698038466 seconds
Request model_2#36 arrives at 139630.757924455, sleeping for 0.27472768395091407 seconds
Request model_6#2 arrives at 139631.033494637, sleeping for 0.19379359000595286 seconds
Request model_2#37 arrives at 139631.227930846, sleeping for 0.26399169175419956 seconds
Request model_2#38 arrives at 139631.49299137, sleeping for 0.058611323533114046 seconds
Request model_2#39 arrives at 139631.552639134, sleeping for 0.12825890714884736 seconds
Request model_2#40 arrives at 139631.6819382, sleeping for 0.03616557823261246 seconds
Request model_2#41 arrives at 139631.718729094, sleeping for 0.02268432910204865 seconds
Request model_5#8 arrives at 139631.741976195, sleeping for 0.028174549690447748 seconds
Request model_2#42 arrives at 139631.771264156, sleeping for 0.019873262412147596 seconds
Request model_2#43 arrives at 139631.791500861, sleeping for 0.0835505852883216 seconds
Request model_2#44 arrives at 139631.876130299, sleeping for 0.1157674195128493 seconds
Request model_5#9 arrives at 139631.992487432, sleeping for 0.06916167942108586 seconds
Request model_2#45 arrives at 139632.062024104, sleeping for 0.21358860973850824 seconds
Request model_2#46 arrives at 139632.27758217, sleeping for 0.024150213896064088 seconds
Request model_5#10 arrives at 139632.302832314, sleeping for 0.0715878568298649 seconds
Request model_2#47 arrives at 139632.376128732, sleeping for 0.13780425221193582 seconds
Request model_2#48 arrives at 139632.514894025, sleeping for 0.06357883737655357 seconds
Request model_5#11 arrives at 139632.579271967, sleeping for 0.006564684823388234 seconds
Request model_5#12 arrives at 139632.58654686, sleeping for 0.21237352173193358 seconds
Request model_5#13 arrives at 139632.800298373, sleeping for 0.09448926348704845 seconds
Request model_3#8 arrives at 139632.896202481, sleeping for 0.05555517686298117 seconds
Request model_2#49 arrives at 139632.95313532, sleeping for 0.14161124770180322 seconds
Request model_2#50 arrives at 139633.096643781, sleeping for 0.04563779084128328 seconds
Request model_6#3 arrives at 139633.143338092, sleeping for 0.12023390171816573 seconds
Request model_2#51 arrives at 139633.264665434, sleeping for 0.014978992810938507 seconds
Request model_2#52 arrives at 139633.281162363, sleeping for 0.053624434978701174 seconds
Request model_2#53 arrives at 139633.335580178, sleeping for 0.11045891197863966 seconds
Request model_2#54 arrives at 139633.446898912, sleeping for 0.18808328549494036 seconds
Request model_5#14 arrives at 139633.635808712, sleeping for 0.10159815195947886 seconds
Request model_3#9 arrives at 139633.738421141, sleeping for 0.055162144475616515 seconds
Request model_6#4 arrives at 139633.79471681, sleeping for 0.01758826049626805 seconds
Request model_2#55 arrives at 139633.813178682, sleeping for 0.020214605116052553 seconds
Request model_6#5 arrives at 139633.834413359, sleeping for 0.28735111412242986 seconds
Request model_2#56 arrives at 139634.123895575, sleeping for 0.0013190528261475265 seconds
Request model_3#10 arrives at 139634.126156718, sleeping for 0.1039807183551602 seconds
Request model_5#15 arrives at 139634.231835643, sleeping for 0.14118507705279626 seconds
Request model_3#11 arrives at 139634.373793981, sleeping for 0.04570652061374858 seconds
Request model_2#57 arrives at 139634.420082081, sleeping for 0.04199957454693504 seconds
Request model_2#58 arrives at 139634.462990226, sleeping for 0.02794628238189034 seconds
Request model_6#6 arrives at 139634.491306996, sleeping for 0.060466356080723926 seconds
Request model_5#16 arrives at 139634.552616283, sleeping for 0.1655144006072078 seconds
Request model_5#17 arrives at 139634.719109533, sleeping for 0.1350524245062843 seconds
Request model_2#59 arrives at 139634.85476851, sleeping for 0.3494537369697355 seconds
Request model_2#60 arrives at 139635.206257114, sleeping for 0.08571110793855041 seconds
Request model_2#61 arrives at 139635.292341324, sleeping for 0.007559692719951272 seconds
Request model_2#62 arrives at 139635.300565318, sleeping for 0.02368853965890594 seconds
Request model_3#12 arrives at 139635.324772891, sleeping for 0.15563514441601 seconds
Request model_3#13 arrives at 139635.481258184, sleeping for 0.027104033448267728 seconds
Request model_2#63 arrives at 139635.509913234, sleeping for 0.04486893556895666 seconds
Request model_2#64 arrives at 139635.555181753, sleeping for 0.20942685467889532 seconds
Request model_2#65 arrives at 139635.7654172, sleeping for 0.06957643805071712 seconds
Request model_2#66 arrives at 139635.835910383, sleeping for 0.16110333113465458 seconds
Request model_5#18 arrives at 139635.998320316, sleeping for 0.15583281812723726 seconds
Request model_2#67 arrives at 139636.154627239, sleeping for 0.0877408240630757 seconds
Request model_2#68 arrives at 139636.243886225, sleeping for 0.16617142732138745 seconds
Request model_6#7 arrives at 139636.411279607, sleeping for 0.06391842252924107 seconds
Request model_3#14 arrives at 139636.47607846, sleeping for 0.15671237837523222 seconds
Request model_2#69 arrives at 139636.633517564, sleeping for 0.11369014880619943 seconds
Request model_2#70 arrives at 139636.747986034, sleeping for 0.07276806508889422 seconds
Request model_2#71 arrives at 139636.821438642, sleeping for 0.017636573815252632 seconds
Request model_2#72 arrives at 139636.839756024, sleeping for 0.41219961366732605 seconds
Request model_2#73 arrives at 139637.252722745, sleeping for 0.2558714939514175 seconds
Request model_2#74 arrives at 139637.509945823, sleeping for 0.08375271401018836 seconds
Request model_2#75 arrives at 139637.594426251, sleeping for 0.3608120706048794 seconds
Request model_2#76 arrives at 139637.956632962, sleeping for 0.1903292729111854 seconds
Request model_2#77 arrives at 139638.148228987, sleeping for 0.13082484973710962 seconds
Request model_2#78 arrives at 139638.280363357, sleeping for 0.061560214729979634 seconds
Request model_2#79 arrives at 139638.342339045, sleeping for 0.13417664397275075 seconds
Request model_2#80 arrives at 139638.477795171, sleeping for 0.05927754918229766 seconds
Request model_5#19 arrives at 139638.538246257, sleeping for 0.21261287495144643 seconds
Request model_2#81 arrives at 139638.751698679, sleeping for 0.1519317774218507 seconds
Request model_2#82 arrives at 139638.904120835, sleeping for 0.13777808207669295 seconds
Request model_2#83 arrives at 139639.042591066, sleeping for 0.17186801906791516 seconds
Request model_3#15 arrives at 139639.216328229, sleeping for 0.35462849840405397 seconds
Request model_2#84 arrives at 139639.571987169, sleeping for 0.33492688689148054 seconds
Request model_2#85 arrives at 139639.907270553, sleeping for 0.25794426354696043 seconds
Request model_6#8 arrives at 139640.166769716, sleeping for 0.06394902744796127 seconds
Request model_2#86 arrives at 139640.231076808, sleeping for 0.06425344105809927 seconds
Request model_2#87 arrives at 139640.296336871, sleeping for 0.04044668536516838 seconds
Request model_2#88 arrives at 139640.337642043, sleeping for 0.22403651697095484 seconds
Request model_2#89 arrives at 139640.563096776, sleeping for 0.03511221118969843 seconds
Request model_2#90 arrives at 139640.5993496, sleeping for 0.047192594181979075 seconds
Request model_5#20 arrives at 139640.647623154, sleeping for 0.10886315154493786 seconds
Request model_3#16 arrives at 139640.756810974, sleeping for 0.007141117472201586 seconds
Request model_2#91 arrives at 139640.765051388, sleeping for 0.14783669443568215 seconds
Request model_2#92 arrives at 139640.913384697, sleeping for 0.010863701900234446 seconds
Request model_6#9 arrives at 139640.924674886, sleeping for 0.030766551790293306 seconds
Request model_5#21 arrives at 139640.955928731, sleeping for 0.08703169814543799 seconds
Request model_5#22 arrives at 139641.043397753, sleeping for 0.07123286559362896 seconds
Request model_3#17 arrives at 139641.114933438, sleeping for 0.39454534466494806 seconds
Request model_2#93 arrives at 139641.509777646, sleeping for 0.10275741931400262 seconds
Request model_2#94 arrives at 139641.613143286, sleeping for 0.15377213596366346 seconds
Request model_5#23 arrives at 139641.767246534, sleeping for 0.43981775746215135 seconds
Request model_2#95 arrives at 139642.207607382, sleeping for 0.2044073034194298 seconds
Request model_2#96 arrives at 139642.4131256, sleeping for 0.007018875650828704 seconds
Request model_2#97 arrives at 139642.420449442, sleeping for 0.07467011918197386 seconds
Request model_5#24 arrives at 139642.495713763, sleeping for 0.2465764650842175 seconds
Request model_2#98 arrives at 139642.743238615, sleeping for 0.02057136729126796 seconds
Request model_5#25 arrives at 139642.764495501, sleeping for 0.049065948493080214 seconds
Request model_2#99 arrives at 139642.814698219, sleeping for 0.49127238243818283 seconds
Request model_3#18 arrives at 139643.306623086, sleeping for 0.039556924341013655 seconds
Request model_2#100 arrives at 139643.347598207, sleeping for 0.048267221718560904 seconds
Request model_2#101 arrives at 139643.396637042, sleeping for 0.08751016535097733 seconds
Request model_2#102 arrives at 139643.485378597, sleeping for 0.11147792061092332 seconds
Request model_2#103 arrives at 139643.597381292, sleeping for 0.27586099281325005 seconds
Request model_3#19 arrives at 139643.874621225, sleeping for 0.14777894169674255 seconds
Request model_2#104 arrives at 139644.023752064, sleeping for 0.008938191487686709 seconds
Request model_5#26 arrives at 139644.033141371, sleeping for 0.006135841540526599 seconds
Request model_2#105 arrives at 139644.039667432, sleeping for 0.20964750039274804 seconds
Request model_6#10 arrives at 139644.249634727, sleeping for 0.08913781857700087 seconds
Request model_2#106 arrives at 139644.340103735, sleeping for 0.040059329534415156 seconds
Request model_2#107 arrives at 139644.380608516, sleeping for 0.02115772242541425 seconds
Request model_6#11 arrives at 139644.402640684, sleeping for 0.0004389513051137328 seconds
Request model_2#108 arrives at 139644.403445615, sleeping for 0.045343350066104904 seconds
Request model_2#109 arrives at 139644.449479185, sleeping for 0.18686251167673618 seconds
Request model_2#110 arrives at 139644.637459323, sleeping for 0.047223910194588825 seconds
Request model_6#12 arrives at 139644.685329926, sleeping for 0.053890118026174605 seconds
Request model_5#27 arrives at 139644.739797551, sleeping for 0.0029879020585212857 seconds
Request model_2#111 arrives at 139644.743021496, sleeping for 0.20142716681584716 seconds
Request model_2#112 arrives at 139644.945263818, sleeping for 0.023304088390432298 seconds
Request model_2#113 arrives at 139644.96897185, sleeping for 0.149447210598737 seconds
Request model_2#114 arrives at 139645.11876765, sleeping for 0.09425763282342814 seconds
Request model_2#115 arrives at 139645.214104706, sleeping for 0.17772812527255155 seconds
Request model_2#116 arrives at 139645.392237476, sleeping for 0.1989115921605844 seconds
Request model_2#117 arrives at 139645.591749224, sleeping for 0.07957566168624908 seconds
Request model_2#118 arrives at 139645.672775585, sleeping for 0.1104965053673368 seconds
Request model_2#119 arrives at 139645.784152518, sleeping for 0.17612238743458875 seconds
Request model_2#120 arrives at 139645.961575037, sleeping for 0.0015993867709767073 seconds
Request model_2#121 arrives at 139645.963792861, sleeping for 0.0369768806558568 seconds
Request model_6#13 arrives at 139646.002022927, sleeping for 0.2977022083068732 seconds
Request model_3#20 arrives at 139646.300071706, sleeping for 0.1028471318713855 seconds
Request model_2#122 arrives at 139646.404798968, sleeping for 0.10888386942679062 seconds
Request model_2#123 arrives at 139646.514142329, sleeping for 0.27686124376486987 seconds
Request model_2#124 arrives at 139646.792086322, sleeping for 0.03927299130009487 seconds
Request model_2#125 arrives at 139646.832353402, sleeping for 0.15934202942298725 seconds
Request model_2#126 arrives at 139646.992708161, sleeping for 0.19620728274458088 seconds
Request model_2#127 arrives at 139647.189497613, sleeping for 0.0034148689301218837 seconds
Request model_5#28 arrives at 139647.193722931, sleeping for 0.0696227447479032 seconds
Request model_2#128 arrives at 139647.263975863, sleeping for 0.13869164293282665 seconds
Request model_2#129 arrives at 139647.403312665, sleeping for 0.20869128097547218 seconds
Request model_2#130 arrives at 139647.61289568, sleeping for 0.04192900288035162 seconds
Request model_2#131 arrives at 139647.655202813, sleeping for 0.4565688490110915 seconds
Request model_6#14 arrives at 139648.112589279, sleeping for 0.0020518542733043432 seconds
Request model_3#21 arrives at 139648.115836435, sleeping for 0.012664072564803064 seconds
Request model_2#132 arrives at 139648.128885387, sleeping for 0.03769403061596677 seconds
Request model_6#15 arrives at 139648.167108174, sleeping for 0.053071523492690176 seconds
Request model_2#133 arrives at 139648.221235528, sleeping for 0.026717185275629163 seconds
Request model_2#134 arrives at 139648.249489147, sleeping for 0.2335938600008376 seconds
Request model_2#135 arrives at 139648.483645934, sleeping for 0.15533228707499802 seconds
Request model_2#136 arrives at 139648.640210556, sleeping for 0.1519078133860603 seconds
Request model_2#137 arrives at 139648.792903162, sleeping for 0.26953134493669495 seconds
Request model_5#29 arrives at 139649.063813753, sleeping for 0.0905570218747016 seconds
Request model_2#138 arrives at 139649.154678941, sleeping for 0.0880811579991132 seconds
Request model_2#139 arrives at 139649.243388125, sleeping for 0.2639354616694618 seconds
Request model_2#140 arrives at 139649.507747315, sleeping for 0.06487504031974822 seconds
Request model_2#141 arrives at 139649.572975698, sleeping for 0.12711547821527347 seconds
Request model_5#30 arrives at 139649.701350771, sleeping for 0.15615545568289235 seconds
Request model_2#142 arrives at 139649.858845225, sleeping for 0.024435027968138456 seconds
Request model_5#31 arrives at 139649.88462192, sleeping for 0.04522964675561525 seconds
Request model_3#22 arrives at 139649.931183911, sleeping for 0.06463050795719028 seconds
Request model_2#143 arrives at 139649.996557174, sleeping for 0.060032951820176095 seconds
Request model_2#144 arrives at 139650.058263502, sleeping for 0.010512162436498329 seconds
Request model_2#145 arrives at 139650.069448451, sleeping for 0.18027443159371614 seconds
Request model_6#16 arrives at 139650.250164625, sleeping for 0.2413625020708423 seconds
Request model_3#23 arrives at 139650.492199706, sleeping for 0.042668368318118155 seconds
Request model_2#146 arrives at 139650.536098112, sleeping for 0.07797406680765562 seconds
Request model_2#147 arrives at 139650.615028389, sleeping for 0.30536666940315627 seconds
Request model_3#24 arrives at 139650.922369323, sleeping for 0.033044658513972536 seconds
Request model_6#17 arrives at 139650.956067592, sleeping for 0.052798246644670144 seconds
Request model_2#148 arrives at 139651.009113014, sleeping for 0.01804869412444532 seconds
Request model_2#149 arrives at 139651.029248529, sleeping for 0.025204695761203766 seconds
Request model_2#150 arrives at 139651.055402134, sleeping for 0.1939862111757975 seconds
Request model_2#151 arrives at 139651.250078203, sleeping for 0.061352512711891904 seconds
Request model_2#152 arrives at 139651.312338531, sleeping for 0.10149509503389709 seconds
Request model_2#153 arrives at 139651.414693439, sleeping for 0.012098023784346879 seconds
Request model_5#32 arrives at 139651.427965072, sleeping for 0.04957887245109305 seconds
Request model_2#154 arrives at 139651.478302079, sleeping for 0.012708897178526968 seconds
Request model_2#155 arrives at 139651.491985143, sleeping for 0.14765476292814128 seconds
Request model_2#156 arrives at 139651.640776872, sleeping for 0.0049460557056590915 seconds
Request model_2#157 arrives at 139651.646058031, sleeping for 0.029685214132769033 seconds
Request model_2#158 arrives at 139651.676297533, sleeping for 0.07421300752321258 seconds
Request model_2#159 arrives at 139651.751585164, sleeping for 0.2186900071974378 seconds
Request model_2#160 arrives at 139651.971147226, sleeping for 0.062211164738982916 seconds
Request model_5#33 arrives at 139652.034442555, sleeping for 0.4574696166382637 seconds
Request model_2#161 arrives at 139652.493686923, sleeping for 0.002649856120115146 seconds
Request model_5#34 arrives at 139652.496951739, sleeping for 0.06399673197302036 seconds
Request model_2#162 arrives at 139652.561233771, sleeping for 0.18977193982573226 seconds
Request model_2#163 arrives at 139652.753213104, sleeping for 0.04310666321543977 seconds
Request model_2#164 arrives at 139652.797558921, sleeping for 0.17324034482589923 seconds
Request model_2#165 arrives at 139652.971938644, sleeping for 0.5527220639633015 seconds
Request model_2#166 arrives at 139653.525901836, sleeping for 0 seconds
Request model_2#167 arrives at 139653.526570737, sleeping for 0.07411989636602812 seconds
Request model_2#168 arrives at 139653.601106336, sleeping for 0.09569658146938309 seconds
Request model_6#18 arrives at 139653.697075743, sleeping for 0.21651153630227782 seconds
Request model_2#169 arrives at 139653.914623311, sleeping for 0.17084696868550964 seconds
Request model_2#170 arrives at 139654.086272469, sleeping for 0.008780033647781238 seconds
Request model_2#171 arrives at 139654.096101266, sleeping for 0.011711257393471897 seconds
Request model_3#25 arrives at 139654.108817788, sleeping for 0.19806973251979798 seconds
Request model_2#172 arrives at 139654.307752793, sleeping for 0.2724767480394803 seconds
Request model_2#173 arrives at 139654.581645469, sleeping for 0.07808743751957081 seconds
Request model_2#174 arrives at 139654.660575636, sleeping for 0.025635741068981588 seconds
Request model_5#35 arrives at 139654.686826951, sleeping for 0.04560791450785473 seconds
Request model_2#175 arrives at 139654.732886241, sleeping for 0.04080060528940521 seconds
Request model_6#19 arrives at 139654.774141843, sleeping for 0.24985461391042918 seconds
Request model_2#176 arrives at 139655.024596468, sleeping for 0.14753062554518692 seconds
Request model_2#177 arrives at 139655.172804785, sleeping for 0.43037740848376416 seconds
Request model_2#178 arrives at 139655.604247314, sleeping for 0.0877787459467072 seconds
Request model_2#179 arrives at 139655.693778889, sleeping for 0.059216398833086714 seconds
Request model_2#180 arrives at 139655.753964174, sleeping for 0.34821025520795956 seconds
Request model_5#36 arrives at 139656.10336873, sleeping for 0.09200447151670232 seconds
Request model_2#181 arrives at 139656.19579416, sleeping for 0.11592573625966907 seconds
Request model_2#182 arrives at 139656.312205232, sleeping for 0.000673106755129993 seconds
Request model_2#183 arrives at 139656.313293674, sleeping for 0.15519688729546033 seconds
Request model_2#184 arrives at 139656.469089594, sleeping for 0.1526325647428166 seconds
Request model_2#185 arrives at 139656.622428461, sleeping for 0.08021403118618764 seconds
Request model_2#186 arrives at 139656.703443681, sleeping for 0.03185266247601248 seconds
Request model_2#187 arrives at 139656.736255818, sleeping for 0.13022534432820976 seconds
Request model_2#188 arrives at 139656.867581786, sleeping for 0.07541924106772058 seconds
Request model_2#189 arrives at 139656.943946068, sleeping for 0.43196461646584794 seconds
Request model_5#37 arrives at 139657.376683829, sleeping for 0.31315043254289776 seconds
Request model_5#38 arrives at 139657.690682574, sleeping for 0.062036944611463696 seconds
Request model_2#190 arrives at 139657.753196882, sleeping for 0.15959240024676546 seconds
Request model_2#191 arrives at 139657.91356389, sleeping for 0.39471107241115533 seconds
Request model_2#192 arrives at 139658.308914406, sleeping for 0.021888669492909685 seconds
Request model_6#20 arrives at 139658.331345685, sleeping for 0.03863010130589828 seconds
Request model_2#193 arrives at 139658.370602733, sleeping for 0.16109947269433178 seconds
Request model_2#194 arrives at 139658.533141555, sleeping for 0.02855830389307812 seconds
Request model_3#26 arrives at 139658.562654466, sleeping for 0.008774651651037857 seconds
Request model_3#27 arrives at 139658.571874822, sleeping for 0.08786115152179264 seconds
Request model_2#195 arrives at 139658.660676976, sleeping for 0.19517212285427377 seconds
Request model_2#196 arrives at 139658.857142836, sleeping for 0.09854944227845408 seconds
Request model_2#197 arrives at 139658.956443719, sleeping for 0.03411043301457539 seconds
Request model_2#198 arrives at 139658.990809818, sleeping for 0.009337474883068353 seconds
Request model_2#199 arrives at 139659.002066638, sleeping for 0.06297756783897057 seconds
Request model_5#39 arrives at 139659.065911238, sleeping for 0.2007760490232613 seconds
Request model_2#200 arrives at 139659.267407408, sleeping for 0.05643243185477331 seconds
Request model_2#201 arrives at 139659.324715717, sleeping for 0.09547956942697056 seconds
Request model_2#202 arrives at 139659.421069234, sleeping for 0.18323646823409945 seconds
Request model_2#203 arrives at 139659.604940473, sleeping for 0.09530129606719129 seconds
Request model_2#204 arrives at 139659.702429692, sleeping for 0.062372263957513496 seconds
Request model_2#205 arrives at 139659.765759092, sleeping for 0.06684297186438926 seconds
Request model_5#40 arrives at 139659.833116159, sleeping for 0.4503747218695935 seconds
Request model_2#206 arrives at 139660.2839172, sleeping for 0.04596758316620253 seconds
Request model_2#207 arrives at 139660.33012696, sleeping for 0.12400671187788248 seconds
Request model_2#208 arrives at 139660.455439537, sleeping for 0.25728499141405337 seconds
Request model_2#209 arrives at 139660.714435056, sleeping for 0.006018754851538688 seconds
Request model_6#21 arrives at 139660.720750577, sleeping for 0.08881492511136457 seconds
Request model_2#210 arrives at 139660.810510443, sleeping for 0.002334137534489855 seconds
Request model_2#211 arrives at 139660.813768838, sleeping for 0.11802756926044822 seconds
Request model_2#212 arrives at 139660.932907665, sleeping for 0.026967409503413364 seconds
Request model_5#41 arrives at 139660.961233974, sleeping for 0.01183889337698929 seconds
Request model_2#213 arrives at 139660.973479635, sleeping for 0.052219662873540074 seconds
Request model_2#214 arrives at 139661.027812809, sleeping for 0.05464130447944626 seconds
Request model_2#215 arrives at 139661.083121085, sleeping for 0.2621526335424278 seconds
Request model_2#216 arrives at 139661.346618452, sleeping for 0.14017948976834305 seconds
Request model_2#217 arrives at 139661.487395356, sleeping for 0.2801363299076911 seconds
Request model_2#218 arrives at 139661.768199452, sleeping for 0.01911596962600015 seconds
Request model_1#0 arrives at 139661.788210977, sleeping for 0.42363668279722333 seconds
Request model_1#1 arrives at 139662.212823102, sleeping for 0.13757760997395962 seconds
Request model_1#2 arrives at 139662.350736751, sleeping for 0.12000945012550801 seconds
Request model_1#3 arrives at 139662.472121412, sleeping for 0.24226701515726745 seconds
Request model_4#0 arrives at 139662.714724422, sleeping for 0.1773087571200449 seconds
Request model_5#42 arrives at 139662.893452681, sleeping for 0.0017822171212173998 seconds
Request model_4#1 arrives at 139662.896257786, sleeping for 0.11178470091545023 seconds
Request model_1#4 arrives at 139663.009175112, sleeping for 0.3685641723277513 seconds
Request model_4#2 arrives at 139663.379233013, sleeping for 0.1901278014993295 seconds
Request model_5#43 arrives at 139663.570072263, sleeping for 0.013592749659437686 seconds
Request model_5#44 arrives at 139663.583942767, sleeping for 0.011905610008398071 seconds
Request model_4#3 arrives at 139663.596441369, sleeping for 0.027820560324471444 seconds
Request model_5#45 arrives at 139663.624917758, sleeping for 1.0107134898426011 seconds
Request model_5#46 arrives at 139664.63668593, sleeping for 0.006362905551213771 seconds
Request model_5#47 arrives at 139664.643241281, sleeping for 0.028226173191796988 seconds
Request model_1#5 arrives at 139664.671707901, sleeping for 0.06840671226382256 seconds
Request model_5#48 arrives at 139664.74083189, sleeping for 0.11370649025775492 seconds
Request model_4#4 arrives at 139664.854975448, sleeping for 0.20490694456384517 seconds
Request model_4#5 arrives at 139665.060868524, sleeping for 0.00835894761257805 seconds
Request model_5#49 arrives at 139665.069477759, sleeping for 0.12480442060041241 seconds
Request model_4#6 arrives at 139665.195160637, sleeping for 0.20867116152658127 seconds
Request model_5#50 arrives at 139665.406073112, sleeping for 0.004389269452076405 seconds
Request model_5#51 arrives at 139665.411532171, sleeping for 0.13627228408586234 seconds
Request model_1#6 arrives at 139665.548307988, sleeping for 0.011785343056544662 seconds
Request model_1#7 arrives at 139665.561315571, sleeping for 0.04746159751084633 seconds
Request model_5#52 arrives at 139665.609752944, sleeping for 0.048439715697895736 seconds
Request model_4#7 arrives at 139665.6590856, sleeping for 0.0008096241799648851 seconds
Request model_3#28 arrives at 139665.660131222, sleeping for 0.12776183406822383 seconds
Request model_1#8 arrives at 139665.789133625, sleeping for 0.06273188104387373 seconds
Request model_5#53 arrives at 139665.852884185, sleeping for 0.24017716915113851 seconds
Request model_5#54 arrives at 139666.093604082, sleeping for 0.012039187684422359 seconds
Request model_5#55 arrives at 139666.106203323, sleeping for 0.06050498949480243 seconds
Request model_1#9 arrives at 139666.167218519, sleeping for 0.1078544553311076 seconds
Request model_5#56 arrives at 139666.276177488, sleeping for 0.07572252087993547 seconds
Request model_5#57 arrives at 139666.352203069, sleeping for 0.06523273279890418 seconds
Request model_1#10 arrives at 139666.418680904, sleeping for 0.007777054968755692 seconds
Request model_5#58 arrives at 139666.426732718, sleeping for 0.027597627456998453 seconds
Request model_5#59 arrives at 139666.454944737, sleeping for 0.07350763224530965 seconds
Request model_5#60 arrives at 139666.529573256, sleeping for 0.1971291967201978 seconds
Request model_5#61 arrives at 139666.727163168, sleeping for 0.03299099887954071 seconds
Request model_1#11 arrives at 139666.761282007, sleeping for 0.1222106303612236 seconds
Request model_5#62 arrives at 139666.883902359, sleeping for 0.461859777366044 seconds
Request model_5#63 arrives at 139667.34653404, sleeping for 0.3699052016308997 seconds
