implementation,workload,request_rate,seed,offered_rate,achieved_throughput,goodput,total_requests,completed_requests,failed_requests,joint_slo,ttft_slo,tpot_slo,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max,migration_count,migration_decisions_logged,migration_success,migration_failed,migration_latency_is_submission_only,migration_latency_mean,migration_latency_p50,migration_latency_p95,migration_latency_p99,migration_latency_max,migration_total_time,migration_weight_bytes,migration_kv_bytes,migration_total_bytes,migration_bandwidth,migration_bandwidth_p50,migration_paths,service_downtime_mean,service_downtime_p50,service_downtime_p95,service_downtime_p99,admitted_requests,deferred_requests,requeued_requests,shed_requests,deadline_violations,alg2_rounds,alg2_eligible,alg2_pathological_rounds,queue_length_mean,queue_length_max,activations,deactivations,idle_evictions,alg1_cycles,alg1_placement_decisions,alg1_migrate_decisions,activation_count,activation_total_s,deactivation_count,deactivation_total_s,weight_transfer_total_s,weight_transfer_mean_gbps,weight_transfers,p2p_weight_transfers,page_locked_transfers,alg1_suppressed_by_tau,alg1_rejected_by_memory,alg1_convergence_gap_mean
paper-faithful-v4,bursty,8,1,8.04,8.04,5.533333333333333,2412,2412,0,0.6882255389718076,0.9581260364842454,0.6998341625207297,196.4998445898344,64.1634464263916,357.1619033813476,4449.384968280789,9016.306161880493,29.885706109464167,25.339427714546524,61.191204057799425,88.75249520424863,191.9940561056137,5051.769608838522,3242.2518264938844,16582.587619154947,24641.411554597675,31703.968737012474,14,26,14,0,0,1312.09397315979,1276.8558263778687,2094.82284784317,2142.949860095978,2154.9816131591797,167.03830695152283,101258122240,0,101258122240,10.54699498452024,12.212373669345144,gpu-to-gpu-p2p;host-to-device + helper-gpu-p2p,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,80,427,13,19,24.049808263778687,20,58.12181997299194,17.30786499506212,12.35130332187585,25,8,25,33,0,1.1
