implementation,workload,request_rate,seed,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max
paper-faithful-v4,bursty,8,1,196.4998445898344,64.1634464263916,357.1619033813476,4449.384968280789,9016.306161880493,29.885706109464167,25.339427714546524,61.191204057799425,88.75249520424863,191.9940561056137,5051.769608838522,3242.2518264938844,16582.587619154947,24641.411554597675,31703.968737012474
