implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v4,bursty,8,1,model_1,134,134,0.31,0.6940298507462687,41.61214828491211,1664.6520256996084,5885.441055297847,15.741547617160457,24.102505556841045,28.134868629475903,1497.4046505085425,7399.062200942712,8788.744852217491
paper-faithful-v4,bursty,8,1,model_2,260,260,0.6733333333333333,0.7769230769230769,60.079336166381836,131.89901113510132,1259.271037578605,26.716312556936032,37.79642422624091,42.241707791884764,3016.707522998331,11289.932553190738,14452.583999023484
paper-faithful-v4,bursty,8,1,model_3,744,744,2.1566666666666667,0.8696236559139785,44.89719867706299,134.20376777648926,285.12674808502203,15.639926055999108,43.50924040820148,47.40373430591005,2329.208672992536,10422.143709310334,16301.903666059956
paper-faithful-v4,bursty,8,1,model_4,221,221,0.5833333333333334,0.7918552036199095,70.31702995300293,166.26620292663574,407.8289985656753,26.0784676599882,43.73239493760906,46.681910753250136,4492.044273007195,14201.519937982084,16771.41169741517
paper-faithful-v4,bursty,8,1,model_5,592,592,0.8733333333333333,0.44256756756756754,106.14609718322754,3806.5800309181186,5367.328035831451,41.93688030002498,85.01943515770601,141.3182275474072,5359.421889486839,23083.72841789385,30583.32128436014
paper-faithful-v4,bursty,8,1,model_6,461,461,0.9366666666666666,0.6095444685466378,69.05102729797363,248.21996688842773,471.6586589813196,29.07472009390173,53.244783151103725,65.46616377653898,3713.7379979831167,18451.0868100042,20242.4419281946
paper-faithful-v4,bursty,8,2,model_1,230,230,0.6766666666666666,0.8826086956521739,23.743152618408203,1131.4990997314226,4260.402824878695,8.153779579228477,26.623187121003863,27.477851363074066,922.7702089992817,6354.18852225993,10198.971444374765
paper-faithful-v4,bursty,8,2,model_2,253,253,0.7033333333333334,0.83399209486166,57.86848068237305,3088.6099815368593,6069.922561645504,22.04629816586458,32.96423758802518,36.12006034851074,2927.1682089893147,11236.799723998409,12275.738410488695
paper-faithful-v4,bursty,8,2,model_3,461,461,1.4866666666666666,0.9674620390455532,53.21049690246582,133.2991123199463,218.26872825622553,24.126316844553187,32.50346864972796,39.066210389137254,2826.768085011281,10548.380469001131,11960.718498594344
paper-faithful-v4,bursty,8,2,model_4,312,312,0.46,0.4423076923076923,86.3809585571289,11273.889923095692,24806.027333736416,38.915003596366134,69.11981440399188,109.9338781060993,5576.088019501185,23735.664160887245,36633.831402898606
