request_id,model,arrival_time,completion_time,prompt_tokens,output_tokens,ttft_s,tpot_s,e2e_s,ttft_slo_s,tpot_slo_s,ttft_slo_met,tpot_slo_met,joint_slo_met,success,in_measurement_window
model_3#0,model_3,0.08008317125203554,0.9051654020993645,228,16,0.4646635055541992,0.02219139039516449,0.8250822308473289,0.2780747413635254,0.03177899122238159,0,1,0,1,0
model_3#1,model_3,0.2170182125948088,12.443297695771577,58,292,0.32823824882507324,0.040723472425382434,12.226279483176768,0.2780747413635254,0.03177899122238159,0,0,0,1,0
model_6#0,model_6,0.304795446467155,12.850295136577019,13,280,0.25725722312927246,0.043865108489990236,12.545499690109864,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#0,model_1,1.1920138209344762,2.058736775138782,304,17,0.2131643295288086,0.03815742099986357,0.866722954204306,0.11985421180725098,0.019033251330256462,0,0,0,1,0
model_3#2,model_3,1.96207943745429,3.014780716509617,385,24,0.10410928726196289,0.03929550449053446,1.0527012790553272,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#3,model_3,2.427914957226683,3.2957832794072672,411,16,0.1667938232421875,0.04350374639034271,0.8678683221805841,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#1,model_1,2.6822122987733725,7.409393916875267,59,314,0.11841034889221191,0.014652254475150138,4.727181618101895,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#4,model_3,3.0293457593159303,19.331417731367566,1231,370,0.12264394760131836,0.043698065989726295,16.302071972051635,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#5,model_3,3.169454631357823,3.7568051803013276,241,17,0.0596156120300293,0.030807803658878103,0.5873505489435047,0.2780747413635254,0.03177899122238159,1,1,1,1,0
model_3#6,model_3,3.53785688793726,4.799393197898489,169,20,0.1024022102355957,0.05772451162338257,1.2615363099612296,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#1,model_6,3.804595056216404,4.970521551084876,19,16,0.1834123134613037,0.06122663617134094,1.1659264948684722,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#7,model_3,3.8135653866349197,18.647365370475356,36,340,0.05591154098510742,0.043449182370129756,14.833799983840436,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#8,model_3,4.0646593959220585,6.898785012975418,310,63,0.054091453552246094,0.04406444988553486,2.8341256170533597,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#2,model_6,4.102005821593415,5.054858492628049,783,16,0.2889442443847656,0.041174888610839844,0.9528526710346341,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#3,model_6,4.290776628811309,11.442573314808705,938,154,0.18957281112670898,0.04517571182994099,7.151796685997397,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#9,model_3,4.396775192617521,19.489496334725143,1160,345,0.14491605758666992,0.04329720718273218,15.09272114210762,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#2,model_1,4.509334003529164,4.631938706361341,130,16,0.016925811767578125,0.006383568048477173,0.12260470283217728,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#10,model_3,4.566521196763142,21.433269048712326,14,384,0.03940296173095703,0.04380487402280172,16.866747851949185,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#4,model_6,4.982545530267392,8.080508630100969,63,79,0.18629097938537598,0.03680569008935856,3.097963099833578,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#5,model_6,5.016508718016222,18.888158562821,9,264,0.15167593955993652,0.05195053870027715,13.871649844804779,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#6,model_6,5.276891331423091,20.326486451553198,13,295,0.046881914138793945,0.05083422741647494,15.049595120130107,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#7,model_6,5.451971446211024,20.140358385211364,13,282,0.042840003967285156,0.051907481876670894,14.688386939000338,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#11,model_3,5.452645697619096,9.125919109664189,64,94,0.03371143341064453,0.03865778953471082,3.6732734120450914,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#12,model_3,5.479609800872524,6.8307958849679125,276,30,0.04434609413146973,0.04343447685241699,1.3511860840953887,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#13,model_3,5.518185162114784,6.118378374156415,448,16,0.062365055084228516,0.03335292637348175,0.6001932120416313,0.2780747413635254,0.03177899122238159,1,0,0,1,0
