request_id,model,arrival_time,completion_time,prompt_tokens,output_tokens,ttft_s,tpot_s,e2e_s,ttft_slo_s,tpot_slo_s,ttft_slo_met,tpot_slo_met,joint_slo_met,success,in_measurement_window
model_6#0,model_6,0.3705079585887239,2.588482156639521,305,36,0.06255674362182617,0.059766007794274226,2.217974198050797,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#1,model_6,0.7634175944440869,1.5176120273136404,467,16,0.1926586627960205,0.03484565019607544,0.7541944328695536,0.4948878288269043,0.03492606058716774,1,1,1,1,0
model_5#0,model_5,0.9161988881784588,2.4780255801412374,769,16,0.22997307777404785,0.08286279439926147,1.5618266919627786,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_1#0,model_1,1.0010833570863964,14.827569111077107,45,384,0.10961008071899414,0.0357068981975317,13.82648575399071,0.11985421180725098,0.019033251330256462,1,0,0,1,0
model_1#1,model_1,1.0691200034646875,11.259991216328983,8,291,0.15796852111816406,0.034460409400389365,10.190871212864295,0.11985421180725098,0.019033251330256462,0,0,0,1,0
model_1#2,model_1,1.126859207530173,1.6146395414924646,1286,16,0.28581833839416504,0.012318134307861328,0.4877803339622915,0.11985421180725098,0.019033251330256462,0,1,0,1,0
model_5#1,model_5,1.1283650069294238,24.8363388189377,212,384,0.14659547805786133,0.061329315726955734,23.707973812008277,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_5#2,model_5,1.1309878786016236,5.037886784590406,8,80,0.14397072792053223,0.04699875116348266,3.9068989059887826,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_3#0,model_3,1.162131116703713,2.5318153146436453,256,26,0.2588639259338379,0.042613524657029375,1.3696841979399323,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_5#3,model_5,1.2349781755670497,2.4771274044956604,763,16,0.2646067142486572,0.060796648263931274,1.2421492289286107,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_3#1,model_3,1.2429637446053765,2.17542717167963,431,16,0.22551369667053223,0.04397980868816376,0.9324634270742536,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_5#4,model_5,1.4052816472176466,24.835278406382724,19,384,0.12541460990905762,0.06066438493629297,23.42999675916508,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_6#2,model_6,1.8299591000500115,7.368670969906354,1847,52,0.6702899932861328,0.09350996292554416,5.538711869856343,0.4948878288269043,0.03492606058716774,0,0,0,1,0
model_1#3,model_1,2.0582797377003437,8.953715971774058,13,204,0.10448884963989258,0.033267480485579544,6.895436234073713,0.11985421180725098,0.019033251330256462,1,0,0,1,0
model_5#5,model_5,2.0690103455966247,25.992137775622112,427,384,0.29793405532836914,0.0615027341991663,23.923127430025488,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_5#6,model_5,2.16250954869023,23.28192603376514,32,356,0.2300567626953125,0.05865965733367406,21.119416485074908,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_2#0,model_2,2.417540862864156,13.828328273898263,175,282,0.08544421195983887,0.040138953966451875,11.410787411034107,0.16103267669677734,0.027996310964226723,1,0,0,1,0
model_6#3,model_6,2.559160778083731,29.039245305134806,84,384,0.05328512191772461,0.06879384318987529,26.480084527051076,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#4,model_6,2.5899790526245803,4.995092728721824,345,26,0.07276487350463867,0.08960340573237492,2.405113676097244,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#5,model_6,2.6565320087918676,12.825265092667717,2043,135,0.23461508750915527,0.0735284858279758,10.16873308387585,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#6,model_6,2.859481860521209,9.300967094591778,764,76,0.20945954322814941,0.08192677246896844,6.441485234070569,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#7,model_6,2.866780633301065,29.33744498222001,243,384,0.20299029350280762,0.06838087551295757,26.470664348918945,0.4948878288269043,0.03492606058716774,1,0,0,1,0
