request_id,model,arrival_time,completion_time,prompt_tokens,output_tokens,ttft_s,tpot_s,e2e_s,ttft_slo_s,tpot_slo_s,ttft_slo_met,tpot_slo_met,joint_slo_met,success,in_measurement_window
model_2#0,model_2,0.002523480954177426,7.426276752066396,76,202,0.04048776626586914,0.036510159473608035,7.4237532711122185,0.16103267669677734,0.027996310964226723,1,0,0,1,0
model_4#0,model_4,0.0415102274427781,18.393332826512925,84,384,0.04409313201904297,0.04765625111758709,18.351822599070147,0.26418447494506836,0.0371999591588974,1,0,0,1,0
model_5#0,model_5,0.22465751581385085,1.2373876597781415,356,16,0.08823657035827637,0.0574927031993866,1.0127301439642906,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_5#1,model_5,0.28132731520425613,28.48837353924144,22,384,0.1763324737548828,0.0729807832588752,28.207046224037185,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_2#1,model_2,1.4618924827709523,13.427796975655827,90,248,0.018299579620361328,0.048149491510083596,11.965904492884874,0.16103267669677734,0.027996310964226723,1,0,0,1,0
model_6#0,model_6,1.6462796414476166,4.924513513475684,163,69,0.13020825386047363,0.04556079187254975,3.2782338720280677,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_5#2,model_5,1.750790930846804,3.675112792784446,142,47,0.09082579612731934,0.03892440491534294,1.924321861937642,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_5#3,model_5,1.88050304849805,13.042053952656552,10,157,0.18890595436096191,0.06985219876477673,11.161550904158503,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_6#1,model_6,1.889431746837087,14.090780077662654,23,226,0.18072295188903809,0.05316027286833366,12.201348330825567,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_5#4,model_5,2.0126397074514157,6.604552836421607,10,84,0.0572659969329834,0.053939118271782285,4.591913128970191,0.5492794513702393,0.0383455865085125,1,0,0,1,0
model_4#1,model_4,2.160692179385224,16.10954285440559,27,277,0.04546856880187988,0.05017022019258906,13.948850675020367,0.26418447494506836,0.0371999591588974,1,0,0,1,0
