timestamp,gpu_id,gpu_utilization,memory_used_mib
1787334757.2475731,0,0,33468
1787334757.2475731,1,0,33482
1787334757.2475731,2,0,0
1787334757.2475731,3,0,0
1787334759.601085,0,72,33944
1787334759.601085,1,0,33942
1787334759.601085,2,0,0
1787334759.601085,3,0,0
1787334761.944216,0,0,34766
1787334761.944216,1,59,34214
1787334761.944216,2,0,0
1787334761.944216,3,0,0
1787334764.330098,0,2,36672
1787334764.330098,1,47,34500
1787334764.330098,2,0,0
1787334764.330098,3,0,0
1787334766.7012904,0,0,37260
1787334766.7012904,1,50,37700
1787334766.7012904,2,0,0
1787334766.7012904,3,0,0
1787334769.3508263,0,93,38595
1787334769.3508263,1,100,37820
1787334769.3508263,2,0,0
1787334769.3508263,3,0,0
1787334771.6797795,0,48,40401
1787334771.6797795,1,56,38600
1787334771.6797795,2,0,0
1787334771.6797795,3,0,0
1787334773.9852529,0,27,40529
1787334773.9852529,1,88,38632
1787334773.9852529,2,0,0
1787334773.9852529,3,0,0
1787334776.341983,0,24,40531
1787334776.341983,1,63,39740
1787334776.341983,2,0,0
1787334776.341983,3,0,0
1787334778.7441292,0,23,40531
1787334778.7441292,1,39,39964
1787334778.7441292,2,0,0
1787334778.7441292,3,0,0
1787334781.0539076,0,31,40531
1787334781.0539076,1,53,40300
1787334781.0539076,2,0,0
1787334781.0539076,3,0,0
1787334783.5791583,0,48,40531
1787334783.5791583,1,48,40808
1787334783.5791583,2,0,0
1787334783.5791583,3,0,0
1787334786.0125196,0,0,41299
1787334786.0125196,1,62,41032
1787334786.0125196,2,0,0
1787334786.0125196,3,0,0
1787334788.387536,0,31,42713
1787334788.387536,1,42,41258
1787334788.387536,2,0,0
1787334788.387536,3,0,0
1787334790.9984543,0,10,44359
1787334790.9984543,1,53,41482
1787334790.9984543,2,0,0
1787334790.9984543,3,0,0
1787334793.4001231,0,68,45511
1787334793.4001231,1,45,41818
1787334793.4001231,2,0,0
1787334793.4001231,3,0,0
1787334795.984825,0,15,45511
1787334795.984825,1,43,41818
1787334795.984825,2,0,0
1787334795.984825,3,0,0
1787334798.4987218,0,35,45511
1787334798.4987218,1,68,41930
1787334798.4987218,2,0,0
1787334798.4987218,3,0,0
1787334801.147162,0,0,47647
1787334801.147162,1,51,41930
1787334801.147162,2,0,0
1787334801.147162,3,0,0
1787334803.802688,0,38,49297
1787334803.802688,1,30,41930
1787334803.802688,2,0,0
1787334803.802688,3,0,0
1787334806.3285809,0,0,50567
1787334806.3285809,1,47,41930
1787334806.3285809,2,0,0
1787334806.3285809,3,0,0
1787334808.852469,0,41,52079
1787334808.852469,1,48,41930
1787334808.852469,2,0,0
1787334808.852469,3,0,0
1787334811.434863,0,42,51865
1787334811.434863,1,53,41930
1787334811.434863,2,0,0
1787334811.434863,3,0,0
1787334813.8560846,0,8,51179
1787334813.8560846,1,33,41930
1787334813.8560846,2,0,0
1787334813.8560846,3,0,0
1787334816.3664067,0,43,51711
1787334816.3664067,1,64,41930
1787334816.3664067,2,0,0
1787334816.3664067,3,0,0
1787334818.8424644,0,70,51839
1787334818.8424644,1,56,41930
1787334818.8424644,2,0,0
1787334818.8424644,3,0,0
1787334821.3458185,0,42,52223
1787334821.3458185,1,42,42022
1787334821.3458185,2,0,0
1787334821.3458185,3,0,0
1787334823.920647,0,48,52863
1787334823.920647,1,68,42492
1787334823.920647,2,0,0
1787334823.920647,3,0,0
1787334826.2649868,0,21,53395
1787334826.2649868,1,56,42492
1787334826.2649868,2,0,0
1787334826.2649868,3,0,0
1787334829.4530795,0,0,54015
1787334829.4530795,1,58,42492
1787334829.4530795,2,0,0
1787334829.4530795,3,0,0
1787334832.4376943,0,94,61695
1787334832.4376943,1,99,43388
1787334832.4376943,2,0,0
1787334832.4376943,3,0,0
1787334834.8868642,0,60,62669
1787334834.8868642,1,45,43500
1787334834.8868642,2,0,0
1787334834.8868642,3,0,0
1787334837.3653588,0,87,63583
1787334837.3653588,1,61,43612
1787334837.3653588,2,0,0
1787334837.3653588,3,0,0
1787334839.7055733,0,48,63583
1787334839.7055733,1,56,43612
1787334839.7055733,2,0,0
1787334839.7055733,3,0,0
1787334842.1100912,0,46,63583
1787334842.1100912,1,54,43814
1787334842.1100912,2,0,0
1787334842.1100912,3,0,0
1787334844.654527,0,8,63455
1787334844.654527,1,51,43814
1787334844.654527,2,0,0
1787334844.654527,3,0,0
1787334847.0775797,0,48,63329
1787334847.0775797,1,36,44038
1787334847.0775797,2,0,0
1787334847.0775797,3,0,0
1787334849.5403264,0,50,63215
1787334849.5403264,1,49,43850
1787334849.5403264,2,0,0
1787334849.5403264,3,0,0
1787334852.1893375,0,28,63073
1787334852.1893375,1,29,43478
1787334852.1893375,2,0,0
1787334852.1893375,3,0,0
1787334854.7240546,0,39,63021
1787334854.7240546,1,44,43590
1787334854.7240546,2,0,0
1787334854.7240546,3,0,0
1787334857.4598725,0,35,63105
1787334857.4598725,1,30,43590
1787334857.4598725,2,0,0
1787334857.4598725,3,0,0
1787334859.9416502,0,64,63249
1787334859.9416502,1,43,43896
1787334859.9416502,2,0,0
1787334859.9416502,3,0,0
1787334862.6254535,0,39,63249
1787334862.6254535,1,43,43896
1787334862.6254535,2,0,0
1787334862.6254535,3,0,0
1787334865.1698909,0,60,63009
1787334865.1698909,1,30,44232
1787334865.1698909,2,0,0
1787334865.1698909,3,0,0
1787334867.6216707,0,97,77521
1787334867.6216707,1,86,44522
1787334867.6216707,2,0,0
1787334867.6216707,3,0,0
1787334870.1756663,0,15,78229
1787334870.1756663,1,25,41994
1787334870.1756663,2,0,0
1787334870.1756663,3,0,0
1787334872.6973248,0,50,77205
1787334872.6973248,1,26,41994
1787334872.6973248,2,0,0
1787334872.6973248,3,0,0
1787334875.1452355,0,39,77143
1787334875.1452355,1,36,41994
1787334875.1452355,2,0,0
1787334875.1452355,3,0,0
1787334877.7504063,0,32,76479
1787334877.7504063,1,37,41994
1787334877.7504063,2,0,0
1787334877.7504063,3,0,0
1787334880.3139958,0,12,76689
1787334880.3139958,1,29,41994
1787334880.3139958,2,0,0
1787334880.3139958,3,0,0
1787334882.8070228,0,49,76705
1787334882.8070228,1,25,41546
1787334882.8070228,2,0,0
1787334882.8070228,3,0,0
1787334885.219232,0,93,75601
1787334885.219232,1,23,38522
