Real trace file: /workspace/prism-merge/exp/workloads/final-compare/steady_r4_s3.pkl
[PRISM_DIRECT] 1677 requests, span 419.5s
Starting TP benchmark: released-prototype_steady_rate4_seed3
Generated 1677 requests
Request model_3#0 arrives at 1608889.911540109, sleeping for 0.3100237245671451 seconds
Request model_2#0 arrives at 1608890.223008254, sleeping for 0.043248323956504464 seconds
Request model_5#0 arrives at 1608890.267351456, sleeping for 0.9678591268602759 seconds
Request model_6#0 arrives at 1608891.238106241, sleeping for 0.166300758253783 seconds
Request model_2#1 arrives at 1608891.405760891, sleeping for 0.004226235905662179 seconds
Request model_4#0 arrives at 1608891.411129572, sleeping for 0.043479724787175655 seconds
Request model_5#1 arrives at 1608891.45517511, sleeping for 0.1335979460272938 seconds
Request model_1#0 arrives at 1608891.589807116, sleeping for 0.38749815081246197 seconds
Request model_1#1 arrives at 1608891.978428445, sleeping for 0.3591361006256193 seconds
Request model_3#1 arrives at 1608892.33926164, sleeping for 0.6912425074260682 seconds
Request model_3#2 arrives at 1608893.031126532, sleeping for 0.0025719713885337114 seconds
Request model_1#2 arrives at 1608893.034227385, sleeping for 0.1143452157266438 seconds
Request model_5#2 arrives at 1608893.148972398, sleeping for 0.20339223113842309 seconds
Request model_5#3 arrives at 1608893.352872036, sleeping for 0.0861870760563761 seconds
Request model_6#1 arrives at 1608893.440046846, sleeping for 0.05669841868802905 seconds
Request model_5#4 arrives at 1608893.497859631, sleeping for 0.03816912672482431 seconds
Request model_6#2 arrives at 1608893.53680513, sleeping for 0.4235431107226759 seconds
Request model_1#3 arrives at 1608893.961022383, sleeping for 0.21351245418190956 seconds
Request model_3#3 arrives at 1608894.175730535, sleeping for 0.6362027155701071 seconds
Request model_6#3 arrives at 1608894.812859435, sleeping for 1.0894373641349375 seconds
Request model_6#4 arrives at 1608895.903287522, sleeping for 0.19378041964955628 seconds
Request model_6#5 arrives at 1608896.097551937, sleeping for 0.41890944400802255 seconds
Request model_1#4 arrives at 1608896.517785838, sleeping for 0.07306366553530097 seconds
Request model_1#5 arrives at 1608896.592122851, sleeping for 0.05935241957195103 seconds
Request model_3#4 arrives at 1608896.653710014, sleeping for 0.49317018990404904 seconds
Request model_5#5 arrives at 1608897.147603383, sleeping for 0.49023473053239286 seconds
Request model_1#6 arrives at 1608897.639621477, sleeping for 0.16966620949096978 seconds
Request model_6#6 arrives at 1608897.81022747, sleeping for 0.4278984577395022 seconds
Request model_4#1 arrives at 1608898.238911137, sleeping for 0.6318078825715929 seconds
Request model_6#7 arrives at 1608898.871756985, sleeping for 0.10805680556222796 seconds
Request model_6#8 arrives at 1608898.98032035, sleeping for 0.268840862903744 seconds
Request model_4#2 arrives at 1608899.251153163, sleeping for 0.7082936288788915 seconds
Request model_5#6 arrives at 1608899.960319468, sleeping for 0.430911693489179 seconds
Request model_4#3 arrives at 1608900.391984569, sleeping for 0.09065211657434702 seconds
Request model_5#7 arrives at 1608900.483994146, sleeping for 0.2970069709699601 seconds
Request model_6#9 arrives at 1608900.782378082, sleeping for 0.12132695061154664 seconds
Request model_1#7 arrives at 1608900.904357819, sleeping for 0.022577001713216305 seconds
Request model_5#8 arrives at 1608900.928229654, sleeping for 0.12449062475934625 seconds
Request model_4#4 arrives at 1608901.054114542, sleeping for 0.013914322480559349 seconds
Request model_6#10 arrives at 1608901.069661381, sleeping for 0.16231314977630973 seconds
Request model_3#5 arrives at 1608901.232533564, sleeping for 0.02851472469046712 seconds
Request model_6#11 arrives at 1608901.262381224, sleeping for 0.13275970332324505 seconds
Request model_6#12 arrives at 1608901.396226063, sleeping for 0.26817764760926366 seconds
Request model_5#9 arrives at 1608901.666470952, sleeping for 0.08602758240886033 seconds
Request model_4#5 arrives at 1608901.75326764, sleeping for 0.18734083254821599 seconds
Request model_5#10 arrives at 1608901.941023534, sleeping for 0.1286942777223885 seconds
Request model_2#2 arrives at 1608902.070983894, sleeping for 0.0166246781591326 seconds
Request model_2#3 arrives at 1608902.088319917, sleeping for 0.1935709530953318 seconds
Request model_3#6 arrives at 1608902.283142126, sleeping for 0.10970825445838273 seconds
Request model_6#13 arrives at 1608902.393531225, sleeping for 0.02077676262706518 seconds
Request model_5#11 arrives at 1608902.415379163, sleeping for 0.22744595911353827 seconds
Request model_4#6 arrives at 1608902.644055992, sleeping for 0.09136726032011211 seconds
Request model_3#7 arrives at 1608902.736344582, sleeping for 0.003913701046258211 seconds
Request model_5#12 arrives at 1608902.741453912, sleeping for 0.9202030606102198 seconds
Request model_6#14 arrives at 1608903.663112661, sleeping for 0.015469548758119345 seconds
Request model_5#13 arrives at 1608903.679173355, sleeping for 0.5524925733916461 seconds
Request model_6#15 arrives at 1608904.232758153, sleeping for 0.8205154824536294 seconds
Request model_1#8 arrives at 1608905.053695458, sleeping for 0.10365666798315942 seconds
Request model_3#8 arrives at 1608905.159085289, sleeping for 0.16591234900988638 seconds
Request model_6#16 arrives at 1608905.325653141, sleeping for 0.3493713061325252 seconds
Request model_5#14 arrives at 1608905.677165925, sleeping for 0 seconds
Request model_6#17 arrives at 1608905.677793369, sleeping for 0.10146529925987124 seconds
Request model_3#9 arrives at 1608905.779871995, sleeping for 0.17150978720746934 seconds
Request model_5#15 arrives at 1608905.951725047, sleeping for 0.11172940558753908 seconds
Request model_4#7 arrives at 1608906.064542225, sleeping for 0.005193545715883374 seconds
Request model_6#18 arrives at 1608906.070249419, sleeping for 0.028751012636348605 seconds
Request model_6#19 arrives at 1608906.099242942, sleeping for 0.07623001397587359 seconds
Request model_4#8 arrives at 1608906.175980512, sleeping for 0.01912462688051164 seconds
Request model_4#9 arrives at 1608906.195706394, sleeping for 0.013304939027875662 seconds
Request model_6#20 arrives at 1608906.210397747, sleeping for 0.4827458078507334 seconds
Request model_4#10 arrives at 1608906.694848064, sleeping for 0.23260071105323732 seconds
Request model_6#21 arrives at 1608906.928272929, sleeping for 0.054340730886906385 seconds
Request model_6#22 arrives at 1608906.983793646, sleeping for 0.20602503255940974 seconds
Request model_1#9 arrives at 1608907.192073339, sleeping for 0.06250299257226288 seconds
Request model_6#23 arrives at 1608907.255523517, sleeping for 0.7126348291058093 seconds
Request model_3#10 arrives at 1608907.968591403, sleeping for 0.08963578287512064 seconds
Request model_4#11 arrives at 1608908.059288091, sleeping for 0.05443507106974721 seconds
Request model_4#12 arrives at 1608908.113939821, sleeping for 0.03269706014543772 seconds
Request model_3#11 arrives at 1608908.14762636, sleeping for 0.33352723089046776 seconds
Request model_6#24 arrives at 1608908.482356885, sleeping for 0.18150123092345893 seconds
Request model_5#16 arrives at 1608908.664631588, sleeping for 0.38947401102632284 seconds
Request model_2#4 arrives at 1608909.055256843, sleeping for 0.27052747877314687 seconds
Request model_4#13 arrives at 1608909.32654656, sleeping for 0.2867287590634078 seconds
Request model_5#17 arrives at 1608909.615685224, sleeping for 0.08332421048544347 seconds
Request model_4#14 arrives at 1608909.699971703, sleeping for 0.5729992659762502 seconds
Request model_3#12 arrives at 1608910.275625861, sleeping for 0.1659937435761094 seconds
Request model_6#25 arrives at 1608910.442065012, sleeping for 0.19327884376980364 seconds
Request model_6#26 arrives at 1608910.635840503, sleeping for 0.1813236039597541 seconds
Request model_6#27 arrives at 1608910.817795252, sleeping for 0.06722194096073508 seconds
Request model_2#5 arrives at 1608910.885635445, sleeping for 0.027958564925938845 seconds
