migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_1,meta-llama/Llama-3.2-1B,0,1,1787335995.7547,1787335997.450259,1787336002.1895537,1.695559024810791,4.738620281219482,6.434853792190552,prepare-quiesce-commit,1,0,2996965376,852426752,3849392128,gpu-to-gpu-p2p,15.906623237784924,True,0.18846687863960498,0.16942470404282212,0.07,5
1,model_1,meta-llama/Llama-3.2-1B,1,0,1787336093.3296533,1787336095.85475,1787336096.8921125,2.5250966548919678,1.0368340015411377,3.5624592304229736,prepare-quiesce-commit,1,0,2996965376,852426752,3849392128,host-to-device + helper-gpu-p2p,7.905329325601733,True,0.20661345713877316,0.18419399520416616,0.07,24
2,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787336123.8495247,1787336125.4108312,1787336131.5323648,1.5613064765930176,6.12085747718811,7.68284010887146,prepare-quiesce-commit,1,0,3554176000,325398528,3879574528,gpu-to-gpu-p2p,6.732872008941482,True,0.1850196124526979,0.1412908183298494,0.07,30
3,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787336136.6444776,1787336228.1737876,1787336228.1737876,91.52930998802185,91.52930998802185,91.52930998802185,source-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,16.58904561348593,True,0.35984457885001087,0.3271193629912388,0.07,11
4,model_3,meta-llama/Llama-3.2-3B,1,0,1787336136.646926,1787336149.1283503,1787336149.1283503,12.481424331665039,12.481424331665039,12.481424331665039,source-first,1,0,7213504512,3900997632,11114502144,host-to-device + helper-gpu-p2p,18.909074338681204,True,0.2026184487317948,0.1526030444673202,0.07,61
5,model_1,meta-llama/Llama-3.2-1B,0,1,1787336159.58123,1787336161.0852413,1787336166.8304703,1.5040113925933838,5.744737863540649,7.249240398406982,prepare-quiesce-commit,1,0,2996965376,852426752,3849392128,gpu-to-gpu-p2p,15.906623237784924,True,0.33336878103663803,0.27954794739659494,0.07,36
6,model_3,meta-llama/Llama-3.2-3B,0,1,1787336192.510346,1787336194.8678303,1787336226.7789333,2.3574843406677246,31.910580158233643,34.26858735084534,prepare-quiesce-commit,1,0,7213504512,3900997632,11114502144,host-to-device + helper-gpu-p2p,6.174734952669596,True,0.3678911885002164,0.24735447763354934,0.07,42
7,model_1,meta-llama/Llama-3.2-1B,1,0,1787336314.2336009,1787336342.134864,1787336347.7037768,27.90126323699951,5.568258047103882,33.470175981521606,prepare-quiesce-commit,1,0,2996965376,852426752,3849392128,host-to-device + helper-gpu-p2p,7.905329325601733,True,0.2012239831213284,0.1651687126057796,0.07,60
