Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r2_s3.pkl
[PRISM_DIRECT] 816 requests, span 418.8s
Starting TP benchmark: paper-faithful-v6_bursty_rate2_seed3
Generated 816 requests
Request model_3#0 arrives at 1590717.915629221, sleeping for 0.20641356008127332 seconds
Request model_1#0 arrives at 1590718.123959326, sleeping for 0.6795686378609389 seconds
Request model_1#1 arrives at 1590718.80526489, sleeping for 0.09255660837516189 seconds
Request model_3#1 arrives at 1590718.89854626, sleeping for 1.012988411821425 seconds
Request model_1#2 arrives at 1590719.912982289, sleeping for 0.6628843790385872 seconds
Request model_1#3 arrives at 1590720.576201976, sleeping for 0.02163948374800384 seconds
Request model_3#2 arrives at 1590720.598649707, sleeping for 0.3308692444115877 seconds
Request model_6#0 arrives at 1590720.930413411, sleeping for 0.014563559321686625 seconds
Request model_6#1 arrives at 1590720.945619097, sleeping for 0.507866351865232 seconds
Request model_6#2 arrives at 1590721.454444798, sleeping for 0.27474938961677253 seconds
Request model_6#3 arrives at 1590721.729985575, sleeping for 1.6652532969601452 seconds
Request model_6#4 arrives at 1590723.396828118, sleeping for 0.036985815269872546 seconds
Request model_6#5 arrives at 1590723.434755427, sleeping for 0.09811010723933578 seconds
Request model_3#3 arrives at 1590723.533506458, sleeping for 0.12448225566186011 seconds
Request model_3#4 arrives at 1590723.658436459, sleeping for 1.1644478999078274 seconds
Request model_5#0 arrives at 1590724.824173559, sleeping for 0.6993508811574429 seconds
Request model_6#6 arrives at 1590725.523951703, sleeping for 0.29776507592760026 seconds
Request model_6#7 arrives at 1590725.822648517, sleeping for 0.5536859049461782 seconds
Request model_3#5 arrives at 1590726.376679462, sleeping for 1.3726567213889211 seconds
Request model_3#6 arrives at 1590727.750010022, sleeping for 0.23734511388465762 seconds
Request model_3#7 arrives at 1590727.989087881, sleeping for 1.9335719167720526 seconds
Request model_3#8 arrives at 1590729.923875273, sleeping for 0.6999994011130184 seconds
Request model_3#9 arrives at 1590730.626767941, sleeping for 0.08702019928023219 seconds
Request model_3#10 arrives at 1590730.71595166, sleeping for 0.12628908641636372 seconds
Request model_2#0 arrives at 1590730.842872015, sleeping for 0.3740072068758309 seconds
Request model_2#1 arrives at 1590731.218215652, sleeping for 0.5418066724669188 seconds
Request model_6#8 arrives at 1590731.761719857, sleeping for 0.08283499535173178 seconds
Request model_6#9 arrives at 1590731.844977501, sleeping for 0.057866705348715186 seconds
Request model_6#10 arrives at 1590731.903293824, sleeping for 0.5698522839229554 seconds
Request model_3#11 arrives at 1590732.474079107, sleeping for 0.5433485158719122 seconds
Request model_3#12 arrives at 1590733.018378799, sleeping for 0.2330824164673686 seconds
Request model_6#11 arrives at 1590733.251765395, sleeping for 0.21821963973343372 seconds
Request model_1#4 arrives at 1590733.471005513, sleeping for 0.05598410661332309 seconds
Request model_6#12 arrives at 1590733.527828695, sleeping for 0.36478959070518613 seconds
Request model_2#2 arrives at 1590733.893151585, sleeping for 0.3678319582249969 seconds
Request model_6#13 arrives at 1590734.261706619, sleeping for 0.14389585587196052 seconds
Request model_6#14 arrives at 1590734.407090206, sleeping for 0.036344805266708136 seconds
Request model_6#15 arrives at 1590734.445456858, sleeping for 0.30630643642507493 seconds
Request model_6#16 arrives at 1590734.752754986, sleeping for 0.000187684316188097 seconds
Request model_3#13 arrives at 1590734.753699853, sleeping for 1.2946992551442236 seconds
Request model_1#5 arrives at 1590736.049838615, sleeping for 0.25042317784391344 seconds
Request model_3#14 arrives at 1590736.30148683, sleeping for 0.07384163420647383 seconds
Request model_3#15 arrives at 1590736.375700375, sleeping for 0.12650585267692804 seconds
Request model_6#17 arrives at 1590736.502817592, sleeping for 0.5228597754612565 seconds
Request model_3#16 arrives at 1590737.026475616, sleeping for 0.12135177198797464 seconds
Request model_1#6 arrives at 1590737.148457374, sleeping for 1.4117512458469719 seconds
Request model_6#18 arrives at 1590738.562310582, sleeping for 1.32185819465667 seconds
Request model_6#19 arrives at 1590739.885546451, sleeping for 0.2628904825542122 seconds
Request model_3#17 arrives at 1590740.149887012, sleeping for 0.746624160790816 seconds
Request model_6#20 arrives at 1590740.897311129, sleeping for 1.6158277331851423 seconds
Request model_1#7 arrives at 1590742.513849029, sleeping for 1.0814087556209415 seconds
Request model_6#21 arrives at 1590743.595713811, sleeping for 0.29389943135902286 seconds
Request model_3#18 arrives at 1590743.889823718, sleeping for 0.0912049466278404 seconds
Request model_2#3 arrives at 1590743.981821618, sleeping for 0.30666339048184454 seconds
Request model_6#22 arrives at 1590744.289183357, sleeping for 0.3895387032534927 seconds
Request model_1#8 arrives at 1590744.680066291, sleeping for 0.5017886271234602 seconds
Request model_6#23 arrives at 1590745.182721746, sleeping for 0.3147710154298693 seconds
Request model_1#9 arrives at 1590745.498097595, sleeping for 0.19486446026712656 seconds
Request model_1#10 arrives at 1590745.693510962, sleeping for 0.21373047796078026 seconds
Request model_6#24 arrives at 1590745.907709792, sleeping for 0.6518809129483998 seconds
Request model_3#19 arrives at 1590746.560254277, sleeping for 0.7110407261643559 seconds
Request model_1#11 arrives at 1590747.272187064, sleeping for 0.5761864928063005 seconds
Request model_1#12 arrives at 1590747.850777137, sleeping for 0.14199045952409506 seconds
Request model_3#20 arrives at 1590747.994933703, sleeping for 0.636507075978443 seconds
