timestamp,gpu_id,gpu_utilization,memory_used_mib
1787172219.5126472,0,53,35768
1787172219.5126472,1,78,35786
1787172219.5126472,2,0,0
1787172219.5126472,3,0,0
1787172221.8009014,0,1,35848
1787172221.8009014,1,19,36420
1787172221.8009014,2,0,0
1787172221.8009014,3,0,0
1787172224.0834866,0,99,27334
1787172224.0834866,1,99,44262
1787172224.0834866,2,0,0
1787172224.0834866,3,0,0
1787172226.358969,0,99,27334
1787172226.358969,1,100,44408
1787172226.358969,2,0,0
1787172226.358969,3,0,0
1787172228.648006,0,97,27356
1787172228.648006,1,100,44696
1787172228.648006,2,0,0
1787172228.648006,3,0,0
1787172230.8999512,0,99,27356
1787172230.8999512,1,99,45494
1787172230.8999512,2,0,0
1787172230.8999512,3,0,0
1787172233.123217,0,67,27614
1787172233.123217,1,85,45494
1787172233.123217,2,0,0
1787172233.123217,3,0,0
1787172235.5435567,0,99,27614
1787172235.5435567,1,100,45832
1787172235.5435567,2,0,0
1787172235.5435567,3,0,0
1787172237.7768426,0,46,27678
1787172237.7768426,1,99,46508
1787172237.7768426,2,0,0
1787172237.7768426,3,0,0
1787172240.0675232,0,47,27678
1787172240.0675232,1,100,46620
1787172240.0675232,2,0,0
1787172240.0675232,3,0,0
1787172242.3223908,0,97,28014
1787172242.3223908,1,100,46732
1787172242.3223908,2,0,0
1787172242.3223908,3,0,0
1787172244.6048322,0,91,28142
1787172244.6048322,1,100,46956
1787172244.6048322,2,0,0
1787172244.6048322,3,0,0
1787172246.8877485,0,91,28540
1787172246.8877485,1,100,46958
1787172246.8877485,2,0,0
1787172246.8877485,3,0,0
1787172249.144709,0,99,28540
1787172249.144709,1,100,47070
1787172249.144709,2,0,0
1787172249.144709,3,0,0
1787172251.3955486,0,99,28614
1787172251.3955486,1,99,47070
1787172251.3955486,2,0,0
1787172251.3955486,3,0,0
1787172253.6816504,0,99,44842
1787172253.6816504,1,99,47714
1787172253.6816504,2,0,0
1787172253.6816504,3,0,0
1787172255.9715865,0,99,45340
1787172255.9715865,1,100,47176
1787172255.9715865,2,0,0
1787172255.9715865,3,0,0
1787172258.2557,0,100,45342
1787172258.2557,1,100,47200
1787172258.2557,2,0,0
1787172258.2557,3,0,0
1787172260.532098,0,100,45454
1787172260.532098,1,100,47200
1787172260.532098,2,0,0
1787172260.532098,3,0,0
1787172262.817749,0,100,45454
1787172262.817749,1,100,47200
1787172262.817749,2,0,0
1787172262.817749,3,0,0
1787172265.1024504,0,100,45566
1787172265.1024504,1,92,47200
1787172265.1024504,2,0,0
1787172265.1024504,3,0,0
1787172267.387526,0,100,45566
