1787378781.932484291 0, 33804, 24;1, 33842, 3;
1787378784.541147949 0, 33846, 11;1, 33842, 2;
1787378787.017020115 0, 33882, 11;1, 33904, 67;
1787378789.470350958 0, 34178, 16;1, 34058, 63;
1787378791.890671148 0, 34178, 3;1, 34416, 17;
1787378794.393761009 0, 34464, 0;1, 34418, 42;
1787378796.863276423 0, 34906, 9;1, 34422, 52;
1787378799.343509716 0, 35088, 0;1, 34476, 10;
1787378801.974183786 0, 35510, 0;1, 34970, 14;
1787378804.767712007 0, 35638, 18;1, 35358, 27;
1787378807.206026454 0, 35910, 18;1, 35562, 47;
1787378809.668420339 0, 36070, 4;1, 35812, 0;
1787378812.221210870 0, 36198, 14;1, 35840, 79;
1787378814.685514744 0, 36326, 0;1, 35840, 71;
1787378817.157343800 0, 36454, 14;1, 35840, 0;
1787378819.678807067 0, 36454, 11;1, 35840, 39;
1787378822.163437443 0, 36456, 24;1, 36042, 59;
1787378824.665822001 0, 36456, 21;1, 36296, 17;
1787378827.095709991 0, 36456, 0;1, 36408, 87;
1787378829.558470835 0, 36500, 15;1, 36408, 6;
1787378832.062214373 0, 36500, 15;1, 36408, 0;
1787378834.535729801 0, 36500, 0;1, 36408, 13;
1787378837.286426326 0, 36564, 0;1, 36508, 27;
1787378840.117812093 0, 36564, 0;1, 36508, 0;
1787378843.048793952 0, 36564, 13;1, 36508, 8;
1787378845.819377345 0, 36564, 3;1, 36508, 1;
1787378848.651703667 0, 36564, 14;1, 36508, 4;
1787378851.399225650 0, 36564, 9;1, 36508, 43;
1787378854.123176033 0, 36730, 0;1, 36508, 2;
1787378857.109579809 0, 36730, 0;1, 36508, 0;
1787378860.141291910 0, 36858, 41;1, 36508, 38;
1787378863.187687226 0, 36858, 100;1, 36508, 100;
1787378865.351419720 0, 36858, 14;1, 36508, 14;
1787378867.916479175 0, 36858, 11;1, 36508, 48;
1787378870.968631115 0, 36858, 32;1, 36620, 0;
1787378873.886001711 0, 36928, 41;1, 36620, 33;
1787378876.496251335 0, 36928, 57;1, 36620, 32;
1787378878.816056484 0, 36928, 77;1, 36732, 44;
1787378881.224729034 0, 37118, 14;1, 36732, 0;
1787378884.035365589 0, 37118, 4;1, 36620, 24;
1787378886.890524314 0, 37374, 12;1, 36620, 17;
1787378889.983626734 0, 37630, 33;1, 36620, 12;
1787378893.114182410 0, 37758, 45;1, 36620, 34;
1787378896.178136744 0, 37758, 99;1, 36620, 100;
1787378898.328204734 0, 37758, 7;1, 36620, 54;
1787378901.131007049 0, 37758, 38;1, 36620, 22;
1787378904.102863425 0, 37760, 99;1, 36620, 100;
1787378906.374843559 0, 37760, 12;1, 36620, 42;
1787378908.953617402 0, 37760, 8;1, 36620, 5;
1787378911.861371209 0, 37760, 10;1, 36620, 0;
1787378914.462766415 0, 37258, 0;1, 36620, 21;
1787378916.970529769 0, 37248, 6;1, 36620, 10;
