implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v6,bursty,20,0,model_1,356,119,0.03333333333333333,0.028089887640449437,92.7114486694336,251.66838169097895,600.5555438995341,36.48988060329272,78.36824208498001,99.20713275671005,3071.311010979116,16096.342455176635,16448.078080220148
paper-faithful-v6,bursty,20,0,model_2,178,178,0.013333333333333334,0.02247191011235955,135.58423519134521,6198.364424705505,6811.628992557523,59.562969256470225,113.9949232339859,135.2101874351501,6455.778467468917,25118.348361481916,29646.82898028986
paper-faithful-v6,bursty,20,0,model_3,851,439,0.09666666666666666,0.03407755581668625,115.53621292114258,288.06571960449173,1289.1652965545659,57.584009443720184,86.54381226166863,267.54444436894545,5964.428838109598,24451.633948902592,27657.83850181382
paper-faithful-v6,bursty,20,0,model_4,1094,881,0.006666666666666667,0.0018281535648994515,772.4921703338623,50895.646810531616,64510.7975959778,99.68390379952135,357.2862058877945,534.503428786993,22995.634205872193,70180.21506606601,80079.26485193893
paper-faithful-v6,bursty,20,0,model_5,1685,1544,0.03333333333333333,0.005934718100890208,547.744870185852,3987.179410457611,5766.983902454376,210.7999606788913,1157.7604822814465,1728.883756564723,28613.4964824887,92002.8424320392,120595.58560270582
paper-faithful-v6,bursty,20,0,model_6,1696,977,0.0,0.0,982.257604598999,7705.094003677357,15404.214744567871,217.74912602973706,322.966793179512,488.48544889026243,20146.6861970257,86935.22545285523,90892.85477601923
paper-faithful-v6,bursty,20,42,model_1,502,70,0.0033333333333333335,0.00199203187250996,90.13140201568604,302.59073972702015,1955.8694362640413,43.93744431319282,59.65722404247106,62.84504011273385,3809.5902723725885,18561.510791815814,20053.721442152746
paper-faithful-v6,bursty,20,42,model_2,549,199,0.0033333333333333335,0.0018214936247723133,126.93238258361816,274.5839834213257,596.2871980667115,62.194958329200745,107.48898656885326,129.2728167772293,6051.817012019455,27266.954937996343,29924.867184692994
paper-faithful-v6,bursty,20,42,model_3,870,251,0.0,0.0,138.93413543701172,1192.3398971557617,2518.4870958328247,93.06629797569792,233.34512566458258,330.0066962838173,9399.082547985017,36045.030822977424,41036.01144289132
paper-faithful-v6,bursty,20,42,model_4,1215,269,0.0033333333333333335,0.0008230452674897119,188.0018711090088,4459.980249404907,5956.144037246703,89.43212774284648,203.71337842058236,310.0541925430298,9867.783785099164,33376.74061846919,42496.45641769282
paper-faithful-v6,bursty,20,42,model_5,1449,185,0.0,0.0,195.0545310974121,533.2546234130857,703.2843112945556,149.97975658952146,188.36591827203029,205.25096893310547,15870.103530818596,53223.32993960007,54290.33938020467
paper-faithful-v6,bursty,20,42,model_6,1511,37,0.0,0.0,169.45719718933105,317.4366950988769,391.9867134094239,75.9146165688301,136.7604255676269,153.9765124320984,8033.79604103975,28745.429111504927,29106.368476347998
