implementation,workload,request_rate,seed,migration_count,migration_decisions_logged,migration_success,migration_failed,migration_latency_is_submission_only,migration_latency_mean,migration_latency_p50,migration_latency_p95,migration_latency_p99,migration_latency_max,migration_total_time,migration_weight_bytes,migration_kv_bytes,migration_total_bytes,migration_bandwidth,migration_bandwidth_p50,migration_paths,service_downtime_mean,service_downtime_p50,service_downtime_p95,service_downtime_p99,weight_transfers,p2p_weight_transfers,page_locked_transfers
paper-faithful-v6,bursty,20,0,2,4,2,0,0,2381.3897371292114,2381.3897371292114,2463.439691066742,2470.7330203056335,2472.5563526153564,40.038697481155396,13588414464,3380871168,16969285632,9.915904288759783,9.915904288759783,gpu-to-gpu-p2p;host-to-device + helper-gpu-p2p,17637.127995491028,17637.127995491028,25411.25215291977,26102.28541135788,12,1,12
paper-faithful-v6,bursty,20,42,1,2,1,0,0,1524.8010158538818,1524.8010158538818,1524.8010158538818,1524.8010158538818,1524.8010158538818,5.5886101722717285,2996965376,17760256,3014725632,15.292119032506939,15.292119032506939,gpu-to-gpu-p2p,4062.6325607299805,4062.6325607299805,4062.6325607299805,4062.6325607299805,8,1,8
